global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
844.2958149823329	0.5797094663744247	0.3360630654041202	712835.4231966817	1080.6065379551478	5.388656718390166	29.037621228651474	1167710.4898714104	783.2568032720571	0.1787697352971236	613491.219871962	0.0319586182582036	807.8471202860759	703.8031411455747	1.138551	17.099459	0.0314012753195557	0.0209618708122746	0.0665480498	-0.0651144351	0.0701905771	-0.0253909191	0.0668416809	-0.0404698759	0.0558949046	0.10303142	-0.0056632854	-0.0536973471	-0.0009458806	-0.1143260917	-0.0120069091	0.0566593813	0.081687398	-0.0723037899	-0.0465860613	0.1488065529	-0.0570637023	-0.0829119336	0.014945124	-0.0711974121	0.0594844559	0.1442147496	-0.0271734271	-0.1151271152	-0.0310485406	0.1187502379	0.0757436133	0.1152123565	0.1854956357	-0.2194359465	0.0428447349	-0.083850393	-0.0287274499	-0.0468327448	0.006589788	0.0904584925	0.0585348024	-0.0545547254	0.0931456655	-0.0317042808	0.0001348308	-0.0035076652	-0.1061225932	-0.0667086364	-0.0198929562	-0.0169489705	0.1413014857	0.1164143434	0.0460496833	-0.0197744729	-0.0257823505	0.1182505206	-0.0330789066	-0.0672631573	0.020246341	0.0545062741	0.0536383614	-0.1135047911	0.0460522549	-0.0882886852	-0.2054411549	-0.1319196659	0.1134959387	0.0631078335	-0.1164682181	-0.1704617528	0.0892340963	0.091947744	0.042727669	0.1188879066	-0.0003184317	-0.0477457927	-0.1151689721	-0.1110856991	-0.2407682911	0.0177877416	-0.1333542566	-0.1048829894	-0.1123370063	0.101512105	0.190640704	0.073111019	-0.0291324107	-0.1196818091	0.0987204051	0.0869370098	0.0249704815	-0.0868145016	0.1230667385	0.1626811653	-0.1232936795	-0.0050684204	-0.1287014744	0.0151740128	0.0480172126828364	3.902960810370226e-05	0.0023056527138287	1.5233103087285811e-09	0.0656392002199766	-0.0164775528906346	0.0002715097492636	0.0043085046055181	-0.0277932582778817	-2.3065406992400783e-05	0.000772465205701	5.320129997250909e-10	0.0015947544756161	5.745212539999631e-07	3.3007467129769023e-13	2.543241837497582e-06	-0.0011061376434384	-0.0002449616323823	1.2235404862314572e-06	6.000620133940114e-08	0.0004578831674083	5.169639464020002e-05	2.6725172187953022e-09	2.096569949958573e-07	0.0
847.1740511719426	2.878236189609652	8.284243563178688	717703.8729790811	1076.660766499383	-3.9457714557647705	15.569112381128036	1159198.406119039	784.449706046812	1.1929027747548844	615361.3413169298	1.4230170300179024	808.7681723719148	709.2026301029083	1.063697	15.97526	0.0511613986903641	0.0318277126720957	0.0611635283	-0.0910189186	-0.0340128427	-0.1968295444	0.1183430737	-0.0759266191	-0.1385824654	0.1371993443	-0.0663054708	-0.0280321799	0.0997091718	0.0121485977	-0.0656263133	-0.1065008858	0.0554209096	-0.1219299969	-0.079489478	-0.0254612398	-0.051678723	-0.1132730963	-0.0576894388	-0.0130595982	0.0135739128	0.0102435513	0.0530178502	-0.0739515073	-0.0281569249	0.0299741297	-0.0133310118	0.0680531838	-0.0024953382	-0.1386656365	0.1488268233	-0.1459451787	-0.1822861112	0.1355711793	-0.0436566737	-0.0075501133	0.1215020628	0.0131206513	0.0598209443	-0.0793887887	0.0258004478	0.128540489	-0.0156382781	0.0726982094	0.1459245714	0.0036004549	0.1074860861	-0.0211358366	0.0902037223	0.0272734597	-0.0078950344	0.0958791615	-0.0273921436	-0.0441356902	-0.07524341	0.0535310063	0.0387132983	-0.0155352772	0.147162359	0.063708166	-0.1656720924	-0.073785134	0.1411331592	0.0281769836	-0.0954461434	-0.0032247435	-0.2187556372	-0.0742291027	-0.0155885221	0.0650227172	-0.1151718535	0.0141622076	-0.1396312792	-0.1685097876	-0.1669839598	0.0386834856	-0.0828306641	-0.0854946807	-0.1036069441	0.1215453218	-0.0740476026	-0.0143172559	-0.0405946388	-0.0619273701	0.1134261458	0.0341613233	0.1097392956	0.0100629987	0.0913929655	0.0312088265	0.065714188	-0.0084435077	-0.1279949812	0.0251860523	0.0480182220726845	1.0093898480945107e-06	0.0023057496510216	1.0188678654362594e-12	0.044415762893962	-0.0212234373260146	0.0004504342919312	0.0019727599934526	-0.0455956789455882	-0.0178024206677064	0.0020789659385091	0.0003169261816299	0.0018372539208471	0.000242499445231	5.88059809373428e-08	3.375501969668042e-06	-0.0011060798628095	5.77806288999845e-08	1.2234126629126826e-06	3.3386010760777245e-15	0.0004580165676843	1.3340027599998818e-07	1.7795633636873016e-14	2.0977917627330698e-07	0.0
847.2124380059237	0.0383868339811215	0.0014735490230941	717768.915111941	1074.6102275848389	-2.050538914544177	4.204709840060011	1154787.1412299392	784.1211986075632	-0.3285074392488241	614846.0541057616	0.1079171376418198	807.998629667406	712.2545274059769	1.160031	17.422054	0.0477227636077456	0.0306601642714941	0.0377420912	-0.1677236768	-0.0468631569	0.0563212389	0.1563074312	-0.0412195523	0.0475224797	0.1884844396	0.0882212433	0.0205949191	-0.0799703271	-0.0427640294	-0.133564853	-0.0866790589	0.0998647947	-0.0524218962	-0.1486236503	-0.0638066496	0.062723571	-0.0551737752	0.1157917361	0.0674140029	-0.1101656658	0.0427658528	-0.0318527298	-0.102364475	-0.0757977521	0.1201046536	-0.1262646	-0.0049356282	0.0819341207	0.1214047447	0.0739048386	-0.0428388039	0.0367469807	-0.0324607971	-0.0391266029	0.0262013632	-0.0553518523	0.1538491995	-0.1569264767	0.06229887	-0.0413568442	-0.0455488151	-0.1069632696	0.1029903785	0.1286034981	-0.1372252059	0.0254316938	0.0018012637	0.0510221013	0.0915662996	0.0729274851	-0.0697016675	-0.0638192072	-0.1885257077	-0.1524453363	0.0165601644	0.0860386374	-0.1248303296	-0.1132623292	0.1145832373	-0.1067700312	-0.0269101855	-0.0573431259	-0.0372066342	0.157041863	-0.0299448027	0.0266365208	0.1432711862	-0.0206497781	-0.0709164423	-0.1679686973	0.054748043	-0.0303789783	-0.1777137939	-0.0451478445	0.1307460248	-0.0347850618	0.1504026911	-0.0495914106	-0.0393808385	-0.1454158872	-0.1527271279	-0.0658140557	-0.1264682403	0.0843437947	0.0538636783	0.0036573512	0.0233077196	-0.0342406153	-0.0737575564	-0.1041858683	-0.0118128082	-0.1269376627	0.0350428114	0.0482451521784526	0.0002269301057681	0.002327594708722	5.149727290392232e-08	0.0718695822934591	0.0274538193994971	0.0007537121996202	0.0051652368590362	-0.0493046592001036	-0.0037089802545154	0.0024309494188383	1.3756534528385138e-05	0.001594736044362	-0.0002425178764851	5.881492041484224e-08	2.5431830511873587e-06	-0.0010221379431603	8.394191964920003e-05	1.0447659748479689e-06	7.046245874392753e-09	0.0004578156868593	-2.0088082500001978e-07	4.0353105852688565e-14	2.0959520313445265e-07	0.0
848.9176927584949	1.7052547525712498	2.9078937711668345	720661.2490784064	1071.8691959721702	-2.741031612668621	7.513254301648742	1148903.5732740266	784.7251614359001	0.6039628283368756	615793.5789905995	0.3647710980126783	807.6205895266072	712.0821139582448	1.139853	17.119007	0.0612131339804856	0.0370380493346519	-0.1194476159	-0.2018883665	-0.1028615796	-0.0268186306	0.052939231	0.1269515803	-0.0975578117	0.2024238584	-0.0155521793	0.0921448621	-0.1271625055	0.0976808798	-0.1303685085	-0.0860951868	-0.0415984268	-0.1350253523	-0.113437375	0.0079853671	0.1665610221	-0.0942311098	0.0256962899	-0.035204957	0.146878811	0.032574097	0.0738384721	-0.0670915129	0.1244213846	-0.016674129	-0.1460901507	0.1781760506	0.078432243	0.0387841784	0.0088744719	-0.0312168279	0.017829956	0.1235641551	0.0644431507	-0.0472979836	-0.0801216163	0.1320829385	-0.0591773119	-0.0643530386	-0.0055368582	-0.1083903647	0.0173027931	0.0742362525	0.2660816212	0.0288441634	0.044937885	0.0321459952	0.0137136477	0.1861952687	0.0067004412	-0.0512002639	0.0709566891	0.0744593492	0.0520642092	0.1784512727	-0.0226045442	-0.013206665	0.0725009594	-0.0196715772	-0.1430783486	0.0837942461	0.1220130765	-0.0247697075	0.1635298364	0.1127007358	-0.0668849463	-0.0260476502	0.136224244	-0.086832424	-0.2184168758	-0.038714688	-0.1411565454	-0.077863869	-0.0595626803	0.1520229953	0.0426666113	0.1905767712	-0.0102666577	0.0183635595	-0.040841258	-0.0177854437	-0.0456841801	-0.1690509582	-0.0182786658	0.0279816764	-0.0010160966	-0.0708424606	0.0594416858	0.0113483611	-0.0874538349	-0.0151740128	-0.1255324169	0.0446835199	0.0375156032706769	-0.0107295489077757	0.0014074204887628	0.0001151232197643	0.0385185788206712	-0.0333510034727879	0.0011122894326419	0.0014836809143642	-0.0468783743924916	0.0024262848076119	0.0021975819856826	5.886857967648794e-06	0.0016551828354544	6.0446791092399945e-05	3.6538145533682414e-09	2.739630218782868e-06	-0.0007886220491304	0.0002335158940299	6.219247363746311e-07	5.45296727645835e-08	0.0004576524361354	-1.6325072389999353e-07	2.6650798853871923e-14	2.0944575230066642e-07	0.0
851.0209610361866	2.1032682776916545	4.423737447944019	724236.6761229546	1073.7331492219653	1.8639532497950315	3.4743217174214585	1152902.8757381192	784.9208799419981	0.1957185060980464	616100.7877689207	0.038305733629251	808.4779452496315	728.9132116195071	1.165468	17.503708	0.0966052039618342	0.052195768397683	-0.1110568671	-0.0871177223	-0.300225127	-0.0182548398	0.1087062249	0.1146897001	-0.124618149	0.0789433173	0.1229092219	0.0977003702	-0.0281421608	0.2005793835	-0.0840935761	-0.0862655524	-0.007877684	0.0328704988	-0.0317606615	0.0025544864	0.0270373446	-0.2298621813	-0.0012075922	-0.0475458766	0.1039414094	-0.0556292922	0.0128220437	-0.0258225794	-0.1137270646	0.0360777883	0.1077714987	0.0673686304	0.0309200062	0.1854865612	0.1832532924	0.0343297106	-0.0700719314	0.0248802079	0.0080854746	-0.0338654953	0.033910059	0.1977322282	-0.1015384259	0.0477431813	-0.0270162441	-0.0374746838	0.146948997	0.1012597986	0.1536852963	-0.0639663519	-0.1080139765	0.0148502995	-0.0022517999	0.142023252	-0.0475332824	0.1410334059	0.0616421938	0.0047397928	0.0494158648	0.015113087	-0.1200534805	0.0645453054	-0.0261164685	0.0611778092	-0.0438513602	-0.1322044048	-0.008884167	0.0326575789	-0.044658158	0.0145439058	0.0241449812	-0.0747917614	-0.059770823	-0.2056742934	-0.2047087182	-0.1398504884	0.0083935689	-0.0190664434	-0.130615513	-0.0418554521	-0.0618957687	-0.0702265422	-0.2026829852	0.0525071034	-0.0098635507	-0.0435070502	0.0382937277	-0.0142545336	0.1026219165	-0.1150117577	-0.1641567566	0.1137594925	-0.0235605237	0.0692535872	0.021724717	-0.0185248178	-0.1237830955	0.0540487397	0.0480168968013288	0.0105012935306519	0.0023056223784294	0.0001102771658169	0.0789686316985438	0.0404500528778726	0.0016362067778226	0.0062360447923402	-0.0732145190439013	-0.0263361446514097	0.0053603657988297	0.0006935925150999	0.0017237538527809	6.857101732649995e-05	4.701984417191157e-09	2.971327344976996e-06	-0.00110610363296	-0.0003174815838295	1.2234652468473105e-06	1.0079455607095129e-07	0.0004579540930173	3.016568819000257e-07	9.099687439764601e-14	2.097219513112979e-07	0.0
848.233481932549	-2.787479103637565	7.770039753216086	719500.0398714159	1076.6611050537654	2.927955831800091	8.572925352972161	1159199.1351355952	784.3093063339577	-0.6115736080404304	615141.0880020539	0.3740222780515899	808.9816187635138	738.5970403019903	1.427168	21.434086	0.0557401197455078	0.0340101115863092	0.1286209358	-0.0600952849	-0.230588552	0.0944258835	-0.0853678744	0.0258831357	0.0172153862	-0.0809512055	0.0536592856	0.2754583624	0.0215999979	0.0758355068	-0.0961749658	0.202970271	-0.0441436206	0.0819931524	0.0204197677	-0.1643354658	0.0740253214	-0.0609546847	0.0376980143	-0.0662730989	-0.0516920788	0.0098272598	-0.066818347	-0.0346733929	0.0184887782	0.0574689433	0.0227270049	-0.0497827567	0.0731902099	0.021673311	0.0103852151	0.0260032049	0.1239494087	0.0429330339	0.0878339167	0.1012236784	0.0550126023	0.0828761484	-0.1087888619	0.0762313392	0.0257331229	-0.0150492846	0.0507489847	-0.1924973734	0.03427086	-0.1121820462	-0.1267590115	-0.0506988388	-0.0799795716	0.1507021463	-0.0116655213	0.0224654118	0.0777266878	0.0141151458	-0.0465982149	-0.0438466307	-0.042200911	-0.0524307445	-0.0278672408	0.0755705203	-0.0364853226	-0.1253495305	0.0391011278	0.0091644101	-0.0011922418	0.047823874	-0.0876913312	0.1165211555	-0.0367193183	0.0446208739	-0.1165428366	-0.1781126766	0.1165416207	-0.0582781173	-0.0469867494	-0.0971769562	-0.1361017522	0.0998256275	-0.157758321	0.0608757619	-0.0094382056	-0.1193944689	0.0825720199	-0.0558635389	0.0646071863	0.0763146437	0.0832229141	-0.0250707441	-0.0461154235	0.034854646	0.1328821933	-0.0218629269	-0.1216944932	0.063080731	0.0411739753828754	-0.0068429214184533	0.0016952962488296	4.682557353912827e-05	0.0857220769225648	0.0067534452240209	4.560902239385196e-05	0.0073482744719181	-0.0450020401807478	0.0282124788631535	0.0020251836204296	0.0007959439636038	0.0015032381533361	-0.0002205156994447	4.862717370162935e-08	2.259724945645328e-06	-0.001048159325989	5.794430697099993e-05	1.0986379726577148e-06	3.3575427103494712e-09	0.0004577886146355	-1.6547838180004358e-07	2.7383094843160982e-14	2.095704156898903e-07	0.0
845.3899099463072	-2.843571986241841	8.085901640939369	714684.0998390253	1079.3223156588415	2.6612106050761213	7.082041884569615	1164936.661079164	783.2966754573997	-1.012630876557978	613553.681782615	1.0254212921585786	807.9508955417468	714.8805495272369	1.354929	20.349155	0.0933033751347857	0.0473680599367072	-0.0129024149	-0.1389974351	-0.0392846941	-0.0292023699	-0.0655210583	-0.0488423376	-0.0045481238	-0.0326507568	-0.1338918449	0.1242195462	-0.0579620359	-0.0406676921	-0.0256060219	-0.1166908243	-0.0136290941	0.0100936159	0.1665989786	0.006293273	0.0511796395	-0.0223255423	0.0697727396	-0.1209446708	-0.0299920518	0.0153280986	0.064894755	-0.1172991651	0.0562974421	0.0474398461	-0.0002807957	0.0842557937	0.0686885788	-0.0140066092	-0.0282328645	0.0708870568	0.027112385	-0.0388647896	-0.1374242077	0.059716022	0.0351260145	0.1141405134	0.0400291896	0.1594795642	0.0883518407	0.0006461395	-0.0775649707	0.062630722	0.0601817261	0.1290071936	-0.0473193489	-0.0029555496	-0.1898323781	-0.0419073322	0.0850184195	-0.0371365957	0.1021501951	-0.0079812813	0.092619151	-0.0254724852	-0.0472120386	-0.0589893143	0.0329768137	-0.0809791498	-0.1815545976	0.0942407321	0.1591619705	0.1273248845	0.1195035675	0.0462073061	-0.0207357257	-0.0659744256	0.071667895	0.0050742665	-0.1207063174	0.0650500906	0.0706544207	-0.0292516553	-0.0810000476	-0.0499467798	0.0178629186	0.055091223	-0.024286229	0.0713747024	-0.0232317088	0.1434982559	0.2045779384	0.1162139041	-0.0517582949	0.0645753985	-0.0973061061	0.0852862946	0.0646962652	-0.1034620038	-0.0879108287	-0.0251860523	-0.1192723348	0.0717238087	0.050730317987444	0.0095563426045685	0.0025735651631071	9.132368397589297e-05	0.057899259984353	-0.0278228169382117	0.0007741091423772	0.0033523243067357	-0.0261418449481425	0.0188601952326053	0.0006833960572927	0.0003557069642119	0.0021857581969117	0.0006825200435756	4.658336098824389e-07	4.777538895366685e-06	-0.0011059986269157	-5.783930092670008e-05	1.223232962739414e-06	3.345384731689368e-09	0.0004587096773212	9.210626857000284e-07	8.483564709889491e-13	2.1041456806811946e-07	0.0
845.6302678058869	0.2403578595797171	0.057771900661743	715090.549829456	1075.8887943880898	-3.4335212707517258	11.789068316704546	1157536.6978898572	783.1553653780433	-0.1413100793564581	613332.3263204164	0.0199685385277284	807.5628370496498	709.5560433196438	1.104981	16.59528	0.073347394435922	0.0468573269894707	-0.1312049	0.0028865795	-0.0932937741	0.071463437	0.0789000944	0.0582564458	0.055551852	0.007845121	0.0629525459	-0.0682447286	-0.1124898613	0.0756110075	0.1340722383	-0.0602677023	0.1303293687	0.0594686233	0.0567965212	-0.0055189394	0.0096900802	-0.0788354709	0.0303326261	-0.0342607733	-0.0648004437	-0.0154663429	0.1017700273	0.0549740456	0.0423232894	0.1491522265	0.0622956533	0.0337154864	-0.0691240657	-0.0873827157	0.0272799415	-0.0263522629	0.2720010797	-0.0204890926	-0.1302448294	0.0271524549	-0.0211609346	0.0047283107	0.0257584685	-0.1015721193	0.1606194885	-0.1095649852	0.0592648313	0.1635534932	-0.0753459014	-0.0867455388	-0.0251770082	-0.0779864878	-0.1056584081	0.0307756215	0.0515437008	0.1400720437	0.048968694	-0.0201793533	0.0537364834	0.0713619958	0.1549304678	0.0616446293	-0.0068050128	0.1092479503	-0.0138555318	0.0271434915	0.0876327393	-0.1224710043	0.0073054733	-0.0327164595	0.0702072105	0.0135916432	-0.0755116984	-0.2118830487	-0.0174577845	0.0100888696	-0.0236363703	0.0299603457	-0.1686120099	-0.0353285119	0.0600127923	-0.0898924477	-0.0508160235	-0.0261101008	-0.0279742705	-0.1897838165	0.1060188084	-0.0177250546	-0.1936128301	-0.0122582413	-0.0843373796	-0.0183301538	-0.0023097911	-0.0268977351	-0.0273200119	-0.0284919163	-0.1165232592	0.0799246852	0.04808782082047	-0.0026424971669739	0.0023124385112616	6.982791277465604e-06	0.0906376304604634	0.0327383704761104	0.001071800901431	0.0082151800554875	-0.0262400341599402	-9.818921179769945e-05	0.0006885393927148	9.641121313453478e-09	0.0015592842307554	-0.0006264739661562	3.924696302716048e-07	2.43136731228246e-06	-0.0012361456312652	-0.0001301470043494	1.5280560216960396e-06	1.6938242741148737e-08	0.0004579638962062	-7.457811150000135e-07	5.561894714906633e-13	2.0973093022836312e-07	0.0
847.7156309964251	2.08536319053826	4.348739636451911	718621.7910356673	1075.9062056541443	0.0174112660545233	0.0003031521856213	1157574.1633650975	783.5731850602643	0.4178196822210793	613986.9363454873	0.1745732868513237	807.7337360809177	716.945026666428	1.199509	18.014959	0.0847390033682882	0.0606824595446082	-0.0027475625	0.0481445866	-0.1199151437	0.0733569244	-0.02808446	0.158339259	-0.0426848973	-0.0203070353	0.1300537542	0.0908712997	-0.0020383553	0.0937200129	0.0196019929	0.1477785977	0.1229223771	-0.1203810291	-0.0619469266	0.0686283582	0.0894445908	0.0941291728	-0.0023224492	-0.0578485909	0.055508195	0.0373377684	-0.1517069178	0.0239337673	-0.027995079	0.0588171189	-0.0261045432	0.0766372295	-0.1424870437	-0.0289762371	0.0137660599	0.1004669123	-0.0323564065	0.0261098351	-0.1552497842	-0.1205068467	-0.0841253988	-0.0924917666	0.1204572167	0.0002697733	-0.1099352407	-0.0685736315	0.1481417607	-0.1066765523	0.0059388922	-0.086427089	0.1559100302	0.1368820425	-0.0997681601	-0.0017022023	0.0213474955	-0.083951216	0.0292608186	-0.0040327041	0.0332121658	0.1919645761	-0.064190915	-0.0503055391	0.0190274581	0.0459912964	0.1305375855	-0.0863023909	0.0276615811	-0.0520262166	-0.0186901725	0.0344797701	0.0871282136	-0.0010562654	0.0910363215	-0.012221757	0.0244667004	-0.2013916618	-0.0203128451	-0.1341557743	-0.0234646044	0.1783875667	-0.0427139969	-0.0246131827	0.0374733896	0.0242188017	-0.0265531701	0.121251795	0.0259198034	0.0825765449	-0.2074910495	-0.0701088229	0.0781771688	-0.1449229887	-0.1528024075	0.1067022173	0.0533612256	-0.0317782535	-0.1134548014	0.0876327994	0.0509848638846079	0.0028970430641378	0.0025994563453319	8.392858515469502e-06	0.0334628891417025	-0.0571747413187609	0.0032689510448672	0.0011197649497098	-0.0261557499166258	8.428424331440032e-05	0.000684123253701	7.103833671081035e-09	0.0019207584974983	0.0003614742667429	1.3066364551731721e-07	3.689313205711927e-06	-0.001106060593714	0.0001300850375512	1.223370036966966e-06	1.6922116994697126e-08	0.0004580632867536	9.939054740001637e-08	9.878480912474898e-15	2.098219746715108e-07	0.0
848.6287604819238	0.9131294854986436	0.8338054572870176	720170.7731170864	1071.7181104591914	-4.1880951949528935	17.540141361987516	1148579.7082862195	784.3273908180691	0.7542057578048116	615169.4559874802	0.5688263251059301	808.2541285691399	719.9087244737751	1.168286	17.546041	0.0465027547513584	0.0301076314314805	0.0499689243	-0.0130186095	-0.1377620004	-0.0966407214	0.0260691099	-0.0903466823	-0.2216523499	0.0079497389	0.004222005	0.0732384229	0.1775782261	0.1306344808	-0.069613665	-0.0190850934	0.0097686195	-0.0313595974	0.0244808303	-0.1250274891	-0.042019612	0.1001722895	0.0407627516	0.0013475798	0.0417268035	0.0490797781	0.0200684071	-0.0656006351	-0.1546576036	0.0343886809	0.0447436232	0.0080950263	0.0088037451	-0.0009697527	0.0295970648	-0.0821981882	-0.0379810155	0.0934810163	-0.0263732264	-0.0373165835	-0.096691508	0.0737788594	0.2483573613	0.1346179306	0.0894294951	0.1659005404	0.1050866766	0.0082361222	0.1383392348	-0.0535016078	-0.0119211252	-0.1034907427	-0.0219109348	-0.0601664086	-0.0836784102	-0.0837658855	0.0561296133	0.0974643619	-0.0590337986	-0.0245029493	0.0163920952	0.0714773393	-0.0578390082	0.0319601681	-0.0162898935	-0.1051741648	0.1427524754	0.0741639712	0.033449171	0.0259062103	0.0044181894	-0.1159600141	-0.0826201586	-0.002722672	-0.1228508521	-0.084905118	0.0130024974	-0.0347241403	-0.0485637741	0.0488550981	0.113578495	-0.0098545754	-0.0026212	-0.0536892043	-0.1323751443	0.1227117749	0.0154846097	0.200237681	0.0220742073	-0.2364062265	0.1010751305	0.0921012317	-0.0585250473	0.1099761618	0.1214804905	-0.0350428114	-0.1100753719	0.0948006283	0.0499025998182958	-0.0010822640663121	0.0024902694686249	1.171295509230404e-06	0.0522303918317845	0.018767502690082	0.0003522191572222	0.0027280138309017	-0.0484554977288951	-0.0222997478122693	0.0023479352601549	0.0004972787524908	0.0020072570804231	8.649858292480018e-05	7.482004847998533e-09	4.029080986908668e-06	-0.0011060416431256	1.8950588399945303e-08	1.223328116327977e-06	3.591248007041415e-16	0.0004586105568943	5.472701407000045e-07	2.995046069018027e-13	2.103236428949e-07	0.0
847.4263266940362	-1.2024337878875713	1.4458470142536528	718131.3791741474	1078.315573658262	6.597463199070717	43.52652066309241	1162764.476393947	784.3521566530826	0.0247658350134543	615208.3056463419	0.0006133465839136	808.5984422984767	716.59399733244	1.242685	18.663399	0.0823013537585359	0.0437968531967916	0.0980231623	-0.0951544672	-0.0218288104	0.073348385	0.0376863668	-0.1060865561	0.1098445931	0.0539438451	0.0497072361	0.0831610462	-0.0415692243	-0.0402729997	-0.1756266969	-0.0132101601	0.0198065026	0.1504574602	0.0231321738	0.1195469526	0.0139606566	0.0590783129	-0.0779348415	0.0855820204	-0.0325205128	-0.0123310566	-0.0932619396	0.0019956461	0.0023634436	0.1329703268	0.005567343	0.0341959676	-0.0301890352	-0.042341786	-0.1015915018	0.0752514188	-0.0829954064	0.0160118859	0.1091134802	-0.1485952713	0.019681967	-0.0359757593	-0.1145518893	-0.05084547	0.0122267041	-0.0139025664	-0.1259192921	-0.0140816593	0.026806595	-0.075451025	-0.1199772758	0.1730521708	-0.0078921189	-0.0315812032	0.1669866731	-0.0326826951	0.0054743142	-0.0565140848	0.0279421503	-0.1025617731	-0.0225177037	0.0187924973	0.0426589664	0.0100363148	-0.0107224046	-0.0682999857	-0.1679191648	0.0141728573	-0.0006925749	-0.0931168554	-0.135540776	0.1485135628	-0.0157395989	-0.0010213305	-0.1269714146	-0.0174110643	0.0969938791	-0.0103712538	0.0449310089	0.0573391691	-0.1541746777	-0.0931606741	0.0653400929	-0.2406384176	0.0615948876	0.0369658436	0.2313366543	0.1671718138	-0.0011977715	0.0613734838	-0.0705064899	-0.0297552806	-0.1027135005	-0.0445710386	-0.0248481656	-0.0382833527	-0.1063942335	0.1013839798	0.0467517858049433	-0.0031508140133525	0.0021857294759512	9.927628946738498e-06	0.0883819239935661	0.0361515321617816	0.0013069332776443	0.0078113644888044	-0.059023932806312	-0.0105684350774169	0.003483824643924	0.0001116918199855	0.0016963328226439	-0.0003109242577792	9.667389407554649e-08	2.877545045179021e-06	-0.0014436145990677	-0.000337572955942	2.084023110641396e-06	1.1395550058348697e-07	0.0004587247932927	1.1423639839999333e-07	1.3049954719401995e-14	2.1042843598143037e-07	0.0
