global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
914.9299473275966	-4.826790411144998	23.2979056731213	837096.8085168786	820.4979191080729	0.2507449849446175	673216.8352606777	0.0628730474748764	891.1431374063297	-1.675736158721293	2.8080916736459933	794136.0913463967	883.4386844710999	636.5614762261143	1.287269	23.890808	0.0491899404193628	0.037462616042536	-0.0449540618	-0.013903854	-0.079555876	0.1049143651	-0.162448185	0.0888007565	0.0172751791	0.1293687823	0.0137598439	-0.0995129922	0.0620277262	-0.0849544469	0.1287450188	-0.0910121745	-0.0413576985	-0.1141708499	0.0231308368	0.0079964901	-0.1945011747	-0.0425915973	-0.0568358864	0.0081554021	-0.1439154803	0.0426496283	-0.1306312955	-0.068507473	0.0447752488	-0.1566750836	-0.1295882693	-0.0182977807	0.0737581444	0.0940075026	0.0593319701	-0.089518329	-0.039575405	-0.0954705205	0.1156097607	0.1293724535	-0.1040863493	-0.0383615367	-0.0183185218	0.0627957047	-0.0269145017	-0.0050417388	-0.1020334397	0.0974246342	0.2078228523	-0.0781446227	0.1135986419	-0.0500834885	-0.0275446642	0.04949903	0.1447253535	0.1547262964	0.0191703423	-0.1959972231	0.1097734108	-0.0261491525	0.0724802821	0.0069615387	0.0413847477	0.0260595886	0.0636928471	0.0496256535	0.0069145539	0.0312289511	0.0547107941	-0.0753864368	-0.1718539469	-0.0040128941	-0.1465423554	-0.0643979567	-0.1357220855	0.0462362607	0.2302989529	0.1891391939	0.0065439421	0.0751560317	0.0992560582	-0.0228546968	-0.1634871458	-0.0479217164	-0.0185248178	-0.1237830955	0.0540487397	-0.0116035043831033	2.786367694790001e-05	0.0001346413139686	7.763844930569346e-10	0.0138305463533185	0.0053730391899335	0.0001912840124312	2.886955013656125e-05	0.1976914844038759	0.0376099313036064	0.0390819230058079	0.0014145069326619	-0.0023211088837412	4.953905967589999e-05	2.45411843357238e-09	5.38754645018232e-06	0.0007587050329311	7.397417603070009e-05	5.756333269949816e-07	5.472178719421003e-09	-0.0010376213288028	6.888927089995951e-08	4.745731645128008e-15	1.0766580219864883e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.3345334924022	-5.595413835194336	31.308655987084183	826889.2938018448	813.9613372802735	-6.536581827799409	662533.0585870912	42.726901991517465	891.8165881098533	0.6734507035235993	0.4535358500764307	795336.8268278998	883.55141486463	619.9539007969299	1.215602	22.560728	0.0936829738070711	0.0575277141686672	0.1236192516	-0.0853090473	0.0736847063	0.0393299996	-0.1435612326	0.0090465852	-0.1284455341	0.1353664124	0.0169338787	0.1382127736	-0.0504237696	0.1409297583	0.2055103631	-0.0264610422	0.0564940115	-0.0912292153	0.0154192456	0.0638895131	-0.102064102	0.0190241905	-0.0347877807	0.149388022	0.0754107904	0.0355293582	-0.1164275721	0.0366245467	-0.0020793047	0.0272902194	0.1612208078	0.0178715225	-0.0405236151	0.0440067613	0.1991044094	0.1485755408	-0.0369791605	0.0585100583	-0.0212727394	0.1872949252	-0.0405154014	0.03666334	0.0349132078	0.0115361392	0.0938036453	-0.1417157413	0.1023784762	0.0622541574	0.0015405382	-0.0662566682	0.05568427	0.2116105745	0.0511200393	0.0739657391	-0.0609755011	-0.0319953239	0.0148234817	0.0311842069	0.0232971342	0.0909549988	0.0723457033	-0.0515618681	0.0420976685	0.1482693057	-0.0631106446	-0.0690535918	0.1272926163	0.0612881778	0.075450646	-0.1212829976	-0.1053158145	-0.0037947698	-0.0237944732	-0.0222769756	0.0432134473	0.0106633835	0.0469195185	0.1414623712	-0.0985389631	0.0283631597	0.1512682608	0.0961403241	-0.1308741309	0.014186339	-0.0218629269	-0.1216944932	0.063080731	-0.0175380569144039	-0.0059345525313006	0.0003075834403328	3.5218913746766355e-05	0.0411058199329232	0.0272752735796047	0.0016896884323579	0.0007439405488422	0.2499071706496067	0.0522156862457308	0.0624535939420916	0.0027264778901126	-0.0021566082692904	0.0001645006144508	2.7060452154690845e-08	4.650959227171734e-06	0.0007581190657357	-5.859671954000457e-07	5.747445178319706e-07	3.4335755408499537e-13	-0.0010376839761653	-6.264736250008626e-08	3.924692028217213e-15	1.076788034390227e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7243193025852	0.389785810182957	0.1519329778199842	827598.3371305519	808.0735532768567	-5.887784003416755	652982.867505485	34.666000470890225	892.5194916394292	0.7029035295759058	0.4940733718902663	796591.0429563052	884.6226650202575	591.5317568571671	1.320588	24.509192	0.2311151881466671	0.1602471261485698	0.2335183236	-0.026079445	-0.0197144182	-0.129882074	0.0400203713	0.0305210701	-0.2455761317	0.0177910391	-0.0136327129	-0.0858251876	0.0952711386	-0.079104292	0.0949537346	-0.0046136299	0.0754063138	0.0089871504	0.2613424885	0.0174958789	-0.0767268599	0.0173263526	0.0137653177	-0.1362554129	0.0557663395	-0.039122226	-0.0792549327	0.0317056473	-0.1205653343	-0.104168882	-0.1114537967	-0.0563151892	0.0448158361	-0.0893610902	0.0065208877	0.0323485823	0.1526438557	-0.1177185077	-0.1386947541	0.1141631633	0.0461486184	0.0027553419	-0.1731189469	0.1828151492	-0.0235273549	-0.0943139859	-0.1277997185	0.011406026	0.0667166087	0.0794405462	-0.0541279428	0.0044083203	-0.0575010415	-0.0200326211	0.038177058	-0.011029799	0.0228920618	-0.0640079523	-0.1311809067	0.2008798826	0.0071059554	0.2649075662	-0.1753198401	0.073023263	-0.039084204	-0.0190584845	0.0970140568	-0.0135196046	0.0974172879	-0.0232377301	0.0085303982	-0.0107551783	0.0093208476	-0.0168832094	-0.0095241329	0.1546092368	0.1638820237	0.1761190558	-0.0522433842	0.0506007619	-0.0144689371	-0.0012317871	0.0814955171	0.0048855672	-0.0251860523	-0.1192723348	0.0717238087	-0.0116583256283888	0.0058797312860151	0.0001359165564575	3.457123999574478e-05	0.1820086539641323	0.1409028340312091	0.0331271501178352	0.0198536086380264	0.2484036950682338	-0.0015034755813729	0.061704395723552	2.260438823784658e-06	-0.0035569839878178	-0.0014003757185274	1.961052153041132e-06	1.2652135089592218e-05	0.0010123451135346	0.0002542260477988	1.024842628897382e-06	6.463088337944854e-08	-0.0010357027975302	1.9811786351000595e-06	3.9250687841769344e-12	1.0726802848118823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.8803147080882	5.155995405503063	26.584288621568696	837005.9902403706	810.0625270589193	1.988973782062544	656201.2977450823	3.956016705732181	891.3348462163185	-1.1846454231107373	1.4033847784972178	794477.8080794682	882.5562911115953	602.0881207183088	1.438698	26.701221	0.3411691305822927	0.2419924144489035	0.0873962831	0.0186528026	0.0700100582	-0.0466431606	-0.1157072974	-0.2141985344	-0.0223847357	-0.1208392954	0.0963471548	-0.0915814748	-0.0770608511	0.2776209196	-0.0236649402	-0.0428496026	-0.099274254	0.0918871623	-0.1660402701	0.0730954437	-0.0214407956	-0.0391561652	-0.1634916071	-0.0193531593	0.0183577722	-0.0588641086	0.1627921781	-0.0038777013	0.0344885716	0.0106177757	0.1496028175	-0.0086077394	0.0495544611	-0.1360955688	-0.0632645517	0.0086445045	-0.0209442058	0.0926340941	0.1076767859	-0.0500216298	-0.021764288	-0.0464322813	0.0239417787	-0.2502462617	0.029875035	0.0293268851	0.0426661233	-0.0027604128	0.2448951117	0.0128049495	-0.1711482247	-0.0368648413	0.0425131064	0.008583257	-0.0911030245	0.0079623682	-0.1918939323	0.1474709535	0.1345448191	0.0124198616	0.1038427573	-0.1761491706	0.0216921927	0.1450721455	0.0477424007	-0.0899954442	0.110034067	-0.0469337697	-0.1241163466	0.1094044956	0.0221792479	-0.0407517692	0.0185832238	-0.1387313445	0.2120347486	0.0619045041	0.0402582896	0.0692135081	0.1365830826	0.0791341958	-0.1382168095	-0.0298301204	-0.1621629475	-0.0021883025	-0.0284919163	-0.1165232592	0.0799246852	-0.0116654071557178	-7.081527329000706e-06	0.0001360817241086	5.0148029311383866e-11	-0.0448460982267988	-0.2268547521909311	0.0020111725261676	0.0514630785916087	0.2304146701697362	-0.0179890248984975	0.0530909202294283	0.0003236050167987	-0.0021720015479369	0.0013849824398808	1.91817635877845e-06	4.71759072424029e-06	0.0007589384722792	-0.0002534066412553	5.759876047054861e-07	6.421492583234292e-08	-0.0013236791557046	-0.0002879763581744	8.293038286739032e-08	1.7521265072468426e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.008623268578	-0.8716914395101867	0.7598459657153415	835411.7634093214	815.7497892125448	5.687262153625511	665447.7186003112	32.344950804061085	891.0237851512676	-0.3110610650509215	0.0967589861906136	793923.3857052922	883.3541395129118	616.2633609735673	1.152851	21.396111	0.1662121710752666	0.1061506729256909	0.0903842027	0.0554626136	-0.0082248042	0.019516769	-0.0253100626	-0.0518803248	-0.0175691458	-0.0297097319	0.008102508	-0.0725323926	-0.0709236039	0.0195521235	-0.0556256122	-0.088680884	-0.0481354134	0.0689035927	0.0941861327	-0.0622364248	0.0877856318	0.0975213412	-0.0931805676	-0.0762320489	-0.0888085967	0.0546197954	-0.0752600645	-0.2395916905	-0.0192334532	0.0190963007	0.0193845584	-0.1316786785	0.0341824711	-0.008008766	-0.0018728199	0.0721158847	-0.151954357	0.0123636382	-0.1566950405	-0.0326730674	-0.0574778982	-0.0294975553	-0.0967646737	-0.0296321312	-0.1148783966	-0.0353496914	-0.0344592312	-0.0979964022	0.0341564981	0.0943979596	0.1992994611	-0.1030197848	0.0095858016	-0.115196096	-0.1157941695	-0.0122220705	-0.0324803208	-0.1243531547	0.2172935432	0.1527094434	0.0254193613	0.1083716578	0.0191287584	0.0710607013	0.0449466706	-0.1061831023	0.0484580652	0.0253637659	0.04117701	-0.028579828	0.0547174745	0.0448793998	-0.0127618043	0.021282859	0.1309728501	0.0155225596	0.0559123505	0.1405870022	-0.2259721805	-0.0373818505	-0.0550580746	-0.1024832012	-0.0726655374	0.0080715054	-0.0317782535	-0.1134548014	0.0876327994	-0.0204381511498894	-0.0087727439941716	0.0004177180224257	7.696103718727389e-05	0.0532368956307749	0.0980829938575737	0.002834167056402	0.0096202736840648	0.2485244400556325	0.0181097698858963	0.0617643973049656	0.0003279637653201	-0.0027120317496146	-0.0005400302016777	2.916326187240574e-07	7.355116210917629e-06	0.0008420231251631	8.308465288389992e-05	7.090029433094335e-07	6.903059544838139e-09	-0.0011218607435137	0.0002018184121909	4.0730671499256016e-08	1.2585715278371115e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0440401446482	4.035416876070144	16.28458936367172	842804.8596451085	813.2774220784505	-2.47236713409427	661420.1652625701	6.112599245749514	891.6987634775589	0.6749783262913525	0.4555957409630755	795126.6847874076	883.4612969427628	602.5106203767888	1.132454	21.017548	0.0819438301102796	0.0486154708142385	0.0502766534	-0.0089637962	-0.0709143092	-0.0469493606	-0.017048436	0.0395145697	0.0073036494	-0.0202200001	0.092385719	-0.096252083	-0.0884233141	0.049732108	-0.0526765741	-0.0079620732	-0.1472050215	-0.0339665551	0.0342977961	0.0958836178	0.1106907393	-0.1136342475	-0.1162484351	0.1413651209	-0.1080266427	-0.0185204978	-0.0735297721	-0.0216437727	0.1324965657	0.0003994462	-0.0331681548	-0.0985717195	0.0877544461	0.1472147434	0.0787929349	-0.0418685584	-0.0832085335	0.1601014303	-0.0820449194	-0.0510625959	-0.0124377988	-0.1379751508	0.0271105598	-0.0515053274	0.1823318628	0.1123552638	0.0696856099	-0.0346394857	0.0136714412	-0.0647240292	0.1064971523	-0.0834184859	0.012687603	-0.0455591534	-0.0265542302	0.0731171706	-0.1367136886	-0.0666856319	0.116616049	-0.057545938	0.0443162524	0.0103937913	0.0077735908	-0.0193902047	0.0133594251	0.075661009	0.0806451655	0.0240429782	-0.0685200869	0.0461411634	0.0066999355	0.0425214656	0.0935904967	0.1146526536	0.0893532957	0.2570445175	-0.0673057763	0.0731953253	0.0307018557	0.0262314694	-0.1238058455	0.033337173	0.0670854387	-0.0658289351	-0.0350428114	-0.1100753719	0.0948006283	-0.0417715444422839	-0.0213333932923944	0.0017448619250936	0.0004551136693679	0.0928279342489446	0.0395910386181697	0.0086170253769263	0.0015674503388654	0.248574481226143	5.004117051049528e-05	0.0617892727168461	2.504118746060462e-09	-0.0030420812810863	-0.0003300495314716	1.0893269322468855e-07	9.254258520735663e-06	0.0007596978149984	-8.232531016469998e-05	5.771407701133431e-07	6.7774566937140544e-09	-0.001114848444566	7.012298947699962e-06	4.9172336531914e-11	1.2428870543512297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.3294871427228	-1.7145530019254238	2.9396919964114825	839659.7290072453	821.9322517903646	8.65482971191409	675572.6265331793	74.90607734223093	891.7191968022561	0.0204333246971373	0.0004175207581786	795163.1259456608	883.5813650103363	634.0083477979347	1.130164	20.975058	0.1326869029411739	0.0727090104777806	0.0393109986	-0.0866141572	0.0174462648	0.1036637088	-0.0644384196	0.0427454826	0.0298482796	0.1526062077	-0.0091783299	0.1129991807	0.0088860649	0.0407845709	0.130655253	-0.0299008741	0.0127626358	-0.033263904	-0.0488663397	0.0628273894	-0.0037022962	0.0257311845	0.0321656674	0.1138969044	0.0791249138	0.1486699614	0.0683210477	-0.1184715003	0.0106615507	0.0484508993	-0.0848800855	0.0133539473	-0.0227520393	-0.1367567028	0.056483934	0.082734664	-0.0650250405	-0.1105039083	-0.00190658	0.1160590646	-0.0533019171	0.0343163158	0.0841424364	-0.0355523218	0.0330354732	-0.0299579345	0.0809906474	0.0636868398	-0.1306348824	0.0517417325	0.0334286742	-0.0280484068	-0.0572800295	0.0647684592	-0.1288412112	-0.0382385933	0.0258263328	-0.1129937037	0.0963655965	-0.0711367396	0.0154955866	-0.0599110241	0.00377712	0.0446754431	-0.0633764358	-0.018123011	0.0006674442	0.0686554902	0.0515427589	0.0118095479	-0.1049360706	0.0388612189	0.0037486283	0.021792871	0.0150446486	-0.0416801479	-0.0801386608	0.0183942273	-0.1615397197	-0.0780035531	-0.0644833886	0.0222703825	-0.0261270819	0.0141250322	-0.0382833527	-0.1063942335	0.1013839798	-0.0415321148134637	0.0002394296288201	0.0017249165608787	5.7326547156977134e-08	0.0327953637547437	-0.0600325704942009	0.0010755358838059	0.0036039095201412	0.2835691843464758	0.0349947031203328	0.0804114823109255	0.0012246292464802	-0.0028598079351222	0.000182273345964	3.3223572648948485e-08	8.178501425787902e-06	0.000314767934026	-0.0004449298809723	9.90788522909963e-08	1.97962598982114e-07	-0.0012360492115859	-0.0001212007670198	1.4689625926212074e-08	1.5278176534621249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.9491677930706	-2.3803193496521544	5.665920206328456	835303.0813096464	815.261821568807	-6.670430221557581	664651.8377076894	44.49463934066872	892.4747024224729	0.7555056202168089	0.5707887421791851	796511.0944640816	883.6319269431065	603.9699892357752	1.190066	22.086788	0.0758787211010958	0.0366466372316377	0.1383973122	0.1178825732	0.0669198884	-0.0656360717	0.001454872	0.1402402859	-0.0710833227	-0.0862148781	-0.0608233654	-0.0087990363	0.0067397649	0.0415802581	-0.0314347952	0.0238287553	-0.0144369374	0.0025487421	0.0624863984	-0.0491160328	-0.1329753614	-0.0240574323	-0.0469071408	0.075248895	0.0766702645	-0.0082475057	0.0123701154	-0.1152981122	0.0495395455	0.0135208512	0.126480561	0.1352652519	-0.0501297186	0.0623136292	0.0053268978	0.0013687139	-0.1154678007	-0.0276924986	-0.0567058204	-0.0337959797	0.0640436299	-0.0035333066	-0.0823092251	0.0205231269	0.0037323037	-0.0143624294	0.1200716175	0.1363123445	0.0425434689	-0.1338556886	-0.0437543804	0.0372673865	-0.0746066309	-0.101801769	-0.0536506267	0.0049198536	0.0472951803	0.0426708861	0.1264468384	-0.0244068556	-0.0077207012	-0.0389675406	0.0033036814	0.0085306184	0.060963144	-0.1429425809	0.1084581451	0.0556885305	0.0175988297	0.0870816022	-0.0170689178	-0.0300070041	0.0398049867	0.1517700599	-0.0252410614	0.067858438	-0.1641842661	-0.0501309901	-0.000468502	-0.0535869783	-0.0522327665	-0.1045764268	0.0330436634	-0.0236161108	-0.0414976565	-0.1024214758	0.1073422654	-0.0482534024501148	-0.006721287636651	0.0023283908480127	4.517570749459892e-05	0.0517476878382012	0.0189523240834575	0.0026778231965999	0.0003591905881644	0.3046113754180481	0.0210421910715722	0.092788090034075	0.0004427738050925	-0.0027950096616262	6.479827349599974e-05	4.1988162480623834e-09	7.812079008583807e-06	0.0007598325196787	0.0004450645856527	5.77345457961282e-07	1.9808248540220957e-07	-0.0013094447186255	-7.339550703959995e-05	5.3869004535999655e-09	1.7146454711362147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.7062883429952	0.7571205499245934	0.5732315271181188	836687.5939342187	816.1407623799641	0.878940811157122	666085.7440181491	0.7725369495175396	889.8068293357383	-2.6678730867346303	7.117546806922964	791756.1935325196	882.9876882241541	612.686959812907	1.06065	19.684914	0.0698173184910338	0.0321970696903587	0.0945384092	-0.005623185	-0.1271541006	0.0846013495	-0.0456504864	0.0221609429	-0.0175044205	0.0407429442	0.1675616064	-0.0692583718	0.0405368226	-0.0132885349	0.0035252888	-0.1701319202	-0.0389594517	-0.0134251861	-0.0322258913	-0.0424007801	-0.0212535442	-0.0986612752	-0.0657982242	0.0490711735	-0.0350940631	-0.0806321096	-0.0653617057	-0.1080201704	0.0850442079	-0.066769922	-0.0193552305	-0.0272074425	-0.0354892216	-0.0422628533	-0.1248101922	-0.0174356396	0.0647994385	-0.2315283263	0.092164493	-0.0043405403	-0.1770034752	-0.0414445202	-0.0111393431	-0.0046290802	0.0484822374	0.1000233509	0.0707575505	0.0393774342	0.0529043302	0.0230403045	0.0321665349	-0.0722250129	0.0360354956	-0.0819654437	-0.032371946	0.1185228779	0.0939688802	-0.0373162615	-0.0383435523	0.0206050369	-0.0128936793	-0.0341902779	0.0385593336	0.0019546448	0.0346011052	0.070002517	0.0961917407	0.1310840502	0.0545372165	0.0593737916	-0.0488353029	0.0648360851	0.0068226289	0.0703339075	0.0219852291	-0.010447803	0.0240816448	-0.0692761684	0.0594071669	-0.090391632	-0.0347164951	-0.1452240682	0.0559141268	-0.0233737557	-0.0446835199	-0.098167988	0.1126387502	-0.0597518388324544	-0.0114984363823395	0.0035702822438596	0.0001322140392387	0.0381819324836385	-0.0135657553545627	0.0014578599681851	0.0001840297183398	0.3071609455345196	0.0025495701164715	0.0943478464616601	6.500307778804499e-06	-0.0024087592848065	0.0003862503768197	1.4918935359336049e-07	5.802121292141521e-06	0.0004104471557881	-0.0003493853638906	1.6846686769454085e-07	1.2207013250096698e-07	-0.0012010093265826	0.0001084353920428	1.1758234247497404e-08	1.4424234025383904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.7670106014524	1.06072225845719	1.125131709586522	838629.2177059206	810.1252616628011	-6.015500717163036	656302.9395842219	36.186248878189	891.1281367087851	1.3213073730468068	1.7458531740678531	794109.3560340711	881.9477244018717	615.2351652660983	1.021333	18.955229	0.0877216322397143	0.040058818613929	0.0532965485	0.0075217501	0.1046337713	0.0196171414	-0.0252037786	-0.1229055842	-0.0878032778	-0.0980732094	-0.0131627993	-0.0206944225	-0.0441769896	0.0577090869	-0.0336754132	-0.032664204	0.0374152179	0.0905922536	-0.0423750526	0.1019526846	0.0245895303	-0.0232938711	-0.1176652568	-0.1617544408	0.0443802315	-0.1498464224	0.0854163212	-0.0743872565	-0.0612258484	-0.1952771799	0.0798364822	0.0544158739	-0.0113099795	0.0371728251	0.0074363691	0.1371520432	0.0351306796	0.0750576771	-0.0399582792	-0.0329750572	0.0280168166	0.0691886007	-0.0463719367	-0.1214676691	0.0256659116	-0.0018184073	-0.0727309216	-0.1655273962	0.1565804708	0.0194101918	-0.059813026	0.0324758566	-0.0729251715	-0.0693460229	-0.0245551733	0.0244427485	-0.1460108323	0.0396590278	-0.0041717581	0.0852179484	0.001285052	-0.0709978888	0.0132248687	-0.0015489304	-0.0736695191	-0.1049971413	0.1134852618	-0.0250313563	-0.0116083357	-0.0161671847	-0.0279402467	0.0899966774	0.1139352763	0.0247580011	0.0887836994	0.0720187824	-0.0134065637	-0.1767082384	0.0709903565	-0.0819385337	-0.1762065903	0.0467182814	0.0308900292	-0.0839088436	-0.0478387595	-0.0936454286	0.1172407796	-0.0417538888049904	0.017997950027464	0.0017433872303395	0.000323926205191	0.0514324227243037	0.0132504902406652	0.0026452941072914	0.0001755754916179	0.2933529044876195	-0.0138080410469	0.0860559265713224	0.0001906619975528	-0.0028598578824574	-0.0004510985976509	2.034899448026087e-07	8.178787107853725e-06	0.000342240499346	-6.820665644210002e-05	1.1712855939259943e-07	4.652147983010665e-09	-0.0008670115621819	0.0003339977644007	1.1155450662466553e-07	7.517090489570987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.454323728434	3.687313126981621	13.596278096410982	845396.253422912	818.2947990926107	8.169537429809566	669606.378222016	66.74134181705949	890.4186505998883	-0.7094861088967264	0.5033705387174174	792845.373336126	882.7672304758829	623.6116859097111	1.096851	20.356792	0.0604365346171722	0.0355340054330277	-0.0230826413	0.1237278612	-0.1287371379	0.0546340626	-0.0357395076	-0.0881697876	0.1094337967	-0.0914971956	0.140110075	-0.0483530486	-0.0276499175	-0.0176580857	-0.1728408945	-0.0934484412	-0.137594663	-0.0055396611	-0.0576071126	0.0873002597	0.1262896416	0.0071155955	0.0981189266	0.0433170818	-0.0849537679	-0.1880628027	-0.0058767737	-0.0539919528	0.0341733828	-0.1815985039	-0.1950551203	0.0359541286	-0.16193563	-0.1188170238	0.0267219739	0.0173254462	0.0412051783	-0.0652841286	0.0094284757	-0.1590157495	-0.1183041503	-0.0811419249	-0.0045046735	-0.1055092886	-0.025416147	0.0464486244	-0.1285174187	-0.0851830418	-0.026536979	-0.0731035194	0.0539667304	-0.0573933797	0.037884086	0.1349216295	-0.1052752146	0.0450995743	-0.0755017199	0.0933578997	0.0444753847	-0.0041489492	-0.0160997381	-0.0202064129	-0.0065003813	-0.1007594174	0.1671266365	0.0310959082	0.0189797727	0.0444862934	0.0247665394	0.0692981704	-0.0804690412	0.095667557	-0.0151573968	-0.0745458548	0.0722760245	0.0366203199	-0.0827514841	-0.1194992472	-0.0454443863	-0.0974709979	-0.0526686091	0.0644208959	0.0451028235	-0.0693250979	-0.0509612127	-0.0888661936	0.1211199807	-0.0586942561347569	-0.0169403673297665	0.0034450157032124	0.0002869760452674	0.0630939300695843	0.0116615073452806	0.0039808440116255	0.000135990753564	0.2854281225299644	-0.0079247819576551	0.0814692131309803	6.280216907637601e-05	-0.0028382704352221	2.1587447235300004e-05	4.660178781368618e-10	8.055779063455849e-06	0.0003548614116259	1.2620912279900033e-05	1.2592662146112645e-07	1.5928742677693138e-10	-0.0013110007623561	-0.0004439892001742	1.9712640987132587e-07	1.7187229988982754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.435840787466	-1.018482940968056	1.037307501042941	843524.3936429796	815.1728871027628	-3.121911989847831	664506.8358674537	9.746334472355644	892.0826779735331	1.6640273736447853	2.768987100239162	795811.5043404304	883.4400436786383	627.513007692218	1.215203	22.553318	0.0673508396579893	0.0334745163491395	-0.0218407224	-0.1391665755	0.0432955107	-0.0256798971	0.1081343447	-0.0809047213	-0.0091606154	0.0352887922	-0.0308766853	0.1072794952	-0.0637223576	-0.0735567628	0.0487625469	0.0393603941	0.0657636165	0.1107001544	-0.1009491703	-0.0147327668	0.0989058775	-0.0001118762	0.04270433	0.0445345891	0.0414833199	-0.2212669537	0.0028798851	0.1732617379	0.0790460972	0.0249258324	0.055296141	-0.1871714995	0.1575818947	0.1556308317	0.0463905187	0.013861358	0.0294020386	-0.108220385	0.0285705081	0.0488971078	0.0688066067	0.1079483607	0.040624978	-0.0733797453	-0.0174704734	0.0565576536	0.0249129555	-0.142525217	-0.0096968807	-0.0882025306	-0.1171884822	0.0331724257	0.2397050151	-0.0712612245	0.0620808077	0.1669822992	0.0132080522	-0.0740840228	-0.1391531341	0.0742400117	-0.0066211083	-0.0710360293	0.0315023094	-0.0115030518	-0.1667915205	-0.0264252277	-0.047729147	0.0582442599	0.0095839651	0.0966944444	0.016425025	0.0343972623	0.0048514208	0.0399869896	0.1104828303	-0.018204385	0.0012599769	-0.1050414203	-0.0663662303	-0.0193549856	0.1266231802	0.0004878727	0.0680733704	0.0329893899	-0.0540487397	-0.0838433825	0.1242524367	-0.0486831042712765	0.0100111518634804	0.0023700446414879	0.0001002231616336	0.041722798450877	-0.0213711316187073	0.0017407919105725	0.0004567252666641	0.290321130432801	0.0048930079028365	0.0842863587757794	2.3941526337221305e-05	-0.0027650606901306	7.320974509150008e-05	5.359666776362421e-09	7.64556062010551e-06	0.0007591149168431	0.0004042535052172	5.762554569737066e-07	1.6342089648039276e-07	-0.0011669530472055	0.0001440477151506	2.0749744240108395e-08	1.361779414382202e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
