global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
898.3544287331295	0.857693779219403	0.735638618911662	807040.6796244273	892.4096218500382	-2.9399469326704093	8.643287966918148	796394.9331705282	848.3187783533833	0.3804473269033224	719644.7497069767	0.1447401685478834	846.9614665838675	683.0005917394791	1.448461	21.57235	0.1544446847410562	0.1140728108601486	-0.0466711017	0.1119465025	0.0389942919	-0.1089519273	0.0993722498	0.0501303316	-0.0302866306	0.1151184614	0.0759855364	0.0142622959	0.100312238	0.0485320468	-0.0478504115	0.0081197996	0.0506530523	0.0223586606	0.1224098458	0.0234531491	-0.0322156094	-0.0758106805	0.0099657322	-0.0250568149	0.0626977623	0.0531932882	-0.0169779845	-0.0976483321	0.0083373374	0.0829482913	0.1476229095	0.045839348	0.1413373174	0.055682587	-0.0050611411	0.2049863795	-0.0074756862	-0.1022514632	0.0099861838	-0.0560097421	-0.0654377921	-0.0457605063	-0.0613914067	0.1309891376	0.218571549	0.0928914218	-0.0385145506	-0.0151849679	-0.0724227785	0.052686926	-0.115562426	-0.0646994915	0.0461001554	0.0159612744	0.0043141891	-0.1433269498	0.0529092165	0.0744342776	-0.0369704826	0.0524040213	0.0119614886	0.0858092892	-0.1576466748	0.0057233628	-0.0335170578	-0.0426037362	0.064039889	-0.0491484369	-0.0135646132	-0.0755342861	-0.3390683131	-0.2121827582	0.0846446177	-0.114662701	0.0547703269	-0.1007210267	-0.0394712122	0.090698182	-0.0337841296	0.0581345312	-0.0777915713	0.068020295	0.0357213134	0.1198909809	-0.0628107407	0.0243942736	-0.2118232931	-0.0328771422	-0.0588332998	-0.1139032778	-0.105305163	-0.0873397	-0.1451923139	0.0970056631	-0.0845515529	0.0561999001	-0.0762298371	0.0917649404	-0.0478277854	-0.0016898595	-0.1290552057	0.0050684204	0.0018756744685504	-0.0098539119823471	9.709958135584374e-05	3.5181547119718257e-06	-0.1093419144102227	-0.110479339654148	0.0119556542468924	0.0122056844904165	-0.0205676311296088	0.0056141051703662	3.1518176863932515e-05	0.0004230274502836	8.60000109085005e-05	0.0003809832880172	1.4514826574839713e-07	7.396001876262206e-09	0.0002179998709694	-7.90164479212e-05	4.7523943742675055e-08	6.243599042083712e-09	-9.375591402962732e-09	0.0001099468227454	8.790171415530868e-17	1.2088303831829744e-08	0.0	0.0	0.0	0.0
901.5247479699804	3.170319236850901	10.050924063546878	812746.8712023366	893.8166969984005	1.4070751483623098	1.9798604731388163	798908.2878331306	849.5937662922529	1.2749879388695715	721809.5677226553	1.6255942442628788	847.5600382222242	694.9741433840594	1.226877	18.272247	0.1997743340472937	0.1612680936327445	0.0312454798	0.1003539035	0.0253809024	0.1307818257	-0.0620236267	-0.0917630552	-0.2333731348	0.097307497	-0.1163953219	0.0301643918	0.0331550662	0.1459948185	-0.0166047481	0.0891900284	0.0915497005	0.0811736121	0.2248556674	0.0288644273	0.178104254	0.1058896624	0.0630749872	-0.093292263	0.0794905286	0.0301865589	-0.1623251219	-0.1290073437	0.1277495214	-0.0491461362	-0.1246887234	-0.1040884829	0.0597239734	-0.077872347	0.0901579401	0.1113996801	-0.2624872051	-0.0635701712	0.0104666718	-0.2278792625	-0.1186353622	0.0147666146	-0.1426026268	0.0987456856	-0.0644745952	-0.0384110748	0.050526249	-0.1107630825	-0.0297095694	0.0720280226	-0.0988366788	0.1257419033	0.2831448993	-0.0087803909	-0.0018534483	-0.2095934496	0.0297976311	0.0596259535	-0.1150051097	0.1532061229	0.0835015603	-0.0671206298	-0.0512017288	-0.0590183728	0.0410446294	0.0716080611	-0.0579152402	-0.1006328298	0.2040292479	-0.0028433512	-0.1418282164	0.1040483026	0.0262515055	0.0736201188	0.0821415324	-0.0614034025	0.1408466688	-0.1129841092	-0.0854347521	0.1018514348	0.087302626	-0.0822528757	-0.1662169038	0.0051006929	-0.1260300536	0.0606182309	-0.2193060853	0.0195209799	-0.1669845736	-0.0095907868	-0.0152082389	0.0235697988	-0.0399746602	0.2235524052	0.0145132831	0.0231294495	-0.0209749651	0.0538270009	0.0712900193	-0.0050684204	-0.1287014744	0.0151740128	-0.005953149656122	-0.0078288241246724	6.129048717505258e-05	3.543999082818549e-05	0.0495799340398264	0.158921848450049	0.0024581698593935	0.0252561539147803	-0.0370401261139932	-0.0164724949843844	0.0002713430910105	0.0013719709425405	-0.0001829997123097	-0.0002689997232182	7.236085109146849e-08	3.3488894705432976e-08	0.0001559999215052	-6.19999494642e-05	2.4335975509628565e-08	3.843993733563354e-09	1.4281489954491037e-08	2.3657081357453767e-08	2.039609553202284e-16	5.596574983531867e-16	0.0	0.0	0.0	0.0
901.1481096728438	-0.3766382971365374	0.1418564068699106	812067.9155669397	895.0248901171562	1.2081931187557302	1.459730612208698	801069.5539292276	849.291207788475	-0.3025585037778455	721295.5556268067	0.0915416482082885	848.3009367169075	703.3439180286414	1.430579	21.306028	0.1598608423274561	0.1115986419656965	0.0393423862	0.0609601661	0.2366533474	0.1406027681	0.0750788923	0.0955378035	0.0663933978	0.0963589943	-0.2011805926	-0.0428643825	0.1645570993	-0.1663210738	0.0660987458	0.0119944219	-0.2195516842	0.1878366607	-0.0204194462	-0.0353913825	0.0050638557	0.0504286855	-0.0716592988	-0.105941753	0.0177327528	-0.0198151448	-0.0680482784	-0.0335056251	-0.1203931854	-0.0253849604	0.1548309375	-0.1495902379	-0.0520729949	-0.0886479076	0.111951368	0.0927795255	-0.2226808157	-0.0034850578	0.1267174193	-0.0758831448	0.0316882934	0.0512885166	-0.0198473655	0.0153606225	0.0362966824	-0.0620845399	-0.0203755583	0.1728027474	-0.0055163637	-0.1809227661	-0.1137964434	0.15580596	0.0692865108	0.0965180239	-0.1067214282	-0.1072300187	0.0552733256	0.032946859	0.0140007226	-0.0087901193	-0.0770827613	0.0801412284	-0.0970219851	-0.0832270228	0.0689686115	0.0098199958	-0.1987294352	-0.1587314591	0.0578129964	-0.1139230836	-0.0553212594	0.1346163251	-0.1296739525	0.0552161285	0.0760302586	0.151325912	-0.038020158	0.0811530433	-0.085627272	0.0978260416	-0.1056909461	-0.185748299	0.0340866234	0.0790561615	0.0933988363	-0.1099115872	-0.139714434	-0.1633727781	0.0914578838	0.0763460109	0.0237812119	-0.0058345997	0.0531635527	0.2545089695	0.004079142	-0.0076810909	-0.0464328619	0.0452449294	-0.0397753787	-0.0084435077	-0.1279949812	0.0251860523	0.0118076744209787	0.0177608240771007	0.0003154468718977	0.0001394211752318	-0.05871272560789	-0.1082926596477164	0.0034471841483073	0.0117273001335761	-0.0428451752537171	-0.0058050491397238	3.369859551460918e-05	0.0018357090425217	1.80322913707487e-05	0.0002010320036804	4.0413866503775946e-08	3.2516353207957807e-10	0.0002969975390527	0.0001409976175475	8.820753820336007e-08	1.9880328154071083e-08	-0.0002180022865404	-0.0002180165680303	4.752499693684266e-08	4.7531223935734197e-08	0.0	0.0	0.0	0.0
900.823143659278	-0.3249660135658132	0.1056029099728563	811482.3361521842	893.3647838494717	-1.6601062676845686	2.7559528200055885	798100.6370224132	848.7656763084382	-0.5255314800368751	720403.1732793205	0.2761833365097484	847.6821034120599	701.8216947591285	1.44476	21.517241	0.1436409754367442	0.082236442630513	0.0813934877	0.1702042503	-0.0051141308	-0.0240582034	0.1428084916	-0.0779536909	0.0005109597	0.156897296	0.0961542819	-0.0723839395	0.197855842	-0.0462506585	-0.0772147241	0.1261809373	0.0553535398	-0.0035008573	-0.0014567791	-0.0713666437	-0.318074781	0.0667822235	-0.2053216287	-0.0508675974	0.0729817284	0.1594911664	0.2480955763	0.0651454383	-0.0165198175	0.1005711346	0.0152564186	0.0562982043	-0.1297347155	-0.0618638512	0.0223399183	0.0497561466	-0.2825341849	-0.0596287922	-0.0606949326	0.1295676712	-0.0758252222	0.0693715763	0.2290004853	-0.0432144864	-0.0745367667	-0.043187714	0.0788327362	-0.0515850198	0.0674822952	0.1006164601	-0.1192733384	-0.0943744788	-0.1257169557	0.2595867409	-0.1777269968	0.0311299778	-0.1887109583	-0.2771115423	-0.0556113357	-0.1240749872	-0.1388560912	-0.1812100619	-0.2271386856	0.0157028091	-0.116361303	0.0316188881	-0.0607140616	0.1480310392	0.1158867465	-0.1974156035	-0.1119347712	-0.0546879712	0.0190876349	0.071821603	0.1872871123	-0.0502948664	0.0948222548	0.1201800605	-0.3206982694	0.1034319316	0.0543686348	-0.0257445435	-0.0216445275	-0.0289117928	-0.1154456634	-0.0182404582	0.2483964487	-0.075123874	0.2058272135	-0.0108473781	0.0332877026	0.0747787836	-0.0432414646	0.1710277801	-0.3270403439	0.0568421468	-0.0095516006	-0.0288661253	0.0788647025	-0.0118128082	-0.1269376627	0.0350428114	-0.0065419216492443	-0.018349596070223	0.0003367076759403	4.279673886485126e-05	0.0127949786555348	0.0715077042634248	0.0001637114787955	0.0051133517690254	-0.0554726470017925	-0.0126274717480753	0.0001594530427484	0.0030772145653854	-0.0005869997220808	-0.0006050320134515	3.66063737301235e-07	3.445686737229365e-07	0.0002970001617861	2.6227333999799367e-09	8.820909610096958e-08	6.8787304873703184e-18	8.714437507262136e-08	0.0002180894309154	7.594142106797712e-15	4.75629998770347e-08	0.0	0.0	0.0	0.0
899.5985449560463	-1.2245987032316634	1.4996419839566717	809277.5420870357	896.2870338635566	2.922250014084966	8.539545144819584	803330.4470719324	848.2812538906873	-0.4844224177509204	719581.0857023566	0.2346650788196472	847.0355923714076	706.7153948015412	1.494047	22.251287	0.0942754066079064	0.0581571217259066	0.1543122974	-0.0057713498	-0.0463421894	0.165542912	0.0428388568	-0.11392902	0.0315464852	-0.0543751254	-0.1438955989	-0.1582593243	0.1005206909	-0.0714794206	-0.0261969393	0.1158479511	-0.1311030139	-0.0994585729	-0.1269053425	-0.0554237042	-0.0222516488	0.0644811487	-0.0686276002	-0.1282472871	-0.2201181978	-0.0741426285	0.0708886845	-0.1093197248	-0.0956776128	-0.0017498146	-0.130155021	0.0918878807	-0.0422592898	-0.1219699318	-0.0668150035	0.0238379994	-0.1390325227	0.1548285595	-0.0619618719	-0.039301447	0.0841811871	0.084229523	0.0461652296	0.0062854571	0.1498739295	0.1471470061	-0.0888070253	0.0634899222	0.1945517547	-0.0241247335	0.0741379009	0.0941685091	-0.0715984004	0.0616862827	-0.247426756	0.0959830315	0.1939555293	-0.0390758691	-0.0019453981	0.0642414296	-0.1084020473	-0.1669852114	-0.0073735616	0.1288947339	0.0385515133	-0.2321431334	0.0477234277	0.0131325436	-0.0467742765	-0.163155017	-0.039491566	0.0026501113	0.0143291364	0.0261069064	-0.1052731477	0.0688226133	-0.0297735944	0.0407144692	-0.212841882	0.037446983	0.1656784954	-0.0700641098	0.1231368504	0.1143461027	0.2050669947	-0.0934514753	-0.0289405728	-0.1694488667	0.0262883991	0.1022228815	0.1195959429	-0.0191610122	-0.040727507	0.2584831594	-0.0210861706	-0.1110618775	0.0371986077	-0.1585679182	-0.0328313976	-0.0151740128	-0.1255324169	0.0446835199	-0.014731184229646	-0.0081892625804017	6.70640216107675e-05	0.0002170077888077	-0.0403210810070078	-0.0531160596625426	0.0016257895735736	0.0028213157940747	-0.0412544304310529	0.0142182165707395	0.0002021576824524	0.0017019280301905	-0.0002740000611456	0.0003129996609352	9.796878774555017e-08	7.507603350779255e-08	0.0003589999148547	6.199975306860002e-05	1.2888093886568185e-07	3.843969380567377e-09	4.920249442260955e-08	-3.794188065001181e-08	2.420885457406924e-15	1.4395863072597406e-15	0.0	0.0	0.0	0.0
895.565722656302	-4.032822299744339	16.26365570131522	802037.9635969044	895.8979194836738	-0.3891143798828125	0.1514100006315857	802633.0821351754	847.7158232305154	-0.5654306601718417	718622.1169553904	0.3197118314623647	846.7569788558652	691.073679720929	1.281697	19.088688	0.1463991982383295	0.068918109316572	-0.0510269984	-0.0062750939	-0.1793559562	0.092754028	0.1393424421	0.0528662618	0.0861251712	-0.1621875962	0.0414162933	-0.116575875	0.1911240403	-0.0105919011	-0.0616200788	0.0736529112	-0.0356647777	-0.02849823	-0.1220017826	0.2548445573	0.0681482283	-0.1045161323	0.1257007268	-0.1621861685	-0.1177607628	-0.1421487925	0.061289443	-0.080316224	0.18909302	0.0185573326	-0.0663702523	-0.1875450691	0.0086536952	-0.0348160627	0.008185867	0.0347587988	-0.0962251111	0.0982490644	-0.0534045602	0.2201727528	0.0633074339	-0.0005962823	0.0612927827	-0.1113131529	0.144729327	0.1050051058	0.0260588518	0.0174068628	0.1488496742	-0.0957508103	0.1210822426	-0.180151415	0.1026825852	-0.0219892272	-0.0371665768	-0.0825841224	0.3278893557	-0.1132514781	-0.0729888455	0.1018410004	0.0613265575	-0.0641154586	-0.086863071	-0.0073937589	0.0783674094	-0.0255024601	-0.0662549855	-0.0668485775	-0.0993206753	-0.1209003036	0.0628748512	0.0078620181	0.0830021898	-0.08387969	-0.005909367	-0.0614569725	-0.0155558612	0.1211122543	0.0210507853	-0.1129814332	0.1457448571	-0.1125669073	0.0049625199	0.0369232935	0.0014652156	0.0045294298	0.080716434	-0.1535164349	-0.0425582939	0.0860016256	-0.0122316192	-0.3283705061	-0.0349232999	-0.2029290794	0.0842966519	-0.1576868266	0.031324025	-0.00502372	0.0289331196	-0.0185248178	-0.1237830955	0.0540487397	0.0118004215457148	0.0265316057753608	0.0007039261050191	0.0001392499486565	-0.0736934394377755	-0.0333723584307677	0.005430723016169	0.0011137143072316	-0.000872298212613	0.0403821322184399	0.0016307166025075	7.609041717278345e-07	-0.0008609591309418	-0.0005869590697962	3.445209496160204e-07	7.412506251520596e-07	0.0002976181854712	-6.13817293835e-05	8.85765843231696e-08	3.767716702109227e-09	-0.0002738720346011	-0.0002739212370955	7.500589133654614e-08	7.503284413194154e-08	0.0	0.0	0.0	0.0
897.2428460214337	1.677123365131706	2.812742781870698	805044.7247366422	889.4934174953363	-6.404501988337529	41.01764571861936	791198.5397675326	848.6558172218353	0.9399939913198524	720216.6961044611	0.8835887037174265	848.3079079880525	675.4642668306523	1.278144	19.035772	0.0725808064606633	0.0400012447875975	-0.12876991	-0.0362186513	0.0477001539	-0.0389495827	0.044732485	-0.0491623104	0.0383507696	-0.0568643909	0.035831853	0.1509792091	-0.025591918	-0.113393886	-0.0990091643	0.010079666	0.0137152254	0.081882727	-0.0017384867	0.0837640353	0.0574748269	-0.0602100614	0.0947920762	-0.0554758963	-0.307544196	-0.0403397991	0.029772259	-0.0861711111	0.1104914742	-0.0290552648	-0.0690364228	0.1299621494	0.0556172916	0.1071886212	0.0232786527	0.0818485025	0.0258969318	-0.1749497497	0.0608855958	-0.0910489021	0.0941055562	0.2965293058	0.062268743	-0.0697981869	0.0323741584	0.0032292916	-0.1395752847	-0.0353263322	-0.0163322899	-0.0838351277	-0.0392797837	-0.0846166635	0.0472933964	-0.1141123542	-0.0384171968	0.1571402746	0.2647021435	0.0355373323	-0.1342658183	0.0823329021	-0.0074245787	0.0461473141	-0.0949520334	-0.0942171014	-0.0354040939	-0.009862655	0.1585752122	-0.0222575266	-0.0236014471	-0.1174285646	-0.1583174423	0.0113358223	-0.0734809131	-0.0965109098	0.1683359765	-0.0101827802	0.0195602796	0.0416946919	-0.0897118003	-0.0817636502	-0.0793613081	-0.0617075598	0.0720559194	0.1568450001	0.060941824	-0.0512528509	0.0306654463	-0.0333395174	-0.1615847257	-0.0025169632	0.0035024773	-0.0819366258	0.0769146163	-0.0189216495	0.2401172888	0.0811856159	0.0704291313	-0.1043270406	-0.068313374	-0.0218629269	-0.1216944932	0.063080731	0.0117737788731062	-2.664267260859936e-05	7.098320037290105e-10	0.0001386218689528	-0.0434970534282683	0.0301963860095072	0.0018919936569416	0.0009118217280351	-0.0205525396316659	-0.0196802414190528	0.0003873119023122	0.0004224068853111	-0.0006819997823509	0.0001789593485909	3.202644844807929e-08	4.651237031266749e-07	0.0002970001003177	-6.180851535000009e-07	8.820905958872388e-08	3.820292569771197e-13	1.012588443934201e-07	0.0002739732934454	1.0253353567890866e-14	7.506136552137047e-08	0.0	0.0	0.0	0.0
897.5896289188258	0.3467828973921314	0.1202583779236815	805667.1419426354	889.1683844052828	-0.3250330900534663	0.1056465096297047	790620.4158259009	848.6223283136983	-0.0334889081369738	720159.8561125624	0.0011215069682066	847.6989513985429	682.95852638875	1.014723	15.112575	0.0552827181522129	0.0421448366003284	-0.0309369678	-0.0247829869	-0.0575079702	-0.0873675021	0.0302830426	-0.0558894808	0.0035859428	0.0413281289	0.0210444796	0.0355708231	0.0219537591	0.0251323093	-0.0548065165	0.0550187988	-0.0555819898	-0.060957195	0.0569040509	0.0055577088	0.0407293911	0.0115679391	-0.1265922012	-0.0415549767	-0.287349454	-0.1626071198	0.0134691473	-0.0045220184	-0.1211381916	0.1174896766	0.0922822343	0.1827243767	0.0905177296	-0.0157722322	0.0752584797	0.1544023028	0.2262589988	0.1028331276	0.0029337219	-0.0314016447	0.0522170481	0.0665147822	-0.0667855098	-0.0352713338	0.0124984636	0.0353123651	0.1373972741	0.0331155229	0.0599582791	0.0552255646	-0.0247475462	0.005113379	0.0097158694	-0.0699164645	-0.1904991812	0.1089670381	0.1675413647	0.0653080224	0.1925769782	-0.1251027083	-0.038142286	0.0272472776	-0.1024757949	0.0543968387	-0.1060176558	-0.0255117362	0.0943881449	-0.1080229234	-0.0401272805	-0.0051416448	-0.0854031447	-0.047074861	-0.0508238964	-0.0921934682	-0.2834835809	-0.0415364134	-0.0809095598	0.1266827961	-0.1854339025	-0.0983032968	0.0353420814	0.013605324	0.1653471434	0.1882767621	0.1986985832	-0.2189185198	-0.0048471727	-0.0037482621	-0.2349306033	-0.0170886671	0.0433649732	-0.0480965047	0.0437148527	-0.0398553861	0.1021238583	-0.0483147627	-0.0152811972	0.0697108752	-0.2114555297	-0.0251860523	-0.1192723348	0.0717238087	0.0117142107379777	-5.956813512849983e-05	3.5483627226872154e-09	0.0001372227332137	-0.0849825359857874	-0.0414854825575191	0.0072220314225756	0.0017210452630302	-0.0205174791238818	3.506050778409944e-05	1.2292392060788975e-09	0.0004209669495989	-0.0007860004313595	-0.0001040006490086	1.0816134994210021e-08	6.177966780973201e-07	0.000127000002956	-0.0001700000973617	1.6129000750824012e-08	2.8900033102987485e-08	4.9866179068424564e-08	-5.1392665324995555e-08	2.486635814884184e-15	2.641206049207e-15	0.0	0.0	0.0	0.0
901.1618522377938	3.572223318967985	12.76077944057865	812092.6839286514	895.0106208018767	5.842236396593876	34.13172611368619	801044.0113481608	849.2346442477161	0.612315934017829	721199.480990545	0.3749308030521263	848.5298285003444	688.8853887593726	1.264773	18.836632	0.2073894612241129	0.1512576934757335	-0.0225733031	0.0698331764	0.006841537	-0.0140421409	0.1058955095	-0.1118755103	-0.0223012463	-0.0357794802	-0.0277364011	0.0824201866	0.030199139	-0.0415266159	0.042595428	-0.0079009731	0.0998518436	0.1364254535	0.1092749193	0.0879780293	-0.0366345827	0.0110175197	-0.1905684404	0.0327450508	-0.1015020224	0.0447716851	0.1392857387	0.1397420095	0.0578292463	0.2058059734	-0.1046731853	-0.0368996994	0.034986022	-0.0376198121	-0.1109776421	-0.049941532	-0.1016151112	-0.0790075552	-0.1296776227	-0.0209756229	0.2002379878	-0.1695474399	-0.0051080031	0.0885117518	-0.1773769733	-0.1159691992	0.0464229896	-0.0697835935	-0.053556247	-0.0280126249	-0.0755769316	-0.1019713811	0.1051340339	-0.0879326632	-0.1389471306	0.2031521814	-0.0967373651	-0.2772791581	-0.0351036687	-0.0073181314	-0.0592193117	0.0497705274	0.0291415945	0.1367853669	-0.0850085292	0.0932805034	-0.1523812344	0.0229488056	-0.0867438453	-0.0127967136	-0.0210200709	0.1346235597	-0.1358445842	0.1317130947	0.0850266184	-0.0177341071	0.1491436717	0.1091595614	-0.209348632	0.0206280865	-0.0154206163	-0.1170225093	-0.1642388508	0.0069462449	-0.2582433985	0.0505661281	0.3155078425	0.0449921119	0.0600607873	-0.0005928827	-0.007786859	-0.0608637481	0.0061347373	0.0141753975	0.0450977772	0.1121011743	0.1753430554	-0.0352330985	0.0293048233	-0.0284919163	-0.1165232592	0.0799246852	-0.0022045863484265	-0.0139187970864042	0.0001937329123324	4.86020096766849e-06	0.0621099222369423	0.1470924582227297	0.003857642440279	0.0216361912660054	-0.0375392311655247	-0.0170217520416429	0.0002897400425671	0.0014091938764987	-0.0012030006192088	-0.0004170001878492	1.7388915666635146e-07	1.447210489816756e-06	0.0002970001040321	0.0001700001010761	8.820906179507822e-08	2.8900034365884218e-08	1.7865472039116717e-07	1.2878854132274261e-07	3.191750911804612e-14	1.6586488376039782e-14	0.0	0.0	0.0	0.0
900.1534602200462	-1.0083920177476102	1.016854461457097	810276.2519461223	901.3967467087966	6.386125906919915	40.782604099033705	812516.0949772025	847.9483358071619	-1.286308440554194	719016.3801981354	1.6545894042409626	847.0333976869701	702.396173571403	1.365194	20.332243	0.1577392477775667	0.1253313615007537	0.147230014	0.0189514417	-0.0028142113	-0.0289239343	-0.0455037147	-0.0693701368	0.0094159841	0.0128906128	-0.0334922795	-0.1745545098	-0.1373499331	-0.0728128092	0.0566574938	0.0592750805	-0.0275018902	-0.1179868747	-0.0503933961	-0.1938184006	-0.1565723877	-0.032804743	-0.1145266558	0.0746005236	-0.1297161465	0.0756358676	-0.0219112637	-0.0184873657	-0.1594166402	0.1015818376	-0.2071664843	-0.1477083953	-0.0318352326	-0.0350013869	-0.0557337846	-0.1075708428	-0.0099642285	0.0665410688	0.2069585186	-0.0365483551	-0.1244281711	0.0438223641	-0.2470592406	-0.0264654745	-0.0408748361	0.1204792189	0.0639052652	0.0152547531	0.1059583836	0.070795573	-0.0239461936	0.070541514	-0.2390181981	0.019457828	-0.0634931566	0.1550827966	-0.0827428057	0.0660649715	0.0052075288	0.0265742129	-0.2514893437	-0.0283198059	0.241001983	-0.0636946622	-0.1381577224	0.1470763147	-0.1620716404	-0.021164515	0.0880134837	-0.0046347551	0.0212013848	0.0423670981	0.2251269635	-0.1104845011	-0.0946552611	0.0545006433	-0.0581223741	0.0316962473	-0.179377976	0.0308233787	0.013436186	0.1295159048	0.0758975609	0.132372909	0.0759858831	-0.0109595938	0.1217343361	0.0129455544	0.1239774062	0.0888915441	-0.083828173	0.163981638	-0.2198643793	-0.1172101942	-0.1211040983	-0.2067506351	0.1424561866	0.1876378466	0.030077768	-0.0317782535	-0.1134548014	0.0876327994	0.0055204674125945	0.007725053761021	5.967645561066469e-05	3.047556045351781e-05	-0.0591068894537158	-0.1212168116906581	0.0034936243808937	0.0146935154364484	-0.0374963247400756	4.29064254490949e-05	1.8409613448187382e-09	0.0014059743690132	-0.0007269900475954	0.0004760105716133	2.265860642877158e-07	5.28514529302762e-07	0.0003350222036628	3.802209963069998e-05	1.1223987694707865e-07	1.4456800603268755e-09	-6.08781920442794e-05	-6.105684676467057e-05	3.7061542665801635e-09	3.727938536844463e-09	0.0	0.0	0.0	0.0
897.3236870289776	-2.829773191068625	8.00761631289071	805189.7993032786	895.1202920766978	-6.276454632098876	39.39388274879544	801240.3372874727	847.8322279728741	-0.1161078342878454	718819.4867894475	0.0134810291830137	847.338703004121	691.0242865073417	1.177787	17.541136	0.0495594426351399	0.0225501761731651	0.0503632676	-0.0914758067	-0.1180704245	0.069065828	0.1176785647	-0.0399634005	0.0289027768	-0.1602309104	-0.0372764084	-0.1104710074	-0.0272702817	-0.0144204601	-0.0567340283	-0.0475306404	-0.0451156442	-0.0368301454	-0.0620675613	0.1736985703	-0.0279555912	0.0065414641	-0.076398768	-0.0036596264	0.0458363381	0.0149020873	0.2153318207	-0.0967071866	0.0714879621	-0.0168715756	-0.0968404677	-0.1672269205	0.0250593954	0.0630393079	-0.1423226633	-0.2416441577	-0.0230365221	0.033369835	0.1550403554	-0.112408382	0.0131595958	0.0257374213	-0.0826163603	-0.0923751145	-0.0854183844	0.0042944043	-0.0272444428	0.062761771	0.0532495631	-0.0242198841	0.1544424291	-0.0841407896	0.0868518916	-0.068176558	-0.0003608909	0.0893584031	-0.1344482942	-0.1737663702	-0.0451231753	0.1412358819	-0.2041228112	0.1206647845	0.0954341586	-0.11923383	0.1561669412	0.0661632246	0.0346716721	-0.0696380048	-0.1700598282	-0.0240817601	0.0420198935	0.0847949863	0.0181275825	0.0561784257	0.0788184314	0.0646904464	-0.0148493714	0.1103163524	-0.0098964159	-0.0167988082	0.1139230489	-0.0867830287	-0.001523914	0.0280444268	-0.1158929931	0.0268499682	0.0783763039	0.026315851	-0.0254045495	0.0521626346	-0.0482984959	-0.1342904499	-0.0892890742	-0.1125797455	0.0530517537	0.0440907926	0.0788531688	0.00292575	0.0365215408	-0.0350428114	-0.1100753719	0.0948006283	-0.0048424824522896	-0.0103629498648841	0.0001073907299021	2.34496363007327e-05	-0.0419075567638742	0.0171993326898415	0.0017562433139173	0.0002958170449758	-0.0271480252513356	0.01034829948874	0.0001070873023086	0.0007370152750471	-0.0006049999554432	0.0001219900921522	1.4881582583302256e-08	3.6602494608627394e-07	0.0002849994994222	-5.002270424059996e-05	8.122471467090459e-08	2.502270939542537e-09	8.62233964062987e-08	6.09644154406857e-05	7.434474087837723e-15	3.716659950024517e-09	0.0	0.0	0.0	0.0
