global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
895.7707494951047	1.3971800980194755	1.952112226301712	802405.2356510217	902.9802867865106	-1.6886365611081828	2.8514934355112698	815373.398325049	846.2760869214983	-0.4904674859216129	716183.2152951633	0.2405583547462675	843.7770101723131	697.3780477611535	1.41605	20.815521	0.0578052671960496	0.0344067143061531	0.0337493466	0.0340425743	-0.2096852398	-0.0203233474	-0.1118522902	-0.0586395888	-0.0020755901	0.1662474577	-0.1375538956	-0.0999247362	-0.0229285576	-0.0860922195	-0.0663524542	-0.0808481834	0.0911164107	-0.0732467478	0.0622572156	-0.1589789555	-0.0960762687	0.0247285274	-0.0039788755	-0.0089054585	0.073807882	-0.0482348593	0.0303192637	0.1116770478	0.0114403614	-0.173272914	0.0465655113	-0.0455370069	0.0726299079	-0.1369942676	0.0462775975	-0.1045972719	-0.0524504649	-0.0584750574	0.052354262	-0.1856412101	-0.0821084701	-0.2491330776	0.05366057	0.0621825626	0.0131905049	0.0870569347	-0.1289827718	-0.0667014886	-0.0315961181	0.2051382557	0.0316211052	-0.0368158556	0.1452194103	0.0481965637	-0.0809691822	0.0064621379	-0.0231112947	-0.168098412	-0.0919460879	-0.0663313298	-0.0630437502	0.0199068164	0.0941589313	-0.0165816236	0.0042504618	0.1258980982	0.0470401926	-0.0219034823	0.0579647788	-0.1213409609	0.0581451739	0.0070130246	0.0827924018	-0.0054870493	0.1241298357	-0.0440850115	0.1062509153	0.0684953472	0.0945411706	-0.1146726185	-0.0427372619	0.0088489335	-0.0605710664	-0.0542510377	0.1022355254	-0.1260681849	-0.005489768	0.1951197094	-0.0441998074	0.0249498758	0.0970528626	0.0993785433	-0.0136542425	-0.0118128082	-0.1269376627	0.0350428114	-0.0260948541655636	-0.0104084599268645	0.0001083360380491	0.000680941413922	-0.0752180948103529	-0.0302779780632533	0.0056577617868992	0.0009167559555988	-0.0337858882224253	-0.0001645274838467	2.7069292940927254e-08	0.0011414862429782	0.0002951526334087	0.000121541824412	1.4772415081397449e-08	8.711507700809047e-08	0.0007999439562049	0.0002169770637921	6.39910333068747e-07	4.7079046211841037e-08	-0.0003806181679182	-5.671462376000288e-07	1.448701897494071e-07	3.216548548238683e-13	0.0	0.0	0.0	0.0	0.0	0.0
896.3359085424119	0.5651590473071337	0.319404748753107	803418.0609425509	903.0204519284	0.0401651418893607	0.0016132386229924	815445.9366009717	846.6630618332606	0.3869749117623087	716838.3402728717	0.1497495823334466	844.583108127312	710.3048045143764	1.234194	18.14229	0.1566188030331893	0.1211349216859874	0.0236425789	-0.1119895806	-0.034686041	0.0845652357	-0.1887036993	0.0080069072	0.115663788	-0.0053390029	0.0464608014	-0.1293370296	0.0657191043	-0.0346288153	-0.0279444198	-0.0457446328	0.0898384235	0.039489306	0.0438645587	0.0822184879	0.0389607756	0.008526028	-0.0959345825	-0.0198195998	-0.06974481	0.0393074439	-0.1146002546	0.1098015226	0.2057392187	-0.0977592784	-0.0768088825	-0.0972431942	0.2701844537	0.0332305789	-0.191056922	-0.0522143201	-0.0134710037	0.0305534715	0.1500421798	0.0123681162	-0.1762833234	0.0056613617	0.0810153146	0.0417555852	0.0369162811	0.0038602129	-0.1067196176	0.0574722336	0.0413235807	-0.1089841904	-0.0322804438	-0.0746218808	-0.0275204632	-0.1763271921	0.1008034629	0.0240077691	0.0571155989	-0.0361580583	-0.1438146935	-0.1572606522	-0.0817275306	0.0785371012	-0.0319372946	-0.024950097	0.0622201662	0.1188048373	-0.1453538716	-0.0046710248	0.1172622597	-0.018452943	-0.1139993818	0.0378290949	0.0834174893	-0.0755051938	-0.053077475	0.0006015299	0.0858233108	0.0884619159	0.1005999222	-0.1399573043	0.0302989819	-0.1389838121	0.0389113232	-0.0082785267	0.0829338734	0.0990990302	-0.056520181	0.0539205485	-0.1239706337	0.0703975725	-0.1602548228	-0.1666628434	0.0151341898	-0.0151740128	-0.1255324169	0.0446835199	-0.0156373173836641	0.0104575367818995	0.0001093600755447	0.0002445256949574	0.0402011038165284	0.1154191986268813	0.0016161287480672	0.0133215914116714	-0.0336748775859518	0.0001110106364735	1.2323361410251694e-08	0.0011339973804288	-0.0002608587500456	-0.0005560113834543	3.0914865853076465e-07	6.804728747535282e-08	0.0007440496995803	-5.589425662459995e-05	5.536099554455348e-07	3.1241679236166357e-09	-0.0003799026682384	7.154996798000145e-07	1.443260373346558e-07	5.119397917939235e-13	0.0	0.0	0.0	0.0	0.0	0.0
894.1715538749818	-2.164354667430075	4.684431126426351	799542.7677591995	904.4021507311778	1.3816988027778052	1.90909158159762	817943.2502471801	845.8324015506028	-0.8306602826578455	715432.4515128601	0.6899965051852118	843.3624074373314	700.1529929828806	1.221669	17.958168	0.1514361684821476	0.1184155190592634	0.1275692515	-0.0412153435	0.0874840416	0.0762687476	-0.1097084608	0.0600207775	0.0072060587	-0.0062790906	0.1519285323	-0.0029431457	0.0581445754	-0.1106263802	-0.0521092666	0.1151772412	-0.0129003122	0.118192559	0.0703288227	-0.0372063248	0.1343218617	-0.0631219054	-0.026457265	-0.0076088643	-0.0188443097	0.009415776	0.0090184909	-0.0386501515	-0.1136149976	0.0665280689	0.0680463569	-0.0737988386	0.0294587894	0.0353544757	-0.1793523768	-0.1999906888	0.0367821634	0.1376813855	0.1412492716	-0.0295423252	-0.0217088988	0.0837817048	-0.2785822817	0.0798684123	-0.1393979381	-0.0580373781	-0.0312879506	0.1211533938	0.051613129	0.012891933	-0.1251026049	0.0278443417	0.0775240672	0.0460220535	-0.0308735533	-0.0474643702	0.0042260536	0.0147163824	-0.0121157895	0.0633513422	0.1255721263	-0.0488336163	-0.0863733076	-0.0346578777	0.0173519995	-0.0916360324	-0.1731603797	-0.0164551834	0.0937687287	0.0453728809	0.1452575416	0.1248932868	0.0577341286	-0.0746420773	-0.0907840119	0.0243218207	0.03768	0.0080340841	0.0717441613	-0.1283603924	0.1373104621	-0.1267369522	0.0128731443	-0.0579389848	-0.0697951845	-0.105984	0.0339740928	0.0621999306	-0.13633292	0.1572497498	0.1507484211	0.0908083552	-0.0470349723	-0.0185248178	-0.1237830955	0.0540487397	-0.0156897294139639	-5.241203029980254e-05	2.7470209201474196e-09	0.0002461676090834	-0.0754533366315826	-0.115654440448111	0.0056932060088389	0.0133759495953656	-0.0173027524173647	0.0163721251685871	0.0002680464825358	0.0002993852412166	2.912297071489491e-05	0.0002899817207604	8.408939837521767e-08	8.481474232606264e-10	0.0006469946484721	-9.70550511082e-05	4.186020751515363e-07	9.419682945615314e-09	-0.0003800097130727	-1.0704483430001377e-07	1.444073820295958e-07	1.1458596550317406e-14	0.0	0.0	0.0	0.0	0.0	0.0
893.7288278621811	-0.4427260128006764	0.1960063224103847	798751.2177519081	900.7608396688084	-3.641311062369368	13.259146252933538	811370.0902808568	845.4055002899944	-0.4269012606083606	714710.4599205757	0.1822446863090074	843.3166179569661	683.3485648433029	1.307393	19.218298	0.0861226901934282	0.0530843102302835	0.1688166427	0.1262783398	-0.0403565202	-0.0756029096	-0.1422897389	0.0656380353	-0.0344387289	0.1556536039	0.0050212163	-0.0221684886	0.0156604962	-0.1549500925	-0.0239463564	-0.0918880318	-0.04992838	0.0717782688	-0.0647261932	-0.0422433185	0.0703514349	-0.0538714093	-0.1065238315	-0.1223430397	0.0473138276	-0.0069518805	-0.0539446941	0.1703287499	-0.0494452973	0.1665095531	0.0101717321	0.0773851959	0.1254079556	-0.0796455077	-0.0714487942	-0.0037413443	0.1725239619	0.0789541307	0.1031030935	-0.1648638183	0.1206947198	0.1014444239	0.1013119192	0.1011993812	-0.0506252958	0.1428948121	0.0380594769	-0.027537027	0.07531401	-0.0192117132	-0.101957934	-0.0756541499	0.024451027	-0.1285193566	-0.0292062749	0.0521147897	0.0035678318	-0.1035021443	0.1092940948	-0.1035581931	0.1850354772	0.0187554404	0.0612519633	0.109248746	0.0062258569	-0.1000684445	-0.0863417621	-0.086530826	0.153389232	-0.1196608248	0.0026118409	0.1239793981	-0.0145249511	-0.1263186081	0.0819454986	0.0139335218	-0.058308477	-0.0052833529	0.1110246125	-0.0809551574	-0.0231480504	-0.1119290694	-0.1122124507	0.0119757502	0.0181047202	0.0346106202	0.014182808	0.0915494467	-0.2207922915	-0.0578296236	-0.0043286978	-0.005588363	-0.0006080234	-0.0218629269	-0.1216944932	0.063080731	-0.0156389688357592	5.0760578204699786e-05	2.5766362996754432e-09	0.0002445773462458	-0.0287853075434441	0.0466680290881385	0.0008285939303706	0.0021779049389713	-0.033547327420635	-0.0162445750032703	0.0002638862170368	0.0011254231770672	-0.0003368586548078	-0.0003659816255226	1.3394255022023405e-07	1.1347375331892058e-07	0.0007440642594593	9.706961098719994e-05	5.536316222047165e-07	9.422509377206329e-09	-0.0003798744391063	1.3527396640003334e-07	1.4430458948632604e-07	1.8299045985597353e-14	0.0	0.0	0.0	0.0	0.0	0.0
897.1601859592492	3.431358097068141	11.774218390315095	804896.3992704347	899.8244616271584	-0.9363780416500732	0.876803836884426	809684.0617426054	847.108063580663	1.7025632906686496	717592.0713833807	2.898721758732461	845.3289795121467	702.7937958049612	1.132089	16.641378	0.0537648487614365	0.0467271699041077	0.0250884862	0.0363272536	-0.0974299455	-0.1370541943	-0.1036105302	-0.0402216281	0.0052820696	0.1067027272	-0.0481612941	-0.2198007232	-0.0026272399	-0.0327612944	0.0981412514	-0.1757965706	0.0917109439	0.0280367482	-0.1629941237	-0.0725892383	0.116734643	-0.0689811455	0.0541493475	-0.0911875897	-0.1309170416	-0.1210440217	0.0780894549	-0.0160697315	-0.0123272194	0.0274449843	-0.2487031408	-0.0827680026	0.0814096351	0.0090335599	0.0257841766	0.0887810646	0.0012646772	0.0681186995	0.1257380043	0.0045446272	-0.0505104646	0.0917511914	-0.015661208	-0.0484643283	0.0752185018	0.1387519778	-0.0644599794	-0.1195934364	0.1624536902	-0.0471263392	-0.0707128849	0.0078406461	-0.0931652499	-0.0449429324	-0.0998732562	0.0142275351	0.1073560132	-0.0496281615	-0.0461556065	0.0329234952	-0.121316745	0.0931135784	-0.0220688447	0.082591793	-0.2132674947	-0.0801443156	-0.0993180041	-0.0388792075	0.0044069868	-0.0343569944	-0.0936579551	-0.0008091581	0.0771646016	-0.0416147066	0.1187554178	0.016151636	0.0251943776	0.020563778	0.2067443756	-0.125526509	-0.0690655184	-0.0386515839	0.0041922518	0.0474370826	-0.0340079154	0.0767060633	0.0627296986	-0.1626585875	-0.1181686665	0.1440908396	0.1068912915	0.0454897109	0.016376969	-0.0251860523	-0.1192723348	0.0717238087	-0.0156029268560473	3.604197971190069e-05	1.299024301553061e-09	0.0002434513264751	0.0175842765146398	0.0463695840580839	0.0003092067805433	0.0021501383257197	-0.0335408564003643	6.471020270702732e-06	4.187410334384566e-11	0.0011249890480698	-0.0003368108827805	4.7772027299980164e-08	2.28216659235005e-15	1.1344157075937973e-07	0.0007960800401249	5.201578066560007e-05	6.337434302852624e-07	2.705641438251814e-09	-0.0004748659204808	-9.499148137450003e-05	2.254976424340775e-07	9.023381533721991e-09	0.0	0.0	0.0	0.0	0.0	0.0
896.7285353158228	-0.4316506434264511	0.1863222779704692	804122.0660496609	902.7269099533178	2.9024483261594014	8.42420628602551	814915.8739538655	846.7869175944836	-0.321145986179431	717048.0838091668	0.1031347444391593	844.1890883311639	713.0464569624685	1.303944	19.167589	0.111643770374801	0.0660197005705983	-0.0208143801	-0.1698716444	0.0376416697	0.0159236744	-0.1262755185	-0.0462062059	0.0160777953	-0.0693851579	0.0636926655	-0.1220052925	-0.0124790151	-0.0454619123	0.0441003253	0.0283632866	0.1233848107	0.1085096844	0.0718885219	0.0578451864	0.0533432066	0.0326573586	0.0222631429	0.0039619601	-0.1388483491	-0.1074448136	-0.0665985706	-0.0304638769	-0.0785490607	0.0023211583	-0.0833099556	0.0215899088	-0.1401657404	-0.147809579	-0.0692937349	0.0270900796	-0.0483397357	-0.0749584724	0.0446260799	-0.0764798748	-0.0447921802	0.0043003136	0.0112893047	-0.0315137519	-0.0485165109	-0.0285941541	-0.1309775261	0.1255271981	0.0512621941	-0.0375550032	0.0334478717	-0.0555941544	-0.0280805159	0.048404275	-0.1211233477	-0.0942712612	0.1446530924	0.0031614322	0.0538939634	-0.0662198924	-0.0105271674	0.0286657382	0.0503601164	-0.0755773751	-0.0732997536	-0.014611784	0.1263458585	-0.0251220451	0.1135264692	0.106910018	0.0170358867	-0.0179442532	0.0422452375	0.0417581572	-0.075480774	0.01883704	0.0602882195	0.0839312697	0.0806595567	-0.052434414	-0.0678357788	-0.0339404359	0.107827064	-0.0482650485	-0.0744723096	-0.0210296996	-0.1528669994	0.1967314921	-0.1335668879	-0.0582382306	-0.0254745339	-0.000767177	-0.0340484099	-0.0284919163	-0.1165232592	0.0799246852	0.0040674161069347	0.019670342962982	0.0003869223922813	1.654387378695183e-05	-0.0397607938580648	-0.0573450703727046	0.0015809207282235	0.0032884570960504	-0.0333523809803182	0.000188475420046	3.5522983961552163e-08	0.0011123813170562	-1.7997056743331507e-06	0.0003350111771061	1.1223248878605948e-07	3.2389405142269405e-12	0.0010549996215787	0.0002589195814537	1.1130242015312002e-06	6.703934966021095e-08	-0.0003799990466594	9.486687382140004e-05	1.4439927546205286e-07	8.999723748645437e-09	0.0	0.0	0.0	0.0	0.0	0.0
897.4672013266495	0.7386660108267051	0.5456274755506381	805447.3774570888	906.2952541667185	3.568344213400678	12.733080425310105	821371.0877251168	847.9579520443369	1.1710344498533232	719032.688435226	1.3713216827432753	845.9264684643443	702.7638955839245	1.289756	18.959036	0.039282099329023	0.0239021858531199	0.0621493064	0.060289698	0.1160958709	-0.1095006589	-0.0727955317	-0.0041147046	-0.0876886146	-0.039453607	0.1155369346	-0.0032771325	0.0571181021	0.0014444645	0.032029386	0.0956553561	-0.112779904	-0.0135766865	0.0328870756	-0.0472865122	0.1150602439	0.1007415411	0.150865093	0.0681725201	0.0246837354	-0.0156866414	0.0637228104	0.1496766599	0.1105017745	-0.1852686206	0.0944880042	0.0490142684	0.0016654931	0.0120078989	0.0446533753	0.1409740494	0.1283727206	-0.0517235126	0.0179272012	-0.059923122	-0.0760164513	0.0413347775	0.0656784947	-0.0353166225	-0.0847133687	-0.0172821699	0.1040409565	0.0417779771	-0.0080773354	-0.0292410724	-0.1781419314	0.0719036435	-0.0168143334	0.0754712384	0.0956734446	0.2362412209	-0.0053876547	-0.1200535177	-0.0457338743	-0.0780062754	-0.0325005975	0.0524074801	0.0293129981	-0.0015577111	-0.0654630703	0.049735005	0.0260386301	-0.0163787076	-0.0377722499	0.0491672734	0.0708070865	0.039442193	-0.0573873349	-0.1352497257	-0.0014265505	0.0630729316	-0.080237098	-0.0136775029	0.1164748483	0.011913878	0.0247511348	-0.1243914899	-0.0192264384	0.0256277602	-0.1514424009	0.0741289811	-0.0272356678	-0.015817044	-0.1568993509	-0.1163298786	0.097891049	0.1146721093	-0.1092084411	-0.0317782535	-0.1134548014	0.0876327994	-0.0120700892849896	-0.0161375053919243	0.0002604190802743	0.0001456870553476	-0.0397230051151211	3.778874294370349e-05	0.0015779171353759	1.4279890932653003e-09	-0.0310494267705365	0.0023029542097817	5.303598092351263e-06	0.0009640669027789	-0.0001068586008386	-0.0001050588951642	1.103737145313641e-08	1.1418760573183244e-08	0.0007440205120079	-0.0003109791095708	5.535665222884977e-07	9.670800658944762e-08	-0.000379960031707	3.9014952399958794e-08	1.443696256947845e-07	1.52216651077105e-15	0.0	0.0	0.0	0.0	0.0	0.0
898.287245510006	0.8200441833564582	0.6724724626567605	806919.9754459538	906.2316087856416	-0.0636453810768671	0.0040507345324196	821255.7287622121	848.2879028320312	0.3299507876943153	719592.3660911657	0.1088675223000991	846.3120177065024	708.7508158513187	1.247494	18.337797	0.0327932460772832	0.0202507565180039	-0.0323641855	0.0843034539	-0.1747250627	-0.0815972131	-0.0908326405	-0.0758533433	-0.0679036357	0.0812924891	-0.1472971507	-0.0069591849	-0.0608171596	0.0364429303	0.0173604258	-0.0768294802	-0.0015025245	-0.0687871247	-0.0409596742	-0.1482363369	0.0485246554	0.1526424338	-0.0020080767	-0.0600047175	-0.1010653765	-0.0765951036	-0.0335232022	-0.0013734978	-0.0925966111	0.0706555007	0.0959281044	-0.0902652324	0.185671082	-0.0431145746	0.114313874	0.0667398717	-0.0945788886	-0.0012696731	0.0386934268	0.2180583663	0.0606744402	-0.0035789188	-0.0574802775	-0.0465591619	0.0711198267	0.0805282601	0.0147335245	-0.112483863	0.0126290565	0.1144081336	-0.0435785184	-0.1465440742	-0.1202910814	0.0091957632	-0.1087573767	0.04605563	0.0665042677	-0.0244870595	-0.102330244	-0.1102055778	-0.0298594867	-0.1044306951	-0.0355749608	0.0217097649	-0.0832132805	-0.020653088	0.0790840393	0.0687136814	-0.1313354275	-0.0814919631	0.0156251312	-0.081977832	0.0694079579	-0.0659850073	0.1471993432	-0.0655786593	-0.0147067569	0.0086724896	0.1401542115	-0.1322902771	-0.0011937786	-0.0053986954	0.0067690348	-0.0259337864	-0.0225747643	-0.0493791024	-0.0398730919	-0.0719860113	-0.1115895037	0.0567099749	0.0553593643	0.0363095356	0.0734281062	-0.0350428114	-0.1100753719	0.0948006283	-0.0182689523246324	-0.0061988630396427	3.8425902984249554e-05	0.0003337546190396	-0.0482917844758787	-0.0085687793607576	0.0023320964478647	7.342397973334547e-05	-0.0334161994925494	-0.0023667727220128	5.601613117664338e-06	0.0011166423885258	0.0002056418276183	0.0003125004284569	9.765651778574608e-08	4.2288561266194614e-08	0.000743960884052	-5.962795590001412e-08	5.534777969994334e-07	3.555493124814029e-15	-0.0003805765943916	-6.165626845999728e-07	1.4483854419870845e-07	3.801495440411256e-13	0.0	0.0	0.0	0.0	0.0	0.0
899.3126684557714	1.0254229457653992	1.0514922177021888	808763.2756450401	903.1349345407668	-3.096674244874748	9.589391378870593	815652.7099879552	847.8587738811667	-0.4291289508645377	718864.5004472753	0.1841516564700988	845.6751441331842	711.1819674867178	1.272367	18.703415	0.1237160876927555	0.0884384593392872	0.0081491735	-0.0198510406	0.0590657563	0.0753275947	-0.1996410994	-0.0665035033	0.1528007626	0.0125809913	0.106623063	-0.112868645	-0.0518277671	0.0141775754	0.0280792146	-0.1417068003	0.0373820128	0.1146260614	-0.0072473921	0.1373276991	0.0224068887	0.1354746574	0.1837990724	0.0449792132	0.0016424706	-0.1059845261	0.0444090771	0.0842649576	-0.1209346063	0.1126606893	0.1628991501	-0.0113062153	0.0274543605	-0.0209826878	0.056107105	-0.0629124362	0.0357033498	0.0678690623	-0.1074420145	-0.0660589774	-0.0355836758	-0.1092303095	0.1686067773	-0.0103749378	0.1022067615	0.0657868031	-0.0521725399	0.0979177401	0.110006183	-0.1174322199	0.0683992327	-0.0069824297	0.0420216634	0.2470045841	-0.0992620232	0.0561118382	0.0757813754	-0.1019738235	0.0150318091	-0.1319213287	0.1258924169	-0.1055293113	-0.1146557047	0.0770659669	-0.0269225356	-0.0077386552	-0.0008306893	-0.0799684354	-0.0425110959	-0.050920801	-0.1338277534	0.0044132241	0.0491431492	-0.0727435628	-0.1292471522	0.0838869072	0.0266701364	0.0233386855	0.2232650224	-0.0160827432	-0.0186935355	0.0063863644	0.0776364272	0.0186209877	-0.1957906668	-0.1360152504	-0.0390006895	-0.0073881499	0.0042437657	0.0628860885	-0.0571445375	0.0050902094	-0.1056176495	-0.0382833527	-0.1063942335	0.1013839798	-0.016385382786737	0.0018835695378954	3.5478342040874906e-06	0.0002684807690678	0.0340418108424245	0.0823335953183032	0.0011588448854314	0.0067788209180381	-0.0471006093255113	-0.0136844098329619	0.0001872630724764	0.0022184673988344	-0.0003098585944838	-0.0005155004221021	2.657406851874433e-07	9.601234857547603e-08	0.0007440589982603	9.811420829996045e-08	5.53623792892121e-07	9.626397870328028e-15	-0.0003798848706301	6.917237614999889e-07	1.4431251493364782e-07	4.784817622236936e-13	0.0	0.0	0.0	0.0	0.0	0.0
900.370580106381	1.0579116506096398	1.1191770604956126	810667.181521101	906.1665551252426	3.031620584475718	9.190723368216894	821137.8256275492	848.5326205335898	0.6738466524230944	720007.6081096011	0.4540693109818106	846.6267732529176	711.5232555707837	1.391283	20.451447	0.1169065026143253	0.0884252889806236	-0.0299945193	-0.0103634814	0.1209008867	-0.1891082754	-0.0437554707	-0.0561768106	-0.0966185567	-0.156980223	0.0751081592	-0.0461774998	-0.0217934414	0.0202658641	0.1758264693	0.1632894459	-0.1332074869	0.0350317507	-0.0322811266	0.0957432842	0.0129540128	-0.0540227145	-0.0052492919	0.0858151638	0.0481051939	0.0494783612	-0.0085624032	-0.0121600505	-0.0377328423	0.1658502624	0.0220020035	-0.0606248933	0.2511876211	0.0556207003	-0.0402042162	-0.0006117544	-0.0208761802	-0.1030669781	-0.1635177043	-0.0985237732	-0.148854927	0.0916604182	0.0593014661	-0.1642007346	-0.1190469126	-0.035974552	0.1277386696	0.0199704439	-0.029527182	-0.1217978439	-0.0564133072	0.0117518423	-0.0112842133	-0.004318894	0.0170476388	-0.0802581937	-0.0049513115	0.0435743204	0.0021409038	-0.1765216385	0.1143959627	-0.1100313676	-0.1149224068	0.2098709636	0.1498720494	-0.1092519236	-0.1594887293	0.12088682	0.0331009318	0.1877788192	0.0536598624	-0.0860651493	-0.0046820698	-0.06080876	-0.0078011609	0.0858618712	-0.1449571862	-0.0344789859	0.124550303	-0.0022872115	0.0737138031	0.0534288952	-0.0600633194	-0.0505348044	-0.0161654032	-0.0465363794	-0.0127257909	0.0224959575	-0.0420992465	-0.0076373921	-0.018826686	0.0213805673	0.0605276019	-0.0414976565	-0.1024214758	0.1073422654	-0.0163094205493337	7.596223740329727e-05	5.770261511314895e-09	0.000265997198655	-0.0512866344788562	-0.0853284453212807	0.0026303188761678	0.0072809435809467	-0.0547088850958346	-0.0076082757703233	5.788586019728865e-05	0.0029930621084292	-8.695333132754013e-05	0.0002229052631562	4.9686756342761466e-08	7.560881828956972e-09	0.0007440051596026	-5.38386577000026e-08	5.535436775152903e-07	2.898601062938049e-15	-0.0001249675867377	0.0002549172838924	1.5616897735044574e-08	6.498282162707847e-08	0.0	0.0	0.0	0.0	0.0	0.0
900.9192485248255	0.5486684184445494	0.3010370333984431	811655.4923625364	902.359194956008	-3.8073601692345846	14.495991458274004	814252.1167216548	848.9869295536564	0.4543090200666029	720778.8065529452	0.2063966857138769	846.7235262704254	723.6815519056694	1.469563	21.602144	0.0534734902885463	0.0247505893641274	-0.1017119828	0.0022151939	-0.0344032882	0.1184200954	-0.0972395334	-0.1094883434	-0.028659159	0.0716122304	-0.0112697965	0.0144765599	-0.0642047196	0.0861558829	0.0106031264	-0.0306234994	0.00938751	0.1031518687	0.1075716375	-0.0031668042	-0.0734086046	-0.0228551268	-0.0708250474	0.0774862782	0.0720375585	0.1679704744	-0.0394182183	-0.1528598613	-0.0518275373	0.1615668554	0.0444823432	0.0706782388	0.0437777038	0.0226924359	-0.0062515913	-0.0194353452	0.1154012662	0.1967403197	-0.1499045077	-0.2095041168	-0.0817239608	-0.080407529	0.0560907798	-0.0526576382	0.0814792876	-0.0004277035	-0.0065776382	0.1280128389	0.0136857196	0.1500481202	0.0816060657	-0.0662206079	0.0425974142	0.031916472	0.018216255	-0.1827509933	-0.0351740756	-0.0029095758	-0.0072425353	-0.1021097582	-0.0129323982	-0.0562295629	0.0417175304	0.2116466797	0.1856959599	-0.1515103376	0.0553198874	-0.3178904158	-0.0234662549	-0.0917964522	0.0706586353	-0.1731599375	0.0708979265	-0.0365419119	-0.1597871141	-0.026506488	-0.072711773	0.1171208657	0.1408954954	0.1570668314	0.0741434209	0.1204430281	0.1520749207	0.044667001	-0.0114003269	0.0305201958	-0.0638009845	0.1288019598	-0.0365886982	-0.1269637044	-0.0614218169	-0.0352831705	0.2394360163	-0.0446835199	-0.098167988	0.1126387502	-0.0092370114567756	0.0070724090925581	5.001897037249852e-05	8.532238065260368e-05	-0.0646471324832447	-0.0133604980043885	0.0041792517383061	0.0001785029069252	-0.0510525116230695	0.0036563734727651	1.3369066972340334e-05	0.0026063589430236	-0.0003720242950994	-0.0002850709637718	8.126545438581703e-08	1.3840207614420546e-07	0.000865989700755	0.0001219845411524	7.499381618137344e-07	1.4880228280161572e-08	5.566110271473327e-05	0.0001806286894524	3.0981583554200876e-09	3.2626723453303584e-08	0.0	0.0	0.0	0.0	0.0	0.0
