global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
885.553467306262	-0.947343525989254	0.8974597562337523	784204.9434581428	1041.278997776872	-2.0101493792342358	1084261.951211207	4.040700526835781	883.3123394290343	-0.6487623808400258	0.4208926267932186	780240.6889875935	902.2197653470878	701.3925084100254	0.865425	12.974875	0.1095903886231634	0.0763677131194724	0.0579326105	0.0770631476	0.1935774795	0.0130837097	-0.0564434212	0.051866916	-0.0100285688	0.023664919	-0.1577731641	-0.0479792459	-0.0091700675	0.0680140022	-0.0698158932	-0.0617569446	0.1144523903	-0.0628853721	-0.0042254033	-0.0668675551	0.1592223693	-0.1670037824	-0.089929099	-0.0361344969	0.1619968326	-0.0057716735	-0.1331604851	0.0273731437	0.0277087551	-0.0820295563	0.1431457674	-0.0308609411	-0.0356952479	-0.0190888737	0.0889244729	-0.0057746693	-0.0280753288	0.0911991383	0.0750194003	-0.0391188028	0.0374030244	0.1069942656	0.0866037571	-0.0003423479	0.0028279806	0.1561914939	0.078372227	-0.1081552108	-0.12536847	-0.0762421776	0.2133272507	0.0588539931	0.0073073752	-0.0226092559	0.0442872166	0.1195208383	0.0275425468	-0.1026347403	0.0215199714	0.0907121036	0.0009499906	-0.1235460279	0.0383492045	-0.000666789	0.1451397381	-0.0479897207	0.1642017647	-0.0313565487	-0.1422897814	-0.0179818549	0.0960066578	0.1342251848	-0.0183522326	0.0925595209	0.0701211239	-0.0801516775	-0.1090485603	0.1148301301	-0.1080039422	-0.0632549563	0.0933594396	0.0556840677	0.0084435077	-0.1279949812	-0.0251860523	-0.0279515092321389	-3.535659942009717e-07	1.2500891225532154e-13	0.0007812868683543	0.0590561171844967	0.0713537736528308	0.003487624976909	0.0050913610144994	0.1079056127572357	-0.0211723094092378	0.0116436212645145	0.0004482666857204	-0.001175604184359	-4.158855962700008e-05	1.38204519828239e-06	1.7296082918485407e-09	0.000611800415504	-1.7725679539990806e-07	3.742997484108671e-07	3.1419971515444864e-14	0.0003393599755619	0.0002995132234796	1.1516519301337336e-07	8.970817103914872e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.7943501944703	1.2408828882083751	1.5397903422483594	786404.2195368329	1043.1458831183654	1.866885341493344	1088153.3334667946	3.485260878282719	883.8417236126022	0.5293841835679132	0.2802476138118659	781176.1923984955	902.7335065095958	700.07744730284	1.120395	16.797527	0.1371985302513083	0.0907721255894854	0.0207441438	0.1060042008	0.1002643336	0.0400645613	0.0393568295	0.0137573661	0.0237988721	0.1295536613	0.0409265293	-0.1338085797	-0.099525918	-0.0415564068	-0.1643269539	0.0202172692	0.0295889025	-0.0571596003	0.0356539795	-0.1412644848	-0.1255249202	-0.2288877063	-0.0877263126	-0.0308959948	0.0598138661	-0.0093966059	0.0833088015	-0.0412273095	0.1081106775	0.1303211169	-0.0125049256	0.0457148971	0.099503367	-0.1424025156	0.1537561653	0.1892510165	-0.1245625672	-0.0843750728	-0.047368079	-0.1231368904	-0.0217636571	0.0647908016	0.1073677627	0.0508598578	0.1926663836	-0.069274619	0.0063982769	-0.0646782956	-0.0916856297	-0.0169345421	0.0411169789	-0.0955240462	-0.1811343276	0.0293724862	0.0361784976	0.1752895848	-0.0440717584	-0.040882845	0.0489673462	0.0163248319	-0.1338168933	-0.138087586	-0.1077649088	-0.0595885883	-0.0663099337	-0.0182614548	0.0657033718	-0.1162487379	-0.1037119255	0.0633357192	0.1066699138	0.0363061628	-0.0902916481	0.1138731658	0.0607827151	-0.0989357416	-0.1860328027	-0.0078003276	-0.0272760544	0.0042891871	-0.0169071313	0.0569067975	0.0050684204	-0.1287014744	-0.0151740128	-0.0279232515500922	2.825768204670065e-05	7.984965946524281e-10	0.0007797079771297	-0.0235596533372444	-0.0826157705217411	0.0005550572653711	0.0068253655389009	0.1288157606415012	0.0209101478842654	0.0165935001896485	0.0004372342845418	-0.0017050699666247	-0.0005294657822656	2.907263591085556e-06	2.803340145902296e-07	0.0005437753445052	-6.802507099880003e-05	2.9569162529174895e-07	4.627410284391785e-09	0.0002639637455613	-7.539623000059998e-05	6.967685897075075e-08	5.684591498303373e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.9110379947965	4.11668780032619	16.947118445354484	793722.4776209658	1038.629875958976	-4.516007159389346	1078752.019234558	20.394320663655837	885.7676997911061	1.9259761785039016	3.709384240164493	784584.4179932271	903.042012371316	713.8526528202475	1.269644	19.035131	0.1037142687400416	0.0627169954868914	-0.0288731735	0.0317420679	-0.034316487	-0.094205927	-0.0724347999	0.003745958	0.1147704114	0.1858270357	0.0058020171	0.077167975	-0.0896928366	-0.1245637318	-0.0909233059	-0.0188124627	-0.1710766358	-0.0662566513	0.0192783603	0.0195336053	0.1204209911	-0.2554355216	-0.1217130235	0.03244098	0.0774564472	0.0746515907	0.0192837951	-0.1091488482	0.0224427874	-0.0031319051	0.0386337089	-0.0597541968	-0.1035705618	-0.1365616921	0.1573779004	-0.0785288062	0.0266566386	-0.0108344631	-0.0860525542	-0.1803347062	0.0756179061	0.0105443254	-0.0883760775	-0.1232306606	0.0261913231	0.0153774294	-0.0035043138	-0.2136762042	-0.215306331	0.0833209965	0.0609828883	-0.082010379	-0.0482610072	-0.0888806946	-0.152465532	0.064134747	-0.0837280345	0.0151161576	-0.0005197305	0.0830793611	0.0108913219	-0.073074822	-0.0310077461	0.1930019764	0.0162543589	0.090732952	0.0500682824	-0.1555650316	0.0774431864	0.0922876866	0.0077897698	0.1162924823	-0.0444722873	0.1235669211	-0.0370859532	-0.1733011621	-0.1974851604	0.0349361714	-0.069848493	-0.0204304021	-0.0702338311	0.0020486892	0.0016898595	-0.1290552057	-0.0050684204	-0.0329115107440998	-0.0049882591940076	2.4882729786601352e-05	0.0010831675394589	0.006359902662723	0.0299195559999674	4.044836187931111e-05	0.0008951798312351	0.0818578416313045	-0.0469579190101966	0.0067007062365357	0.0022050461577681	-0.0013520844078715	0.0003529855587532	1.8281322460092248e-06	1.245988046883089e-07	0.0006118107365762	6.803539207099994e-05	3.743123773899123e-07	4.628814574254682e-09	0.0002799134854545	1.5949739893200005e-05	7.835155933928659e-08	2.5439420266073566e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.0198180529715	3.1087800581749434	9.664513450106204	799271.4350714682	1042.9297432333735	4.299867274397457	1087702.4493208304	18.48885857743421	887.9037983875401	2.1360985964339534	4.562917213687106	788373.1551910214	905.7446866727128	735.3142274181295	1.15112	17.258163	0.1742024788618831	0.0916801700395575	-0.1466645519	-0.1410772148	0.0094967248	-0.1060874721	-0.1038188666	-0.0098776904	0.1516521433	0.0139709559	-0.1530906562	0.1807869861	-0.0531112642	-0.1442427013	0.1717443474	-0.1777494682	-0.0877404231	-0.0428790762	0.0059226882	0.0720099737	0.0957626465	-0.0165818331	-0.1058733627	-0.2014494788	-0.0209659443	0.0913030216	-0.0051981329	0.1627150086	-0.0815802216	0.053021084	0.1356874338	-0.0635665842	-0.1010289919	0.1825440082	0.0208864925	0.0098451368	-0.0120369905	0.06473542	-0.0614679558	0.0252890498	0.2213990685	0.0787882984	-0.1754709838	-0.0724764866	-0.0712782391	-0.0202465164	0.0232695399	-0.0793173329	-0.0159915308	-0.0827949886	-0.0800111109	-0.1128601361	-0.0280672382	-0.2203028261	0.0427269269	-0.0719181696	0.0818490127	-0.0676833568	-0.0507715292	0.0647006845	0.0941773412	-0.1470080608	-0.0025041687	0.0960646561	0.1554482073	0.0051418227	-0.0788694104	0.0075493771	0.098991421	0.0929367449	-0.0723391037	0.1439906414	0.0211153991	-0.0175160708	-0.0781353869	-0.1393814448	-0.0801639881	0.0526311572	-0.0937205382	0.1431867869	-0.1141660944	0.0251132321	-0.0016898595	-0.1290552057	0.0050684204	-0.0367380332612299	-0.0038265225171301	1.4642274574103688e-05	0.0013496830879032	0.061747241493407	0.0553873388306839	0.0038127218320451	0.0030677573027449	0.0275169643136905	-0.054340877317614	0.0007571833250409	0.0029529309476479	-0.0007659524817473	0.0005861319261241	5.866832042948479e-07	3.435506348220646e-07	0.0008455437605803	0.0002337330240041	7.149442510562757e-07	5.463112651010124e-08	-0.0001131763683463	-0.0003930898538008	1.2808890352057377e-08	1.5451963316113436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890.2828406021598	-3.7369774508116502	13.965000467874743	792603.5362706507	1049.593306374415	6.66356314104155	1101646.108785977	44.40307373464753	886.5815368046034	-1.322261582936676	1.748375693710204	786026.8214028123	905.9630198703146	735.6416329962373	1.266155	18.982828	0.059729126847425	0.0321305807584064	-0.1559308959	-0.177565439	0.0683379739	-0.019672954	0.0149847581	-0.0946770578	0.0670556712	-0.0904184879	-0.1686013664	-0.1290289869	0.0464935839	-0.0220499835	0.2325353314	-0.1774673593	0.072415941	0.0859396717	-0.0520110452	-0.0263797125	-0.1178081113	0.0510387861	0.0585187825	-0.0604796524	-0.0077367201	-0.2666208642	-0.0683647735	0.0519310095	-0.0625653046	-0.1132920697	0.0797239192	0.1426716067	-0.0465837221	0.1378552082	0.0844925262	0.1503399885	0.0595833177	0.059948334	0.0058222846	0.1925520174	0.1158106653	0.1466469196	-0.0610492423	0.1150778069	-0.0772822955	-0.1632272001	0.1566820602	0.159276573	-0.0658568719	-0.0512061586	-0.0767569809	0.1257029126	0.2009369935	-0.0894270283	-0.0235036955	-0.1271569642	-0.0929868699	-0.0513263463	-0.0779411084	-0.0223339385	0.1038632565	-0.2337303627	-0.0243612684	0.0192061898	0.0624052664	-0.0077545212	-0.0669609491	0.1895475645	0.0234043229	0.0141725802	0.0392947801	0.10440962	-0.0826500538	-0.0969312687	-0.0422685693	-0.0119470501	0.037541289	0.1771340709	0.0194939473	-0.0553158279	0.0563598511	0.0931145732	-0.0050684204	-0.1287014744	0.0151740128	-0.0400319834244555	-0.0032939501632255	1.0850107677813934e-05	0.0016025596968958	0.0360598377331342	-0.0256874037602728	0.0013003118973399	0.0006598427119432	0.0273860138399584	-0.000130950473732	0.0007499937540423	1.7148026570661384e-08	-0.0005400123354613	0.000225940146286	2.916133224503676e-07	5.1048949703739096e-08	0.0006119892110396	-0.0002335545495407	3.7453079442887213e-07	5.45477276111593e-08	3.9665384830890496e-05	0.0001528417531771	1.5733427537826381e-09	2.3360601514277224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.0660346676391	-3.216805934520721	10.34784042036773	786886.149860969	1050.6930020650227	1.099695690607632	1103955.7845884098	1.2093306119409968	884.4389452397429	-2.1425915648604814	4.590698613811287	782232.2478567889	905.4313520418692	712.9926446792255	1.190489	17.848412	0.1057663900155095	0.056980041197148	0.005094127	-0.082009116	0.0860075114	0.0137846821	0.1002678139	-0.0521871044	-0.0450020964	-0.1225093993	-0.0061386155	-0.2027399208	0.0188763831	0.0301295578	0.089292805	-0.0321628838	0.1529915084	-0.0156163571	0.1111566147	-0.013826684	-0.1688050304	0.0014972594	-0.0913863156	0.0844628984	0.0576125348	-0.1981682202	-0.0789376386	-0.1162509682	0.0005507802	0.2497197625	0.0592959872	0.1200738474	0.0758941982	0.1363871021	-0.0890355862	-0.0468456529	0.0403734352	-0.0440594591	0.0044563974	0.1612818649	-0.0036781968	0.0913323402	0.1492625876	0.0682746851	-0.0192236518	-0.1631009497	-0.1130822905	0.0738289335	-0.0372944308	-0.0950185815	0.0364894569	-0.145423885	0.141761106	0.1254030321	0.0557623336	0.0040399864	-0.1559611321	0.0450167188	-0.0678456672	-0.0162844972	-0.0038223963	-0.1787820919	-0.0111252593	0.0051969453	-0.0464423475	-0.1259155752	0.0167773855	0.0196064862	0.0020132378	-0.0282185559	0.022125464	0.0883312261	-0.0140731105	0.0050790684	0.1425698382	0.1934437396	-0.0229588678	0.1097944776	0.087133999	0.0879514932	-0.0116771229	-0.0919587461	-0.0084435077	-0.1279949812	0.0251860523	-0.0440070602131754	-0.0039750767887199	1.5801235476219734e-05	0.001936621348606	-0.0090478402155582	-0.0451076779486923	8.186341256627224e-05	0.0020347026099229	0.0378152586698661	0.0104292448299076	0.0014299937882688	0.0001087691477221	-0.0004483796368809	9.163269858039998e-05	2.0104429876944773e-07	8.396551449126437e-09	0.0012060487023199	0.0005940594912803	1.454553472367515e-06	3.529066791802089e-07	-0.0001997302342722	-0.000239395619103	3.989216648242789e-08	5.731026244575199e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.2770271655788	-0.789007502060258	0.622532838307368	785486.9688814562	1044.651859908454	-6.04114215656864	1091297.5084101923	36.49539855587079	883.89998914706	-0.5389560926829517	0.2904736698400745	781279.1908141727	903.0252624130616	710.5972659503944	1.117834	16.75913	0.0765855843886551	0.0471986240828705	0.069625864	-0.0071478914	-0.0505456341	-0.0853049925	0.1120488039	0.0095054247	-0.0956572926	-0.0783360572	0.0940695688	-0.1022611037	0.0599963395	0.0140210409	-0.0201164932	0.1655633223	-0.0621055519	-0.0753032462	0.0844586825	0.026897878	-0.1347570602	0.0059211017	-0.0244127013	0.1524789675	0.1561653072	-0.1062360167	0.1640607265	0.0280689762	-0.2015359824	-0.052884512	-0.060855182	-0.0890535064	-0.0106482497	0.034680584	0.1078875652	0.0113678865	-0.0075499717	0.1990220239	-0.0005111697	0.0032464489	-0.1094505684	-0.1087336151	0.0686606169	-0.0809728653	0.0548922021	-0.1435365936	-0.0596151535	0.0678920785	-0.0244905144	0.0716955715	0.0463341378	-0.0896418486	0.1363825648	-0.1240842244	-0.1336328181	0.065931301	-0.197075292	-0.1709393271	-0.0818111415	2.94814e-05	-0.0250941103	-0.0815658065	-0.0773497346	0.0697513308	-0.2003040329	-0.0801325719	0.0147455921	0.0760228318	0.0619347692	0.0504770683	-0.0368812057	0.1243721374	-0.0206119366	-0.093063896	0.0547627998	0.0705070706	-0.0392019269	0.1235337962	-0.0472838865	-0.0816083273	0.0384459254	0.210727338	-0.0118128082	-0.1269376627	0.0350428114	-0.0442909997324818	-0.0002839395193064	8.062165062394971e-08	0.0019616926573027	0.0308624706914315	0.0399103109069896	0.0009524920971794	0.0015928329166925	0.0175925116493971	-0.0202227470204689	0.0003094964661341	0.0004089594970538	-0.0002499073455584	0.0001984722913225	6.245368136404554e-08	3.9391250422803324e-08	0.0011140189491782	-9.202975314170004e-05	1.2410382191281011e-06	8.469475463322246e-09	-0.0001668605398986	3.28696943736e-05	2.784243977525228e-08	1.0804168082138715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.6652876568475	-0.6117395087313753	0.3742252265429043	784403.0017602864	1042.8446216044454	-1.807238304008706	1087524.904809319	3.2661102874762644	883.9808555754605	0.0808664284005544	0.006539379242262	781422.1530239232	903.7767473673384	698.8511752095035	1.100022	16.492083	0.0758072678483965	0.0546757100573058	0.0984252563	-0.0427430343	-0.0885617895	-0.008157777	-0.0242741688	0.0379837787	-0.0647399129	-0.0706871029	0.1191049387	0.0940585818	0.0178603613	0.0466708254	0.0781449886	0.0880256649	-0.1360931473	-0.012357044	0.0294313159	0.0589910221	0.02778861	-0.1213916704	-0.1318901048	0.1275051448	0.0932085191	0.021469629	0.065536577	-0.0627689191	0.1065084177	0.0590598177	-0.0831254636	0.1019646313	-0.0212696216	0.1285165155	-0.0742060827	0.0649651623	0.3102900624	-0.1143091488	0.0392352738	0.0687490934	-0.0305378032	-0.1359479481	-0.0750699558	-0.0755086672	-0.0428534245	-0.0344019189	-0.0975591784	-0.0916845467	-0.1211345403	0.0814138431	-0.0014594213	-0.0775799122	-0.0351549677	0.0735866489	0.151407219	0.0471761725	-0.1992266265	-0.0967801002	-0.0909590016	-0.005740269	0.0210088434	-0.0600962321	0.0956740777	0.1696416949	-0.1362301362	0.076704774	-0.0646696477	-0.1205142876	0.0265382237	-0.0264181606	0.0508629125	0.0164057486	-0.0418064623	-0.015161463	0.1291907106	0.0399248548	-0.0824278121	0.0193654537	0.0598133394	-0.1074022597	-0.0456235898	-0.1327645182	-0.0151740128	-0.1255324169	0.0446835199	-0.0489437724653498	-0.0046527727328679	2.164829410371991e-05	0.0023954928631399	-0.022146745960768	-0.0530092166521995	0.0004904783566507	0.0028099770500798	0.0275828560628212	0.009990344413424	0.0007608139485823	9.98069814988341e-05	-0.0003869213577672	-0.0001370140122088	1.497081370964136e-07	1.8772839541553202e-08	0.0011140275765533	8.62737509991357e-09	1.2410574413212186e-06	7.443160111460868e-17	-0.0001407844984844	2.607604141419999e-05	1.9820275013504024e-08	6.79959935835073e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886.0845588378181	0.4192711809706679	0.1757883231925386	785145.8454108108	1044.277721598997	1.4330999945516396	1090515.9598279924	2.0537755943839096	884.6454285880587	0.6645730125982254	0.4416572890738811	782597.5343217502	903.759369072378	707.3983984605619	1.004672	15.062542	0.1196287775403687	0.0601876023300553	0.0614345914	-0.1155744578	-0.0334190618	0.0174414797	-0.0520108006	-0.0126104537	-0.0492703176	-0.1603109195	-0.0857087387	0.1000909278	-0.0093940436	0.0355084827	0.1969771599	-0.0017666912	-0.0216502116	-0.0239756726	0.1176864596	0.1353752583	0.0484808707	-0.0082067334	-0.0599142066	0.1881520928	0.1216519692	0.1140133248	0.157218699	0.0314119075	0.0944345099	0.0163233867	-0.0998593118	0.1382238782	0.1275092445	0.0170400427	-0.0118786975	-0.0644306439	-0.0509953693	0.0766634839	0.0493943269	0.1367553842	0.0356932773	0.0230414617	-0.0786320401	-0.1491238837	-0.0894525987	0.0198547431	-0.1374114373	-0.0336950236	-0.06281103	0.1131116032	-0.1269762012	-0.0828493291	-0.0025625529	-0.1226739578	-0.0469386344	0.0651302	0.0132810981	-0.0371515075	-0.0940580343	-0.0127838164	0.115625338	-0.0694169705	0.1431185697	0.0834863584	-0.0562873361	0.0188067565	-0.0453181983	-0.0133288023	0.0857244448	-0.0254767047	0.0155308698	0.0109123757	-0.0042676582	-0.170687993	0.065963423	-0.0500441415	-0.072899883	0.0278078936	0.0266769352	0.1178095115	-0.1037380961	0.03520355	-0.0185248178	-0.1237830955	0.0540487397	-0.0377160149622142	0.0112277575031355	0.0001260625385492	0.0014224977846299	0.0118425186346797	0.0339892645954476	0.0001402452476127	0.0011552701077393	-0.0206378591172295	-0.0482207151800506	0.0004259212289426	0.0023252373724755	-0.0007660030115705	-0.0003790816538033	5.867606137350755e-07	1.43702900250245e-07	0.0011139995886311	-2.798792219987564e-08	1.2409950834702603e-06	7.833237890662918e-16	3.926665024795828e-06	0.0001447111635091	1.5418698216954823e-11	2.094132084418521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.3708427683991	-0.7137160694189788	0.5093906277468766	783881.5292244253	1043.1841010400803	-1.0936205589166548	1088233.0686628006	1.1960059268851764	884.2540397391414	-0.3913888489173587	0.153185231056855	781905.206794991	903.2831336835848	706.1436232414799	1.026846	15.394988	0.0782753089447567	0.0427182996400024	0.0468501377	-0.0914468784	0.0846888601	0.0542123391	0.0172206675	-0.0021610603	-0.0597202816	-0.1307465126	-0.126231672	-0.0162815513	-0.0111865308	0.0367737432	0.1446042963	-0.021720409	0.0802990223	0.0407867334	-0.015967285	-0.133466641	0.0064272616	-0.0401370221	0.0847406759	0.04717846	0.0938951835	-0.0221703034	-0.0767536298	0.1567921733	0.0132499796	-0.0853701828	-0.1110879158	0.14644057	-0.0047378537	-0.0354536882	0.1402623412	0.1401432919	0.0532206604	0.0374555707	0.0603438348	0.1574355333	0.0482118969	0.0512726792	0.0195808692	-0.0150420104	-0.0009307042	0.0362501938	0.1145590086	0.118141446	0.0307951063	0.0900603418	0.1007920693	0.045833533	0.0575376474	0.0199545963	-0.0052462484	0.0444779635	-0.0375823776	-0.0629564254	-0.0844074098	-0.0325029659	0.1211343188	-0.0841957325	0.1188347298	-0.0571044085	-0.0388168964	-0.0251716519	0.0177942276	0.0517133282	-0.0137724834	-0.0465054789	0.1288771243	-0.0188362813	-0.0532634229	-0.0306820803	0.1017561426	-0.0384869247	0.1135445015	0.1164590176	0.0146371738	0.0010546699	0.0757666304	-0.0290219841	-0.0218629269	-0.1216944932	0.063080731	-0.0354199590977799	0.0022960558644343	5.271872532603141e-06	0.0012545735024884	0.0297054030221346	0.0178628843874549	0.0008824109687074	0.0003190826386395	0.0133714743548978	0.0340093334721273	0.0001787963264236	0.0011566347632183	-0.0007661228394526	-1.1982788210003568e-07	5.869442051309143e-07	1.435872132858005e-14	0.0008998964490305	-0.0002141031396006	8.098136189777034e-07	4.5840154386834046e-08	0.0002718444019569	0.0002679177369321	7.38993788753046e-08	7.177991376282016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
885.5982696910868	0.2274269226876413	0.0517230051631703	784284.2952798469	1043.8319886633233	0.6478876232429229	1089585.2205568282	0.4197583723513636	883.4063047699581	-0.8477349691833069	0.7186545779762223	780406.699307312	903.4009525911036	696.3258802046687	1.063478	15.944198	0.0738225392634267	0.0391183971193672	0.075793335	-0.0331813848	0.0919853038	0.0199738922	0.1200258997	-0.0045985902	-0.095163128	-0.0510599412	0.0415020004	-0.1209850661	-0.1179016353	0.0324656254	0.0435640064	0.0878330719	0.1107324095	-0.0673951037	0.0230466567	-0.0898488621	-0.1593856512	-0.150961464	-0.0323968092	0.0053634308	0.0369377138	-0.0043266235	-0.0255001297	-0.1312784177	-0.0906344188	0.0811689859	0.0293501712	0.0237047575	-0.0401198859	-0.095964766	0.0031127027	0.014133997	-0.2067019676	0.0144260996	0.0012044712	0.0886288774	-0.0226136265	0.0243244784	0.1430103389	-0.0343325706	0.1033881738	-0.1024688528	0.0156771139	0.036049276	-0.0775685507	-0.0159806873	0.0314467236	-0.0880366019	-0.079937264	0.0677611508	0.0260303398	0.0532430552	-0.0933405055	-0.0149157332	-0.0946143524	-0.0363692149	-0.0279922876	-0.1110897415	-0.0412677515	-0.0967425753	-0.1771811074	-0.0488699717	0.0479920907	-0.0058982202	0.0571196638	-0.0056723524	0.0650234894	-0.0210043207	-0.0543558848	0.0338906726	0.1831063612	0.0917014373	-0.055600078	0.0304868539	-0.0421775701	-0.0215277953	-0.0625276591	-0.0664344269	-0.0251860523	-0.1192723348	0.0717238087	-0.0379549182878378	-0.0025349591900578	6.4260180952589855e-06	0.0014405758222364	-0.0006192162541083	-0.0303246192762429	3.834287693519147e-07	0.000919582534249	0.0145983842360237	0.0012269098811258	0.0002131128223025	1.5053078564043692e-06	-0.0004332897218366	0.000332833117616	1.877399830492382e-07	1.1077788418198613e-07	0.0011138872662308	0.0002139908172003	1.2407448418711253e-06	4.579206984605221e-08	0.0005197414854606	0.0002478970835037	2.701312117087911e-07	6.145296400964043e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.3239998653854	1.7257301742986328	2.978144634484789	787343.8807371065	1042.8274839153398	-1.0045047479834466	1087489.1612091984	1.0090297887212876	884.5479412963059	1.1416365263478383	1.3033339582915584	782425.0604515331	903.8441163721736	708.9075465626845	1.117897	16.760069	0.0670083042557412	0.0421762949545991	0.0187203823	-0.0487521975	-0.0890824843	-0.1094010708	0.1217401221	0.0022983725	-0.0666240873	-0.0470315798	0.0650225537	-0.0679213209	-0.056225053	-0.0255254254	0.1033737125	0.1271584234	-0.0032148902	-0.0835086873	0.0424412856	0.118513999	-0.0762715694	-0.0667037958	-0.0077333712	0.1219274858	0.1044902249	-0.0633668756	0.0286087003	-0.0501389123	0.0557459397	-0.0561880834	-0.0953333152	-0.0052685283	0.0875956237	-0.0209293467	0.1491531629	0.0024979522	-0.0564006322	-0.062032474	-0.0526136096	0.0413213244	-0.065834969	-0.0524419162	0.0571055321	-0.1386966176	-0.0740678401	-0.1256313736	-0.0374402909	-0.007417619	-0.063387889	0.0743172784	0.0391208603	-0.0578231171	0.0467579325	-0.0125093249	-0.0524125362	0.0271156562	-0.0227915724	-0.0720135575	-0.1101354398	0.0001799278	0.0565606877	0.0317502191	-0.0103879789	0.1225803239	-0.1525049953	-0.0592742711	-0.0270000041	-0.0267357586	0.1663962889	-0.0463224802	0.0723315445	0.0294757086	-0.0334595235	-0.0133475745	0.0717758992	-0.0454781644	0.0097872193	0.0727171904	0.0118325114	-0.0238820787	0.0010866108	-0.0498790016	-0.0284919163	-0.1165232592	0.0799246852	-0.0213934602992509	0.0165614579885868	0.0002742818907077	0.0004576801435756	-0.0090494695133998	-0.0084302532592915	8.18928984739524e-05	7.106917001579496e-05	-0.0206373658547391	-0.0352357500907627	0.0004259008694223	0.0012415580844586	-0.0002977893763501	0.0001355003454865	8.867851266698148e-08	1.8360343626960867e-08	0.0011139280796825	4.0813451700075574e-08	1.2408357667051422e-06	1.6657378396744013e-15	0.0005196657860568	-7.569940379994599e-08	2.700525291980319e-07	5.730399735667277e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
