global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
869.6694408876947	0.146942257757928	756324.9364139155	0.0215920271149973	875.8872669104373	5.772649360425476	33.323480638420655	767178.5043358357	809.0598310140864	0.218828263898331	0.0478858090807575	654577.810160542	820.1538436215227	671.6652525540056	1.168151	19.079983	0.1693576295568963	0.0929947858848724	0.1603090257	-0.0501864614	0.0541948064	0.0747074212	-0.102030918	0.1561805117	-0.1166702996	0.1123401087	-0.0465501868	0.0501039819	-0.0742359449	-0.2207601069	-0.0791227937	-0.038107143	0.0108253519	0.0112698716	-0.1384079803	0.1286681291	-0.0460260896	-0.1041280271	-0.1706924533	0.0065793391	0.2042067633	-0.0677340675	-0.0544622555	-0.1386086541	-0.0298053691	-0.0795654729	-0.0817940874	0.0319740832	0.0074070678	0.0155173823	-0.2068383874	-0.0983626854	-0.0210187946	-0.0572197179	-0.0332566913	0.0371850241	0.1901100467	-0.012297564	-0.1171888733	0.1374332755	-0.167962478	0.0310642379	0.0337696634	0.0543356908	-0.0931169485	0.0705922086	-0.0759671058	-0.054220233	-0.0014846979	0.1561650688	0.1487477604	0.0972381088	-0.0163110288	-0.015829658	-0.0362187671	-0.0330047377	-0.0622261121	0.2310327099	-0.0213554521	-0.1164548687	-0.0444603929	-0.0468678778	0.0348630681	-0.0170803157	0.0153357486	-0.2180745332	0.1252658943	0.0349381933	0.0326089307	-0.1736714736	0.0258789065	-0.0084435077	-0.1279949812	0.0251860523	0.0032230638860681	0.0094168037370535	1.0388140813676404e-05	8.867619262218475e-05	0.0613800558392654	0.0753494362792252	0.0037675112548313	0.005677537547597	-0.0370984005325141	0.0340277708870076	0.0011578891915386	0.0013762913220708	-0.0004279247214628	-0.0005766965351895	3.325788936996895e-07	1.8311956723901494e-07	-0.0012721899483061	0.0001079443768935	1.6184672645710775e-06	1.1651988502947541e-08	-0.001453271659846	0.000326631460989	1.0668811130780861e-07	2.111998517311548e-06	0.0	0.0	0.0
868.0141409828497	-1.6552999048450374	753448.5489461944	2.74001777497999	870.8027416576039	-5.084525252833487	25.852397046701437	758297.4148783996	808.3339031728665	-0.7259278412199137	0.5269712306582043	653403.6990186811	820.8968563185213	664.5085098476245	1.375481	22.46641	0.0896794148826452	0.0520621891557645	0.1741927235	0.0797061393	0.0303422457	-0.092162188	-0.0002160956	0.0964608843	-0.2176590936	-0.0217099745	-0.0884108103	0.2059525466	0.0801179723	-0.015938006	-0.1315465762	-0.1855993442	-0.1724387715	0.1157021801	-0.1119993077	0.1742409725	0.0489320419	0.0370228613	-0.0315967812	-0.0178204953	0.1189720603	-0.0285514941	-0.0241038401	0.0855730967	-0.0375478083	-0.1324451025	0.0530000552	-0.1039973596	-0.0040384183	0.0389739949	-0.0522490784	-0.1206446836	0.1637619399	0.1314723266	-0.1752309645	-0.0521729742	0.1519054189	-0.0585093661	-0.0475940172	-0.0991810379	-0.0525295814	-0.0392829842	-0.0378062876	0.0741273314	0.0726289794	0.1979124685	0.0475811109	0.1555377028	-0.1191783888	0.0677885215	0.1470505496	-0.000250439	0.0633735873	-0.0320609895	0.008075981	0.0035794553	0.0644062405	0.0782261948	0.0308027885	-0.0033670051	-0.129441592	0.0174879773	-0.090932269	-0.1276837685	-0.0168371252	-0.0117243105	0.2087293802	0.0545647296	0.181548393	0.0564694309	0.0235023354	-0.0118128082	-0.1269376627	0.0350428114	-0.0029090633503585	-0.0061321272364266	8.46264957639902e-06	3.7602984443724927e-05	0.0146676615120071	-0.0467123943272583	0.0002151402942308	0.0021820477837852	-0.0273397381456561	0.0097586623868579	9.523149158067704e-05	0.000747461281873	1.614375492694684e-05	0.0004440684763897	1.9719681172311115e-07	2.606208231413204e-10	-0.00119501287546	7.717707284610013e-05	1.4280557725151773e-06	5.956300573092247e-09	-0.0014329925904398	2.027906940619997e-05	4.112406559814757e-10	2.0534677642553684e-06	0.0	0.0	0.0
870.6927962050961	2.678655222246448	758105.945363449	7.175193799668167	876.076901695945	5.274160038341165	27.81676411003488	767510.7376851665	808.7529967326826	0.4190935598161331	0.1756394118793587	654081.4097240946	822.5553846833456	674.9080260046597	1.366268	22.315931	0.1398912652243586	0.067695607142804	0.133265304	-0.118991509	0.0582094202	-0.0231009658	-0.1397594472	0.0125980668	-0.1061709489	-0.1296649024	0.0557860952	0.0935070781	-0.1383423248	-0.0279723123	0.0723273154	-0.154255785	-0.0580256134	0.0196312844	-0.1239827211	-0.0690105253	0.0654221575	-0.0660345352	-0.0151887107	0.1415308095	0.0439163707	0.0120292878	0.1296759465	-0.0380303021	-0.1263649517	-0.0210524364	0.09620396	-0.1255612653	0.1095209022	-0.0674486443	-0.1438295536	0.0612719233	0.128939158	-0.0237845439	-0.0648775782	-0.0775755617	0.0302631618	0.1088117551	0.0795977153	-0.01046691	0.1414169578	0.1061203135	-0.1399773952	-0.064619247	0.0216455618	0.0848757641	-0.1932152653	-0.0656692172	-0.1099220628	-0.0419993808	0.1851007689	0.110438953	-0.0892658359	-0.1172237663	-0.0321171319	-0.2123872825	-0.0798041266	0.1178207822	-0.0103571503	0.0834171037	0.0060391839	0.1885912959	0.0543315922	0.0063958753	-0.0476247353	-0.0073780129	-0.0452463366	-0.0414236154	0.0145686756	-0.0040809698	-0.0199474146	-0.0151740128	-0.1255324169	0.0446835199	0.0175639677739951	0.0204730311243536	0.0003084929639659	0.0004191450034187	-0.012069457406838	-0.0267371189188451	0.0001456718020954	0.0007148735280804	-0.0835219968426201	-0.056182258696964	0.0031564461922925	0.0069759239565786	-5.983934353617141e-05	-7.598309846311825e-05	5.7734312520559235e-09	3.5807470348399387e-09	-0.0015239529209263	-0.0003289400454663	2.322432505199801e-06	1.0820155351137152e-07	-0.0017580465761943	-0.0003250539857545	1.0566009365488669e-07	3.0907277640685006e-06	0.0	0.0	0.0
870.3472529719003	-0.3455432331958263	757504.340755733	0.1194001260074252	875.0164123303963	-1.060489365548733	1.1246376944419545	765653.721847558	809.035595115478	0.2825983827954132	0.0798618459585829	654538.5941638557	821.7257789485362	676.5097379848875	1.110322	18.135433	0.2055539940052368	0.1180458530296397	0.1605850089	-0.027667599	0.0942107183	0.0597312005	-0.0994464586	0.1426565088	-0.1376679989	-0.0056367869	0.0115831507	-0.0273111002	-0.0535517957	-0.1259209127	-0.0910412092	-0.1396779445	-0.0543856955	0.0341178306	-0.0309964118	-0.0633685967	-0.0367732074	-0.1683393569	0.0129757318	-0.1647076222	-0.2352602992	-0.0241443309	0.0037788922	-0.0626342368	-0.1057250085	-0.0611604072	0.1716386738	0.0959300632	0.1778296322	0.1725883642	-0.17093423	-0.0825322682	0.0997757006	-0.0307566494	-0.0545415227	0.0268145658	0.0313003197	-0.0467365168	0.0935787238	0.2668325109	0.1520309874	-0.198013637	0.1552663654	0.0303541108	-0.0130158683	-0.0223924601	0.0556348251	-0.024789507	-0.0042553049	-0.0193167299	0.2617286956	0.0847598542	-0.2856821131	-0.1763066468	-0.0454423632	-0.3970962565	-0.2689167012	0.059757263	-0.0990028277	-0.0183471384	0.0540962515	-0.0878735459	0.1507910744	0.0561905995	0.0042956163	-0.0723225962	0.0312754417	-0.0195852636	0.0046494314	-0.0663582071	-0.0196179614	-0.0185248178	-0.1237830955	0.0540487397	0.0023417845642086	-0.0152221832097865	5.483954945165663e-06	0.0002317148616723	-0.0114505680632248	0.0006188893436131	0.0001311155089705	3.83024019637977e-07	-0.1365353062922025	-0.0530133094495824	0.0028104109787971	0.0186418898643055	-3.385440473407768e-05	2.598493880209373e-05	6.752170445485562e-10	1.1461207198987412e-09	-0.002483951839949	-0.0009599989190227	6.170016743186023e-06	9.215979245247528e-07	-0.0035060549584146	-0.0017480083822203	3.0555333043124306e-06	1.2292421371423604e-05	0.0	0.0	0.0
868.4715280525284	-1.875724919371919	754242.7950378936	3.518343973152792	874.0055990508108	-1.0108132795854772	1.021743486186348	763885.7871721666	808.9153513167568	-0.1202437987212761	0.0144585711309227	654344.045595912	822.2178102356294	676.0581966021965	1.480526	24.182167	0.3154495858924311	0.161635750011331	0.1346407829	0.0930589966	-0.0508847553	0.1166403666	0.0286222774	0.2037929272	-0.0922564018	0.0624393616	0.0914598975	-0.1422274578	-0.0399127586	-0.1256225735	-0.1599951665	0.008029631	0.0445168094	-0.0875195585	0.0905311192	-0.1528920803	-0.0519208827	-0.1317768866	0.2518040289	-0.0079153741	-0.0700168224	-0.0759861897	-0.1420536212	0.0033830027	-0.2278313228	0.1056298807	-0.1068532873	-0.0742017329	0.0598415939	-0.0056054013	-0.1143422826	-0.1460059834	-0.0002431239	-0.0091538217	0.1043464152	0.100869644	-0.1692882634	-0.0512906656	0.0790381445	0.2090732159	0.0915469252	0.0083051449	-0.086147139	0.1972477447	-0.0361504401	-0.1923818974	0.0285879351	-0.0914563404	0.1499705503	-0.0581550427	0.1588925453	-0.1941091132	-0.3078345726	-0.0171520309	-0.0812415007	0.088506533	0.0665263343	-0.3476400565	0.0331649602	-0.1117890587	0.0400675647	-0.2331208904	0.0032203219	-0.1525027013	-0.2997995842	-0.0779962509	0.0064118176	-0.1393373463	0.1869010797	-0.1520776042	-0.0940459516	-0.0218629269	-0.1216944932	0.063080731	-0.0048743065607368	-0.0072160911249454	2.3758864448041813e-05	5.2071971123515774e-05	-0.0195937519354743	-0.0081431838722495	0.0003839151149089	6.631144357726439e-05	-0.2575984873825376	-0.121063181090335	0.0146562938157112	0.0663569807017713	-0.0006800014151966	-0.0006461470104625	4.17505959129655e-07	4.624019246693789e-07	-0.0009502852161789	0.0015336666237701	9.030419920881788e-07	2.352133312866377e-06	-0.0021053259965492	0.0014007289618654	1.962041624608522e-06	4.432397551745881e-06	0.0	0.0	0.0
867.7029465180779	-0.7685815344505045	752908.4033961543	0.590717575098292	871.2059961954752	-2.7996028553355927	7.837776147603203	758999.8878069504	807.891234950894	-1.0241163658627102	1.0488143308278444	652688.2475104807	820.3282281022045	659.2586132616832	1.322563	21.602074	0.2818540137559402	0.1554347729286438	0.0892434455	0.1706180372	-0.0656246586	0.0112255021	0.1666438627	0.093852064	-0.1142194966	0.0064359888	0.0349917151	-0.0890810787	-0.0023968727	0.0021791168	-0.2215766053	0.0339634024	-0.0265570542	0.0028285182	0.0519923338	-0.0113088354	0.0356251227	-0.1341585183	0.2371025148	0.1367608384	0.1043235223	-0.0614383793	-0.1807525144	-0.1020921795	0.053139361	0.079710401	-0.0157234112	0.0663793554	-0.1390124077	-0.0391894441	-0.0080548583	-0.1492643688	-0.0215502477	0.1469173212	0.0319803185	0.0922674287	-0.1213517703	-0.014877876	0.0394409684	0.0534733996	0.0173097663	0.220511046	-0.1255628216	0.0908324757	0.0353327548	-0.0313513147	-0.0398041859	0.0798522616	0.0927206496	0.0821140761	0.0984292373	-0.0864664708	-0.1359597692	-0.0266537302	-0.0107296396	0.0682396883	-0.0953543969	0.1083285269	0.0116284376	0.0965892867	-0.0365304761	0.0619843506	-0.0793511746	-0.0307050982	0.0139699304	-0.1024189334	-0.0012076666	-0.063272862	-0.0246846409	0.2068418244	-0.0542732483	-0.0251860523	-0.1192723348	0.0717238087	0.0120524670059012	0.016926773566638	0.0001452619609283	0.0002865156633762	0.0191882771647442	0.0387820291002185	0.000368189980551	0.0015040457811301	-0.1131656602396589	0.1444328271428787	0.0208608415564846	0.0128064666574779	-0.0001480754107691	0.0005319260044275	2.829452741862048e-07	2.1926327274437698e-08	-0.0014403914586846	-0.0004901062425056	2.0747275542515493e-06	2.402041289430559e-07	-0.0014931105645583	0.0006122154319908	3.748077351678041e-07	2.2293791579956054e-06	0.0	0.0	0.0
869.9256796008596	2.2227330827817013	756770.6880290173	4.940542357292245	870.9037497549346	-0.3022464405406708	0.0913529108195052	758473.3413372056	808.617685263736	0.7264503128419619	0.5277300570281843	653862.5609212824	820.1965464386492	663.3815424935572	1.31587	21.492758	0.1340567424861978	0.0723147006192683	0.068115236	0.112205214	-0.1000093326	-0.0974243166	0.077917601	0.0727123211	-0.0714751026	-0.1839470884	0.0815375759	0.0062039779	0.0714610622	0.041074605	-0.0772563741	-0.1052753766	-0.0514012547	-0.1557282519	0.170316253	0.1348373535	-0.2133855673	0.0528521121	-0.0136862684	0.0059979955	-0.1091113058	-0.0405053097	-0.0052777173	-0.0299030893	-0.0395116175	0.0235682939	-0.0986586832	0.0021366557	-0.0804439241	0.0357677745	0.0361788259	-0.0959957161	0.124668462	0.0794405686	0.0599724092	-0.0424048855	-0.0806764544	-0.146241602	-0.2685712417	-0.0109088398	0.0409794623	-0.0723174686	-0.0045050336	-0.0628666477	-0.079989445	-0.1396532219	-0.026612012	0.0501689457	-0.0502160858	-0.1410406889	0.0598646445	-0.1517276924	0.0112440209	-0.0001636786	0.1231263427	0.0143078111	0.0191909008	0.0216313747	-0.1340981083	0.0202588492	0.018946632	-0.2103596235	-0.0662218218	0.1016794565	-0.0355856427	-0.1458350282	-0.0357326119	0.0249340316	-0.0919425136	0.1099523961	-0.2531425656	-0.0284919163	-0.1165232592	0.0799246852	-0.0045961249374357	-0.0166485919433369	2.112436444051832e-05	0.0002771756136957	-0.0046945559481059	-0.0238828331128501	2.2038855549896483e-05	0.0005703897174962	-0.1690063197499398	-0.0558406595102808	0.0031181792545431	0.0285631361154188	0.000319624154178	0.0004676995649471	2.1874288305170666e-07	1.0215959993400193e-07	-0.0013117134161861	0.0001286780424984	1.720592086202609e-06	1.6558038621245738e-08	-0.0013357950136093	0.000157315550949	2.474818257038744e-08	1.78434831838347e-06	0.0	0.0	0.0
871.1567534951974	1.2310738943378965	758914.0891602922	1.5155429333202743	878.6011755394213	7.697425784486768	59.250363707681736	771940.025659253	809.308513082091	0.6908278183550465	0.4772430746131931	654980.2693471451	821.5700354602455	669.5546419826047	1.238371	20.226925	0.0431353759494714	0.0278421938437593	-0.0219605365	0.0192416634	-0.1436918642	0.0696001404	0.0038288338	0.1083559029	0.143859346	-0.1578802504	0.1581925523	0.0744507636	0.001475357	-0.0753988655	0.0496700014	-0.0204784571	0.0924170213	-0.1743170562	0.0581587858	-0.0332256591	-0.1254984186	0.1555746679	-0.0179007947	0.1066964773	0.1021449437	0.060198578	-0.0061096031	0.0265979549	-0.1096526001	-0.1460203355	-0.0673358631	0.1190973594	0.1106987893	-0.1719217273	-0.0347431694	-0.03454539	0.0122353526	-0.1021587838	0.1667092079	-0.0541325951	-0.1119481143	0.0599916631	-0.1305905113	-0.1449419862	-0.0047005311	-0.0044480105	0.0814898866	0.0006994553	0.0042478048	-0.065559536	0.0160599314	-0.1125596611	0.0113199524	-0.0668048648	-0.0221500287	-0.1050623446	-0.0568059137	-0.0188558482	0.1398644116	-0.0506616841	-0.00423191	0.1392912319	-0.063036255	0.1340722389	-0.0732111128	-0.0576178453	-0.131151687	0.0169323758	-0.0228264768	0.0429821897	-0.0752601804	0.134438751	-0.1229007555	0.0234109161	-0.1317752994	-0.0317782535	-0.1134548014	0.0876327994	0.0003661887541426	0.0049623136915783	1.3409420366050957e-07	2.4624557173625458e-05	-0.0081108669668594	-0.0034163110187534	6.5786162954091e-05	1.1671180976856574e-05	-0.1675051963275251	0.0015011234224146	2.253371529321961e-06	0.0280579907967227	-0.0001819879285489	-0.0005016120827269	2.516146815376184e-07	3.311960613751953e-08	-0.0014023776635134	-9.066424732729998e-05	1.966663111121303e-06	8.220005743425823e-09	-0.0014086312398896	-7.28362262803e-05	5.305115858755065e-09	1.984241969992912e-06	0.0	0.0	0.0
872.3781313771775	1.221377881980061	761043.604105136	1.4917639305900996	874.7975985787132	-3.803576960708142	14.467197696029787	765270.8384790834	810.5860920244546	1.2775789423635615	1.6322079539707963	657049.8125834776	823.0138305326851	681.3189764187254	0.942185	15.389171	0.0957974992545928	0.0460845734329932	-0.0249800333	0.076580704	-0.0786955626	0.145888235	0.0659150534	0.0638568261	0.1096284105	0.0058235019	0.1590018581	-0.0381793918	0.0515291968	-0.1223728455	0.0473301081	0.1330912059	0.0326890481	-0.0665230871	0.0086404478	-0.0602962382	-0.0877798516	0.0392199582	0.0787218633	0.09786489	0.1373811139	0.0053944909	0.152178591	0.0011129065	-0.0128309775	-0.152297937	0.0039181659	0.0424865697	0.0829648882	0.0737764858	0.0029860828	-0.0908097971	-0.1453799735	-0.0862385393	0.0376990032	-0.0429992151	-0.110851658	0.0949764661	-0.1012427278	-0.0868170594	0.0295891944	0.1265942119	0.0564235752	0.0422698027	-0.0272600217	-0.0080248629	0.0623554568	-0.0614042185	0.0787236845	0.0317705893	-0.0333905505	-0.0964314543	-0.1094191653	0.0763190712	-0.0123869301	-0.1120080775	0.1074816966	-0.019159138	-0.0909101548	-0.0113567636	0.0321196397	0.040675727	-0.0312951469	0.0368757064	0.008851533	0.0822694656	-0.070856385	0.1138002006	-0.0589729064	0.0347160648	0.0458846753	-0.0350428114	-0.1100753719	0.0948006283	0.0042225818736625	0.0038563931195199	1.7830197679783113e-05	1.487176789228043e-05	0.0315306385470819	0.0396415055139413	0.0009941811671867	0.0015714489594118	-0.1798096795205168	-0.0123044831929916	0.0001514003066466	0.0323315208492709	-0.0004320150421428	-0.0002500271135939	6.2513557532097e-08	1.866369966376453e-07	-0.0011731282659543	0.000229249397559	1.376229928380943e-06	5.255528628121026e-08	-0.0017292570772994	-0.0003206258374098	1.0280092761473557e-07	2.990330039390063e-06	0.0	0.0	0.0
871.1263539895729	-1.2517773876046476	758861.1246151666	1.5669466281183162	877.5029956644231	2.705397085709933	7.319173391367799	770011.5074000366	810.2355632489829	-0.3505287754717301	0.1228704224337105	656481.6679533966	823.9858879805928	678.8522156600294	1.138854	18.601473	0.1389160598809536	0.0755196488391574	-0.0680408126	0.1939659395	-0.0082294884	0.1329673908	0.1590708574	0.0701900153	0.0156161295	0.0249316692	0.0534959504	-0.0962715257	0.1406973717	-0.0980383954	0.0149407965	0.1078000947	0.0090643102	0.0016697998	0.0121189148	-0.1665738965	-0.0271163571	-0.1364614993	0.2399523416	-0.0566409115	-0.0567798168	0.1450545257	-0.1278639484	0.0021460791	-0.0363488857	-0.0363658742	-0.1313467799	-0.1030596808	0.010236026	0.0570202905	0.0781856652	-0.1427318	-0.09889288	-0.1117714411	-0.0217735003	-0.0066909993	-0.1234803446	0.0488746625	0.073887641	0.0825448829	0.1965497079	0.072298207	0.0700344651	0.1527063962	0.1056660082	0.0050820866	0.0076041435	0.044942723	0.1803092583	0.0211126189	-0.0615883877	-0.1222490589	-0.2104795426	-0.1049436354	-0.0273703625	-0.1019244143	0.0632034653	-0.1039737559	0.0710988131	0.1301468222	-0.0629283301	0.2226036643	0.1851785711	0.0142811591	0.1262408674	0.113309198	-0.1897097535	0.0282146545	-0.0437742919	0.0851111784	0.0711114811	-0.0382833527	-0.1063942335	0.1013839798	0.0162885543524566	0.0120659724787941	0.0002653170028929	0.000145587691859	-0.0304128073836835	-0.0619434459307654	0.000924938852957	0.0038369904937776	-0.2106897181311353	-0.0308800386106185	0.0009535767845932	0.0443901573261772	-3.94120324869868e-05	0.0003926030096558	1.5413712319080258e-07	1.553308304755303e-09	-0.0009929642896731	0.0001801639762812	9.85978080566004e-07	3.245905834945283e-08	-0.0018370221485779	-0.0001077650712784	1.161331058766017e-08	3.374650374365764e-06	0.0	0.0	0.0
869.8684514568738	-1.2579025326990632	756671.1228399796	1.5823187817707176	883.0279065045444	5.524910840121265	30.524639791289463	779738.2836657984	810.3485192897805	0.1129560407975986	0.0127590671526687	656664.7227151397	824.260245855342	667.9306829140104	1.104498	18.040314	0.0761985676911927	0.040242693117654	-0.0978825252	0.1410841739	0.0104478681	-0.062913893	0.1586437481	-0.078436461	-0.02510393	-0.0031154076	-0.0646425721	-0.0638311211	0.1476864295	-0.0211224598	0.0205436334	0.0871037968	-0.1058665621	-0.017163682	0.0941837983	0.0360896513	0.0723117551	-0.1888523679	-0.0104219979	-0.0906677362	-0.0243474147	0.0731827822	-0.0068421222	-0.1006841713	-0.0009256335	-0.1219228338	-0.0243729809	-0.0235506029	0.1082685271	-0.0031730462	0.1627670227	-0.0869679507	-0.0354681797	-0.0804514581	-0.0456128244	-0.0327730794	-0.0135741398	-0.1638462036	0.0564110022	0.2245384048	0.0411044756	0.0484110467	0.0211417246	-0.0194704799	0.0599231321	0.1221474899	-0.1226718621	0.1246000474	0.0899978563	-0.0404599631	-0.0589102751	-0.0630827442	-0.113323596	-0.0731753666	-0.094116977	0.0284506491	-0.0752245345	-0.1168703774	0.1020715242	-0.1735658573	-0.0141240245	0.1614427827	0.0418732348	0.0647891865	0.086039245	-0.0047767972	0.0584906276	0.1029719372	-0.162888469	0.0540922082	0.0704287059	-0.0414976565	-0.1024214758	0.1073422654	0.0161972161020429	-9.133825041370004e-05	0.0002623498094562	8.342675988635774e-09	-0.0092289998193564	0.0211838075643271	8.517443766568047e-05	0.0004487537029224	-0.1884072821494982	0.022282435981637	0.0004965069532757	0.0354973039669606	-3.560146444788945e-05	3.810568039097353e-06	1.4520428780590246e-11	1.2674642708343362e-09	-0.0013899740724303	-0.0003970097827572	1.9320279220284728e-06	1.5761676760491914e-07	-0.0015850227814779	0.0002519993671	6.35036810188006e-08	2.5122972178039385e-06	0.0	0.0	0.0
869.087273505434	-0.7811779514397585	755312.6889691091	0.6102389918156178	878.466028213501	-4.561878291043399	20.810733542293043	771702.5627252035	809.2655428629736	-1.0829764268069084	1.1728379410194592	654910.7188653033	821.9655124179566	660.6302308460762	1.069908	17.475334	0.1255072863880051	0.0780547778634624	-0.0789996927	0.0249477902	-0.052317107	-0.1361316279	0.0743663617	-0.0983164014	0.0396148976	-0.1097444997	-0.1221438666	0.0388573559	0.1226989072	0.1012391526	-0.0274930458	-0.0280666188	-0.0661649555	-0.1082285484	-0.0467177258	-0.119254032	0.0751827798	-0.1395752977	-0.1946707511	-0.0229543779	-0.1328854923	-0.005384765	-0.0894270377	-0.0673756889	0.0661173503	-0.0928442721	0.0733581386	-0.0265507378	-0.0475256154	0.2026578947	0.1457242966	-0.0164137621	0.0755297843	0.0045069315	0.038741817	-0.0792050603	0.069077746	0.0094566047	0.0767226898	0.2070747909	-0.1033234484	-0.013344424	0.1497299947	-0.1494193401	0.1202937528	0.0129712809	0.0127238506	0.1071773088	-0.0980696987	-0.0487187392	-0.086545463	-0.0427369019	-0.0107215261	-0.1099196801	-0.0422944642	-0.0051476838	0.0269545663	0.0413627806	-0.01920647	-0.082066714	0.0612736252	0.0750604868	0.0906578718	0.0740522208	-0.0903035732	0.013948385	0.1443953127	0.0107726329	-0.0268778243	0.1470171647	0.1420818114	-0.0446835199	-0.098167988	0.1126387502	0.0162298162658771	3.260016383420036e-05	0.0002634069360241	1.0627706820167054e-09	-0.0124042020400452	-0.0031752022206887	0.0001538642282502	1.0081909142267082e-05	-0.1103427653015955	0.0780645168479027	0.0060940687906964	0.0121755258544029	0.0004176957941387	0.0004532972585865	2.0547840464211733e-07	1.7446977644115925e-07	-0.00099383913122	0.0003961349412103	9.877162187441244e-07	1.5692289164768788e-07	-0.0016202899247926	-3.526714331470002e-05	1.2437713975795903e-09	2.625339440384409e-06	0.0	0.0	0.0
869.331589778398	0.2443162729639425	755737.4129866369	0.0596904412349916	883.127075773297	4.661047559795975	21.72536435468001	779913.4319638946	808.869370475118	-0.3961723878555858	0.1569525608991967	654269.6584928137	821.1652780606602	659.9721766011469	1.230801	20.103279	0.1439258307179436	0.0816842262759628	-0.0693626985	-0.1613392162	-0.1666553157	-0.0791016234	-0.0255798918	-0.0231576815	0.2376777644	-0.1055964257	-0.1637433529	0.1195229629	-0.0731503439	0.072181353	0.0731693429	0.0081114965	0.0045006367	-0.1760189731	-0.0797761799	0.0991229829	0.2007789118	0.1224882638	-0.0484576954	-0.0163005781	-0.0426069689	0.1164324815	-0.0007934099	-0.1183693075	-0.1123638441	-0.1004011672	-0.0259773256	-0.0859080734	-0.159126224	0.0046963537	0.0305996917	0.1041834393	0.0026869624	0.002064951	0.1479742298	-0.1291041084	0.1280302862	-0.1077811767	0.0967477921	-0.1308551406	-0.1313826226	0.0648896529	0.072672174	-0.054576034	0.0030039178	0.0140694496	-0.0723847802	-0.1162161186	-0.1543707809	0.0627586556	-0.1510556546	-0.0191560613	0.1278945162	-0.1597608342	-0.0211076414	0.0135263399	0.0280241339	-0.0206939565	0.0808273485	0.0025117111	-0.0892815932	0.053305292	-0.0320641386	-0.1236152906	0.0245165992	0.0245558429	0.0496443697	-0.0674628849	-0.0619474179	0.0551867766	0.1670169465	-0.0478387595	-0.0936454286	0.1172407796	-0.0194725303732781	-0.0357023466391552	0.0003791794391382	0.0012746575555423	-0.0177364825389219	-0.0053322804988767	0.0003145828128534	2.843321531870077e-05	-0.0385374615744638	0.0718053037271317	0.0051560016433456	0.0014851359446032	0.0003510078387767	-6.668795536200002e-05	4.447283390364107e-09	1.232065028826898e-07	-0.0007567292059018	0.0002371099253182	5.726390910647688e-07	5.6221116684402385e-08	-0.0013023698084172	0.0003179201163753	1.0107320039614785e-07	1.696167117876654e-06	0.0	0.0	0.0
