global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
825.829394855693	-0.0922340468831635	681994.18940772	0.0085071194044456	967.2234859071928	-1.5843560580550502	2.510184118695737	935521.2716904616	763.2341577891327	-0.7016004718026352	0.4922432220336802	582526.3796160867	775.789341649364	699.0937251466694	1.369079	23.687696	0.0784489974146515	0.0397546274513463	0.1148062991	-0.0835381955	0.0075897838	0.1633864254	0.096329748	0.1225881762	0.1143461015	0.0172497071	-0.0803512638	0.0604208512	0.1970517031	-0.035253411	-0.0572647793	0.0083003808	0.1840723293	0.0020868722	0.3202358076	-0.0478789355	0.0408653514	0.1430626814	-0.0889861954	0.2371952135	-0.02623085	-0.0274573872	0.0803421874	0.077926452	-0.0182202902	-0.0680320196	-0.0906525092	-0.1583200706	-0.0319493097	0.0052322871	-0.2306193689	-0.0843745232	0.0466810755	0.0657829175	-0.1093731927	-0.1217611201	0.0869698223	0.1217876652	-0.0941075109	-0.1049487375	-0.1151097116	0.190570192	0.1687560382	-0.0100280019	-0.0475602922	-0.1770431626	0.0754725768	0.1557913104	-0.0422682548	-0.0439976285	-0.0582713351	0.0773965398	0.1335924971	-0.1557146838	0.066668908	0.0232587461	-0.0739471263	-0.1482501085	-0.2361464409	0.0217188907	0.11857784	-0.033237547	0.0901481302	0.1116492789	-0.0181241823	0.0461683155	-0.1728454592	-0.0661477521	0.0094632445	0.1769860385	0.1342386268	-0.0637170658	-0.0156935926	-0.0156186181	-0.0301599606	-0.0188555642	-0.04104907	0.0338069787	0.0506457283	0.0965458042	0.0913787205	-0.0084435077	-0.1279949812	0.0251860523	0.0426965692261376	0.0006253028538339	0.0018229970236823	3.910036590128205e-07	0.0726728611639799	-0.0221030308478163	0.0004885439726595	0.005281344749759	-0.0670858476651545	0.0194765376759562	0.0003793355198429	0.0045005109569523	0.0010589400314779	-0.0004474407836805	1.1213539902664155e-06	2.0020325490062015e-07	-0.0003951665705628	0.0001656546524804	2.7441463888402092e-08	1.5615661849036437e-07	-0.0003142907619974	0.0001117870845799	9.877868307690637e-08	1.2496352278896071e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.2933896249476	0.4639947692546684	682760.7657378855	0.215291145895693	973.1583788641568	5.934892956964063	35.22295441062164	947037.2303535136	763.6181513996045	0.383993610471748	0.1474510928831285	583112.6811469493	775.4069231859727	698.4915195195362	1.312909	22.715858	0.0640184991407412	0.0330053150376397	0.0890564473	0.1912100424	0.0220113624	0.1382952305	0.0217227461	-0.0738133178	-0.0703780155	-0.0331683732	-0.1238271707	-0.0407838673	0.1258673243	0.0286222031	-0.0751707122	0.068652635	-0.0166965427	-0.0923693279	0.2727830108	-0.1035918388	-0.0170696733	-0.1849732556	-0.1647453106	0.0867461284	-0.1367139633	-0.1183339681	-0.0053128692	0.036906826	-0.059425959	-0.0018873022	-0.0454890537	0.0498862256	0.0103051653	0.1106305041	-0.2009974246	0.1000836585	0.0141242437	0.1420150116	-0.045509523	-0.0312254508	-0.0530471309	-0.0770614764	-0.0365140372	-0.1642656445	-0.2389829817	0.033139645	-0.1027648892	-0.1421793798	0.0308845263	-0.0937324158	0.2523254409	0.0938272209	0.0532379915	-0.0955321645	0.1038526744	-0.0401579156	0.0896327431	-0.0022091508	0.015307086	0.1221473612	-0.0197831283	-0.1589351447	-0.195744546	0.0212334353	0.0965719569	0.0229760848	-0.03588294	-0.0155084291	0.1341876709	-0.0005563058	0.0998465977	0.1955914032	-0.0144638148	0.1816616261	0.0844528344	-0.0576477579	0.0974787533	-0.2074253971	0.0337559868	-0.0192833102	-0.0290954668	-0.0674249873	-0.0887026689	-0.0375793964	0.1513322665	-0.0118128082	-0.1269376627	0.0350428114	0.0415086583990245	-0.0011879108271131	0.0017229687220869	1.4111321331725308e-06	0.06509959731045	-0.0075732638535299	5.73543253951827e-05	0.0042379575699827	-0.0462981259088763	0.0207877217562782	0.0004321293758164	0.0021435164626741	0.0007849620805675	-0.0002739779509103	6.161654679288584e-07	7.50639175850615e-08	-0.0006180471873462	-0.0002228806167834	4.9675769337748826e-08	3.819823257865489e-07	-0.0001217572756148	0.0001925334863826	1.4824834165138373e-08	3.706914337863882e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.9925882096342	-0.3008014153134581	682263.7557772503	0.0904814914545795	970.276907980031	-2.8814708841258607	8.30287445606507	941437.2781592896	764.9431835295914	1.32503212998688	1.7557101454975683	585138.074028386	777.1217894754636	701.7575740775677	1.32023	22.84252	0.0549649023077385	0.0314308343022932	0.0987500382	-0.0892697855	-0.1158423824	0.1462084591	-0.0380644498	-0.0046294725	0.1555824292	0.0531714314	0.1325136682	-0.041483375	0.0454701648	0.063271659	-0.0128089842	0.1062702555	-0.0299291422	0.1622486515	0.0569398898	-0.0228810645	-0.1369864093	-0.0704644574	-0.0076131542	-0.0412976992	-0.0527337638	-0.130782595	0.0380488135	0.0477917745	-0.111516054	-0.0099750401	0.0815401142	0.0773162434	-0.0289757365	-0.0395420851	-0.0374106019	0.0249059623	-0.0690606355	0.1135011965	0.1745568126	0.0562187615	-0.097510194	0.0991372716	-0.0205606452	0.1177544432	-0.0317914878	-0.0046755314	0.0219515099	-0.2115750756	0.0204157237	0.0851427129	0.0796561638	0.0065221616	0.0257690836	0.0510598342	0.1149618063	0.091062688	0.0810433703	0.0604303664	-0.0960216187	0.0543419505	-0.1053015673	-0.0902237518	-0.0720778261	-0.0182392871	-0.0774285595	-0.0017713621	0.177881221	-0.1010348676	-0.088200396	0.0856604273	0.0388559736	0.1161086618	0.0281172367	0.120887002	-0.0118372776	-0.0694732385	-0.0914128969	-0.0840179694	0.0698686196	0.1230148997	-0.0539640381	-0.1980006208	-0.1201987452	0.1110316436	0.0741309126	-0.0151740128	-0.1255324169	0.0446835199	0.0397644886164414	-0.001744169782583	0.001581214554927	3.042128230475976e-06	0.0652274952847591	0.0001278979743091	1.6357891832373105e-08	0.0042546261411232	-0.02646471136498	0.0198334145438963	0.00039336433247	0.0007003809476317	0.0006928108746226	-9.215120594489996e-05	4.79986907995332e-07	8.491844757099369e-09	-0.0008861482265445	-0.0002681010391982	7.187816721920838e-08	7.852586794079625e-07	-0.0004266934306106	-0.0003049361549957	1.820672837262429e-07	9.298605862362255e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.7290559718238	0.7364677621895908	683480.9319880629	0.5423847647445436	977.1107828074488	6.833874827417844	46.70184515681527	954745.4818785854	765.698478814807	0.7552952852156523	0.5704709678689935	586294.1604593095	777.7075235621367	700.624734558722	1.20135	20.785658	0.0894636609570105	0.0511954563853136	0.1321082971	-0.0382225159	0.0942347516	0.105046269	-0.0353115248	0.220519682	0.0281001728	-0.0802392655	0.1288788059	0.0286957751	0.013191438	0.1160217626	-0.0037692767	-0.20368438	0.0385297789	0.0638952887	-0.0167368055	0.0278035274	-0.1412788157	0.0976563306	-0.0229137124	0.03734612	-0.1593370895	0.0295399392	-0.1062362165	-0.0678619849	0.1056852378	-0.0217276719	-0.1520911919	-0.0071374861	-0.0325642808	0.0624588311	0.0308330144	0.0701731303	-0.0085544134	-0.2255392564	0.0970546642	0.0326520198	0.1737838673	-0.018585096	-0.0235305886	0.0813440606	0.0818345384	-0.0618967236	0.1142617716	-0.1629886428	-0.0157857426	-0.0605641357	0.0709321838	-0.0409471508	0.0154041732	-0.1542699174	0.0332821045	-0.1000614603	-0.0764557543	-0.0680486245	0.1013334227	0.0791135925	0.0137793452	-0.0729654242	-0.0355261647	-0.036129011	-0.1749955584	0.0057173291	0.1198471314	0.1508117459	-0.0302775611	-0.0900848135	-0.0379777729	0.1288585575	-0.0326588784	0.098374918	-0.0465085509	-0.0480662543	0.0017982935	-0.0679205923	0.0546300859	-0.0151721666	-0.1404897168	0.0478525977	-0.0710398438	0.06377701	0.0778162115	-0.0185248178	-0.1237830955	0.0540487397	0.0329397632054622	-0.0068247254109791	0.0010850280000319	4.65768769352652e-05	0.1067814828404749	0.0415539875557157	0.0017267338817805	0.0114022850776106	-0.0463464657181305	-0.0198817543531505	0.000395284156159	0.0021479948845618	0.000669896473011	-2.291440161160006e-05	4.487612845525774e-07	5.250698012176994e-10	-0.0004851427769294	0.0004010054496151	1.608053706210085e-07	2.353635140067696e-07	-0.0004268374521272	-1.4402151660001562e-07	1.8219021053843975e-07	2.0742197243768572e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.1888674744205	-0.5401884974032782	682588.0447386656	0.2918036127268115	978.8206779743062	1.70989516685745	2.923741481642467	958089.9196300806	765.1695404685879	-0.5289383462190926	0.2797757741009887	585484.42566091	778.2489214379348	698.1813624449451	1.3189	22.8195	0.0648276610232286	0.041409068563967	0.0625285262	0.1249259605	0.0338911826	-0.0097975113	-0.1107451502	0.0406731721	-0.1391971669	-0.0488938505	-0.022638908	0.068739235	0.0386461045	0.0543401659	-0.0569351825	-0.0495725479	-0.1364140766	0.0148746008	0.0702628291	0.0783512499	0.13160889	0.0979611546	0.0391472202	0.0423106213	0.0304738089	0.0182287615	0.0335797647	0.0301805383	0.0812897128	0.0222276381	-0.1557229314	0.0452953969	-0.0727911088	0.0811952761	0.1929530078	-0.1266184983	-0.0754957763	0.0665898482	-0.0037012899	0.179700105	-0.0083681158	-0.1455269481	-0.0365011397	0.0666192475	-0.0894291894	0.0121163473	0.1578261979	0.1207270482	0.0694074602	-0.0307788386	-0.0275864204	0.0809070353	0.0103941799	-0.0094012517	-0.0725001173	-0.0043898462	0.0419875165	0.0147395073	0.0479244052	0.0151544479	-0.0603719223	-0.0704252757	-0.0281931259	0.1133759808	0.0456909409	-0.1031665246	-0.1465293944	0.0956094366	0.0672185011	-0.0358706627	0.00047787	-0.0855948507	-0.0717730782	0.1242714003	0.0679767724	0.0953302952	-0.0003766891	-0.0603568213	0.1668985095	0.0639563502	-0.0139171333	-0.0829501986	-0.1421792828	0.0929154829	-0.1337083255	-0.0218629269	-0.1216944932	0.063080731	0.0348212394859928	0.0018814762805305	0.0012125187193408	3.5399529941992564e-06	0.0714727753394441	-0.0353087075010307	0.0012467048253933	0.0051083576147226	-0.0255590309849083	0.0207874347332222	0.0004321174427879	0.0006532640648875	0.000777889079041	0.00010799260603	6.051114192912552e-07	1.1662402957150803e-08	-0.0004851770299842	-3.4253054800035324e-08	1.1732717631342226e-15	2.353967504242893e-07	-0.0004558114432113	-2.89739910841e-05	2.0776407176236817e-07	8.39492159341506e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.7816701605916	-2.407197313828874	678616.2400925737	5.7945989077049465	970.7972377382476	-8.023440236058605	64.37559322160416	942447.2768002118	764.7585890731706	-0.410951395417328	0.1688810493954491	584855.6995611866	776.8240363837596	697.5408474084103	1.330234	23.0156	0.0843779325798497	0.0564041299742272	-0.0147951825	0.0397740642	-0.165798584	-0.0757005452	-0.2262424748	-0.1189782677	-0.0169266162	-0.050736042	0.0083596785	0.197667645	-0.0264551111	0.0658018788	-0.0982890392	0.0123024947	-0.130938545	0.0203492413	-0.1186185849	-0.1079334019	-0.1119146687	-0.003311493	-0.0501925935	-0.0553675979	0.0233124954	0.14029942	0.130007886	-0.1131916015	0.1250477623	0.0164190229	-0.1472350876	0.053399713	-0.0834519355	0.0134549431	-0.0116148873	-0.0289276465	-0.0920329602	-0.0941371396	-0.0534931656	0.0561420625	-0.0989491723	-0.074699187	-0.0748239412	0.1258358287	0.0618156389	0.037418787	-0.1429736171	-0.0544159405	-0.0940294493	-0.0442443615	0.0005677446	-0.0552716025	-0.0943941243	0.0086189012	-0.1961119986	-0.1948730141	-0.0698747627	0.0285353975	0.1057367798	0.0297118723	0.0567539576	-0.0627490013	0.0438341942	-0.1104608983	-0.0944514693	0.0207041728	-0.0697220747	-0.1831608301	-0.0027467401	0.0118243388	0.0422238003	-0.0126357772	-0.1337285889	-0.0124829908	0.0357409798	0.0273857295	-0.0699329392	-0.1357667793	0.0882291472	0.0538870329	-0.1948015654	0.1088012191	-0.1421182863	0.0807707282	-0.1351822621	-0.0251860523	-0.1192723348	0.0717238087	0.0341036304001818	-0.0007176090858109	0.0011630576064722	5.149628000384966e-07	0.0212298089713272	-0.0502429663681169	0.0025243556694677	0.000450704788959	-0.0208579692076114	0.0047010617772969	2.2099981833961887e-05	0.0004350548794656	0.0010908299287682	0.0003129408497271	1.189909933496436e-06	9.793197542798193e-08	-0.0007172648772133	-0.000232087847229	5.386476883143804e-08	5.144689040838103e-07	-0.0004851086532275	-2.929721001620003e-05	2.353304054361989e-07	8.583265147333312e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.3051580066876	-2.4765121539039683	674542.1625683901	6.133112448434073	966.5974956643992	-4.199742073848483	17.63783348685316	934310.718624688	762.9211244279747	-1.837464645195837	3.3762763223446632	582048.6420984453	776.3779582663472	674.579921267731	1.456149	25.194181	0.0942844938364169	0.0518123575531174	-0.0601062946	-0.1432403371	0.0192439138	0.0290170774	-0.0509645758	0.0592595004	0.2274073224	-0.0369474569	0.0631024709	0.0320914165	-0.0270229822	-0.0277616566	-0.112203787	0.0228191139	0.123272187	0.0503350311	-0.0772194857	-0.0344259959	-0.0017262289	0.1054710451	0.0101744747	-0.0742936233	-0.0790714789	-0.0114389729	0.0142980913	0.1696780525	0.0247468066	0.1151296622	-0.061157945	-0.0899315962	-0.108065173	-0.0222046866	0.0017954158	-0.0163777676	-0.1099112597	-0.0920440104	0.0869457061	0.0256802428	0.0332544984	0.0938426376	-0.1328780097	0.0092283158	0.1161497282	0.0791789788	0.048110065	-0.0341387046	0.2010424162	-0.0013838173	-0.0108255437	0.0122743449	0.0415492702	-0.1072014784	-0.0254191006	0.0167230224	0.1109274257	-0.0621923801	-0.0531595569	-0.0037141146	0.0437511532	-0.055781715	0.0436734626	-0.0188318298	-0.0534865594	-0.0469722728	0.0544882269	0.0641023885	-0.0521137458	0.0405695465	-0.1742860045	0.0101498379	0.0034283702	0.0927412889	0.0158991834	0.0092252387	-0.0168833354	-0.1128760908	0.1812629656	-0.0045888303	0.0979091576	0.0565792769	-0.0507239814	0.0492311424	0.0104757691	-0.0284919163	-0.1165232592	0.0799246852	0.0278401245624166	-0.0062635058377652	0.0007750725356508	3.923150537971874e-05	0.0566796162718077	0.0354498073004805	0.0012566888376412	0.0032125789007193	0.0015947092585548	0.0224526784661662	0.000504122770305	2.5430976193204e-06	0.0007468049723533	-0.0003440249564148	5.577176667316132e-07	1.183531706362738e-07	-0.0009166594088534	-0.0001993945316401	3.975817924797488e-08	8.402644718394648e-07	-0.0004261580966424	5.89505565851e-05	1.8161072333387318e-07	3.475168121693077e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.38513501536	0.0799770086723583	674673.5400242012	0.0063963219161784	968.6974740916284	2.099978427229189	4.409909394827978	938374.796311501	764.1530410534449	1.2319166254701486	1.5176185721097584	583929.8701512278	776.2019928787482	669.0017032661823	1.389026	24.032829	0.1183940501395321	0.0949018791964984	-0.0944416432	-0.005592531	0.1833722793	0.1486202837	0.0025262068	0.0458195771	-0.0021729278	-0.1291298469	-0.1423186923	-0.0356183854	-0.0480661246	0.0002432998	-0.0948713492	-0.1523121368	-0.0409457937	-0.0467696813	-0.0975280892	-0.1197131832	0.1283824117	-0.064620681	-0.0971641647	-0.0660362086	-0.0710163609	-0.1046303793	-0.1903983769	-0.1779830451	-0.0590010665	-0.0462874734	0.0032605765	-0.0526563323	-0.1048152882	0.1037789543	-0.0416036485	-0.2205328414	0.0691593082	0.0550369533	-0.0780533926	-0.0252645095	0.1137747282	-0.1260724533	-0.0728971793	0.0271559897	-0.0016787775	-0.0440589259	-0.1761114622	0.0771507001	0.0409770738	0.0231805959	0.139772138	-0.1015400341	-0.1002124145	0.0021552395	0.222824222	0.0146671916	-0.1001637819	-0.0696957737	-0.0146049979	-0.1247540368	0.0780781817	-0.0301241532	0.094953076	0.0334676784	0.0696016156	-0.0577966884	0.1562477136	0.0501829433	0.1302390164	-0.0681737201	0.105091409	0.3254320173	0.1428028703	-0.0526828978	-0.0205356576	0.0812873068	-0.0865656506	-0.0085728338	0.0536388136	0.0510790512	-0.0575431832	-0.0791728484	-0.0584746989	-0.1423741892	0.077447998	-0.0317782535	-0.1134548014	0.0876327994	0.0378874452372883	0.0100473206748716	0.0014354585066085	0.0001009486527437	0.051557803559433	-0.0051218127123747	2.623296546064313e-05	0.002658207107873	0.0926175962587905	0.0910228870002357	0.0082851659578576	0.0085780191367563	0.0005647913471802	-0.0001820136251731	3.189892658496252e-07	3.3128959748653745e-08	-0.0009781206279102	-6.14612190568e-05	3.777481447947956e-09	9.56719962743444e-07	-0.0004267238474535	-5.657508110999839e-07	1.8209324198551798e-07	3.2007398026028965e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.4934227523169	1.1082877369568678	676495.4304708214	1.2283017078889753	968.7667312095904	0.0692571179620245	0.0047965483884057	938508.9794985148	765.5355156229739	1.3824745695289948	1.9112359353943795	586044.6256801325	778.4217020205649	658.6469490976044	1.219147	21.093592	0.0957273409870241	0.0651287973580136	-0.1665415392	0.0642595217	0.0263446531	0.0766113668	-0.0188089388	-0.1558364118	0.0298813499	-0.0951405255	0.034099927	-0.0112565175	-0.0263232837	0.0813477712	-0.0303583879	-0.0405730844	-0.1241450512	0.0046573001	-0.0965316812	-0.1162087585	-0.0480676416	-0.045799714	-0.0544787563	-0.0694645496	-0.0363352769	0.1432899392	-0.0938611895	0.0702855696	-0.178443771	0.0345569491	-0.094373351	-0.0986798233	0.1362040018	0.0171631045	0.0653542524	-0.1596845113	-0.1086758361	0.2859532598	0.1757244981	-0.1854361171	-0.0799436561	-0.108010477	-0.0145104548	0.056175044	0.0809620862	0.0693575882	-0.0487799765	0.0276899205	0.0246067252	-0.0533347716	0.0209220834	-0.237270647	0.2087628855	0.0164830381	-0.0631506166	0.1454377849	-0.0105694505	-0.1393812697	0.0808344757	-0.0992477283	-0.347906368	-0.0235108752	0.0904911768	-0.0934618197	0.0013264937	0.0305274132	-0.0287546142	-0.0047880903	0.0320690747	-0.0693316096	0.0429851973	0.1888934443	0.0779562971	-0.0169150033	0.0174067359	-0.0202068445	-0.049600723	0.0295559727	0.0659448219	0.0453666382	-0.1262786344	-0.1419271957	0.1870867252	0.0533270131	-0.0038825819	-0.0350428114	-0.1100753719	0.0948006283	0.0240001566720735	-0.0138872885652148	0.000576007520284	0.0001928567836935	0.0539892032905413	0.0024313997311082	5.911704652433512e-06	0.0029148340719473	0.0271914557338845	-0.065426140524906	0.0042805798639847	0.0007393752649278	0.0003473044899256	-0.0002174868572546	1.2062040872248117e-07	4.730053307848277e-08	-0.0009160742785094	6.204634940080002e-05	3.849749473966157e-09	8.391920837465178e-07	-0.000426840884114	-1.1703666049999287e-07	1.821931403512212e-07	1.3697579900990588e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.969616947566	-2.5238058047508503	672350.1727171381	6.369595740094087	970.6158380968816	1.8491068872912135	3.4191962806278013	942095.1051645118	763.4333215821663	-2.1021940408076034	4.419219785207	582830.4365019794	777.1559840312169	671.5859906206227	1.292753	22.367115	0.1793025473153433	0.1339746867740396	-0.1433405876	-0.0004589004	0.0062004093	0.0823707981	-0.226560767	-0.0035922766	0.1210651669	-0.1746144521	-0.0156713561	0.2285986986	-0.0056498253	0.0521979116	-0.1359457703	-0.0342088809	-0.0506370161	0.0036703316	-0.0388973109	-0.1451360311	0.0489621679	0.1391876391	0.0110483565	-0.0796986661	0.2055556428	0.0924460006	0.0131864982	-0.0171219424	0.0259915464	0.0089432396	-0.1584879015	0.1770459085	0.0177275983	-0.0747350087	0.0065688748	0.2284070899	0.174437122	-0.0554719716	-0.0723876544	-0.0382250544	0.0095176346	-0.0664025968	-0.1484490053	0.0907900988	0.1011803732	0.2113454803	-0.0209603214	0.0847630741	0.1049611965	-0.051295318	-0.1077373081	-0.0484906075	-0.0018144306	0.0421412619	0.0247638174	-0.2695241172	0.1185058262	0.0271570809	-0.0804871166	0.1531848551	0.002913091	-0.0598644138	0.1281349425	-0.0329814777	0.016896204	-0.0021766238	-0.0347979788	-0.0247690087	0.1330158157	0.1265456636	-0.1829212662	-0.0459082863	-0.0919188976	0.071558816	-0.04418536	-0.02783819	-0.1245201862	-0.0892755562	0.1350586629	-0.0205987245	0.1163566504	0.0890302131	-0.0904312405	0.1625996267	-0.3717920231	-0.0382833527	-0.1063942335	0.1013839798	0.0212138742501082	-0.0027862824219653	0.0004500284606994	7.76336973495282e-06	-0.0672348779876443	-0.1212240812781856	0.0146952778817401	0.0045205288180134	0.0308919206255069	0.0037004648916223	1.3693440414129966e-05	0.0009543107599326	0.0011397398480448	0.0007924353581192	1.2990069212211838e-06	6.279537967975049e-07	-0.0008568464448031	5.922783370629998e-05	3.5079362855411243e-09	7.341858299717119e-07	-0.0006070120667599	-0.0001801711826459	3.684636491921253e-07	3.2461655056022265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.7163035028592	-3.253313444706805	667025.5204073745	10.584048369510056	959.104338126347	-11.5114999705346	132.5146315716181	919881.1314127782	762.6753692838001	-0.7579522983661491	0.5744916865985279	581673.7189121809	775.1796928977618	651.2850866992064	1.279319	22.134687	0.1713915842392155	0.1231045063665256	-0.2668093341	0.0472011981	-0.0486822045	0.0417188113	-0.0139410711	-0.1663911633	0.1023973984	-0.1973567643	-0.0433821384	-0.0486003663	-0.0708385596	-0.0607993303	-0.122641706	0.0699740241	0.0080884614	-0.0752286653	-0.1997101677	0.0414105821	0.0810012343	0.0586502279	0.0260178262	-0.0089615526	0.0074409108	0.0451826844	0.0344647128	0.0836961814	-0.1178264625	-0.1668632721	0.0336328845	-0.013029208	0.0005581036	-0.0896391489	-0.0589565357	0.0519717607	0.0491710273	0.1097082567	-0.0738123956	0.022593987	-0.0891479895	-0.0107815893	-0.0961600882	-0.0327141625	0.1411434295	-0.1031912696	-0.0615348782	0.1512874702	-0.0383542921	0.0211968266	-0.021375049	-0.0187721503	-0.0972664454	-0.0507523586	0.0291037401	0.0313315459	0.1325825546	-0.005042345	0.0230417808	0.0038288	0.0165838013	-0.0292080996	0.1696887339	-0.1523528227	0.0089192586	0.0081672044	-0.0953885177	-0.0059804027	-0.0444256956	-0.0277732656	-0.0881612281	0.1413639103	0.0309920968	-0.0228053782	0.0728465349	0.0131090473	-0.0637637991	-0.0150776209	0.0663609076	-0.0677391327	0.0240980691	0.0581454107	0.11637105	0.0290367763	-0.0210663549	-0.0414976565	-0.1024214758	0.1073422654	0.0205411055938355	-0.0006727686562727	0.0004219370190171	4.526176648629744e-07	0.0469225465860176	0.1141574245736619	0.0130319175852913	0.0022017253781169	0.0649059432835628	0.0340140226580559	0.0011569537373827	0.004212781473529	0.000911327273746	-0.0002284125742988	8.305173998733168e-07	5.2172304097804846e-08	-0.0008151946510401	4.165179376300007e-05	1.7348719236754915e-09	6.645423190843904e-07	-0.0004261290677972	0.0001808829989627	1.815859824217107e-07	3.2718659313740134e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
