global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
975.113086821166	0.0318084242579743	0.0010117758537752	950845.5320899028	1027.5820958670315	-5.03912554100657	25.392786218024757	1055924.963746481	917.6830259195964	-0.5010439724392199	0.2510450623176738	842142.1360609466	925.690127727802	806.7221164333838	1.352553	20.361506	0.0918373522824131	0.0519452218983687	-0.1393633791	0.0605876716	-0.1230716053	0.0283632408	0.1067917162	0.030102419	-0.007154731	0.0622506606	-0.0856841777	0.1184043042	-0.0456552744	-0.0347043335	-0.1187879914	0.0090513232	-0.2068196181	0.0702350316	-0.1201941468	-0.1555261453	0.044779667	0.0249748838	-0.03430782	-0.0018248652	-0.0173871533	0.093580527	-0.0046590253	-0.10193632	-0.0509195906	-0.0988672502	0.0042265729	-0.0926340151	-0.1279414517	0.0104324976	0.1409558524	0.0693403694	-0.0029071558	0.1237975311	0.0212161708	0.1158271071	-0.0485835728	0.0334490775	0.0401358476	-0.1702249546	-0.1540708354	-0.0271689696	0.1756309771	0.0149659348	0.0232370326	0.0407097572	0.0498877257	-0.0370975527	0.0200342489	-0.0311914092	0.012150482	0.0205663184	0.0693269989	0.1585175031	0.0698064325	0.1171782172	0.0171380431	0.0303922267	-0.0788504673	-0.0856894993	0.077421345	0.0417317197	0.0080788352	0.1489708795	0.0133479949	-0.1937546798	0.071321823	0.0413359418	-0.0086950433	0.0507931315	0.1007494346	0.0988258469	-0.0693739496	-0.0729437399	0.1515894558	0.0039670849	0.0603353966	0.0106221374	0.1358886254	0.0474028013	0.0151677205	0.1107094559	0.0016898595	-0.1290552057	-0.0050684204	0.0126619375991907	0.003785156955729	0.0001603246637657	1.4327413179503636e-05	-0.0452381327647657	-0.0440010063632741	0.0019360885609808	0.0020464886560425	-0.0228743537553128	-0.0174719311599601	0.0005232360597231	0.0003052683784583	-0.0003419882306117	3.515856970002281e-08	1.2361250233513621e-15	1.1695594987692129e-07	0.0003770103985036	-0.0004109796549235	1.6890427676103913e-07	1.4213684057984329e-07	-6.093556204398191e-05	-0.0001205703425757	1.4537207508844837e-08	3.713142721615969e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.9006938398502	-0.2123929813158156	0.0451107785122204	950431.3628494212	1028.8524459337405	1.270350066708943	1.6137892919874155	1058537.3555038404	917.7900006103516	0.1069746907552371	0.0114435844621786	842338.4852203493	926.1556380756084	805.1744689372897	1.266024	19.05888	0.084994721989744	0.0507330910169631	-0.0991671326	-0.07998111	0.0932992906	-0.0308174033	0.0889820991	-0.111636484	0.0488727026	-0.0300967109	0.0166721384	0.1126511129	0.0454170636	0.0081708708	-0.1389109515	0.0182575218	0.0078235252	0.1227174262	0.0271845644	0.0116092963	0.1268766209	0.0120910084	-0.0644601048	0.0389742024	0.1277675107	0.0068963061	0.0365509787	-0.0765860327	0.0802266593	0.1331907754	-0.0578238381	-0.0529581348	0.018220075	-0.2447173522	0.0899871967	0.0791079156	-0.0082182161	0.0013032127	-0.0105957936	0.0617435438	-0.1424236902	0.0392471454	0.0072481434	-0.0096850792	-0.1209050289	0.0319721288	-0.0760841528	0.101110972	-0.0159551907	0.0466271903	0.1605438683	0.0599925461	-0.0237119101	0.0803889575	0.178082473	-0.0409086957	0.0752814346	0.0066282696	-0.1275343364	-0.0215650681	0.0267806578	-0.0560441002	0.0405348543	-0.0207745512	0.1402291613	-0.0818852409	-0.0657631856	0.0037642027	0.1005983157	-0.0008138915	0.1017542288	0.1169152981	0.0839949693	0.1099257816	0.0761565136	-0.0107052462	-0.0833239997	0.066962416	-0.179790073	-0.0619770974	-0.1878461344	0.0083907324	0.0576364031	-0.0898926224	-0.1098609305	0.0634742889	-0.0016898595	-0.1290552057	0.0050684204	0.0120240448814143	-0.0006378927177764	0.0001445776553102	4.0690711939216203e-07	-0.0037543802239241	0.0414837525408416	0.0017209017248697	1.4095370865792376e-05	-0.0168838483470352	0.0059905054082775	0.0002850643350056	3.588615504660317e-05	-0.0007530172359498	-0.0004110290053381	1.6894484322922786e-07	5.670349576374768e-07	0.0005829777763606	0.0002059673778569	4.24225607412882e-08	3.398630877303497e-07	5.971948121788706e-05	0.0001206550432618	1.4557639464523472e-08	3.566416436933565e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.752635943898	0.8519421040477937	0.7258053486493817	952093.2065514652	1034.6112904436711	5.758844509930668	33.1642900895586	1070420.5223135184	918.3270805528427	0.5370799424911183	0.2884548646262629	843324.6268767073	927.4146268639198	812.7328702014179	1.17108	17.629576	0.0992996017585469	0.0621074155254966	-0.0318402826	-0.1185531883	0.1699262518	0.0194595847	-0.0440707392	-0.1300993329	-0.0209277758	0.0981565056	0.0160390765	-0.0192590798	0.1046382905	0.0729857574	-0.0448319503	-0.0783015901	-0.0228994587	0.0558207605	0.0372159244	0.1639655654	-0.062670648	0.0496249303	-0.1396945158	-0.2570170614	0.0177452927	-0.1240973984	0.0936157498	-0.0847404657	-0.1784215959	0.0106666373	0.0385460102	-0.0070412006	0.0616709528	-0.0416621466	-0.18935982	-0.0400563479	0.0301673106	0.0472800891	0.0376504772	-0.0708570819	-0.1025050956	-0.0496876329	0.0704627179	0.0374301214	-0.0497844347	0.1160178748	-0.0268598483	-0.1071325704	-0.0662726882	0.0360793865	-0.1357477239	0.1360446228	-0.2022427973	0.0745052346	0.1489693841	0.1578874965	0.113276282	-0.1694678021	0.0462220204	0.1114676097	0.0873036861	0.0987933436	-0.1155186558	0.056149745	0.0617355468	-0.0024949011	-0.1834206171	-0.1335014639	0.125568063	-0.0492997474	-0.0235254817	0.1266020133	0.1149749455	-0.031195572	0.0651658011	-0.0279209382	0.0337608631	0.0900551551	0.1011126577	-0.123980923	0.0108332501	-0.0609006433	0.0080022751	0.1547924176	-0.1098898046	0.0046562818	-0.0050684204	-0.1287014744	0.0151740128	0.011916071456369	-0.0001079734250453	0.0001419927589532	1.1658260516013038e-08	0.0452554907095219	0.049009870933446	0.002401967448913	0.0020480594393596	-0.0524596814776856	-0.0355758331306504	0.0027520181807402	0.0012656399029398	-0.0007530090929524	8.142997399963013e-09	6.630840665580439e-17	5.670226940689962e-07	0.0002909773597108	-0.0002920004166498	8.526424332365679e-08	8.46678238642683e-08	5.960955547698241e-05	-1.0992574090465089e-07	1.2083668513436432e-14	3.5532991041634435e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.6716195237302	1.9189835798322288	3.6824979796657176	955841.7956221534	1037.4083941105946	2.7971036669234763	7.823788923516758	1076216.1761711228	921.0718695746529	2.7447890218101065	7.533866774249281	848373.3889217463	929.1213856271596	800.151595501182	1.169804	17.610373	0.0765020158983648	0.0510704644119052	0.0650364063	-0.1270877568	0.0812506145	0.128498592	-0.0863027614	-0.077092433	0.0456765577	0.0159154414	-0.0411399518	-0.0560181806	0.1276834463	-0.0387081508	0.0212434935	-0.1797130784	0.099400916	-0.1569528085	0.0188422876	0.046484641	0.0103391551	0.0870223902	0.0992311038	-0.0553833748	-0.0143310532	-0.008825573	0.0392628203	-0.0160119244	0.0663126173	0.1319640886	-0.0527203263	0.1534816776	0.0109236367	-0.0590644253	-0.0699313469	-0.1668417647	-0.0596356892	0.060739078	0.0027886721	-0.11928776	-0.0645839825	0.0165677455	0.1595624346	0.0923658695	0.1984344911	-0.0053550177	-0.0376540936	-0.0196408857	0.1090792402	-0.0513617678	-0.0171183922	0.1007194318	-0.0115779899	0.0493733118	0.1037355941	0.1104512524	-0.0708966083	-0.0805321943	-0.1114652637	-0.0147244493	0.0161885908	-0.0769440186	0.0189813139	0.1823850929	-0.005168959	-0.0004844472	-0.2016081651	-0.0814014596	0.0816425562	-0.1172737999	-0.0051586219	0.0381318243	0.0664368636	0.0795868362	0.0929835223	0.017265354	-0.0562921056	-0.0743110771	0.0183183848	0.0592269305	0.0793145656	-0.1320342204	0.0858910639	-0.0330996658	-0.0050886784	0.1102915482	-0.0084435077	-0.1279949812	0.0251860523	0.0119084999130052	-7.571543363799754e-06	0.000141812370178	5.7328268909900095e-11	0.0843819888033152	0.0391264980937932	0.0015308828530836	0.0071203200344028	-0.0391961034668213	0.0132635780108643	0.0015363345269817	0.0001759225016502	-0.001235012208034	-0.0004820031150815	2.3232700294836606e-07	1.525255153993016e-06	0.0002909633439514	-1.4015759399973494e-08	1.9644151155794536e-16	8.465966752338072e-08	5.967978964285185e-05	7.023416586943859e-08	4.932838055375813e-15	3.561677291815046e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.5373513302994	-1.1342681934307848	1.286564334628736	953625.1985431968	1035.799674593787	-1.608719516807696	2.5879784837579867	1072880.9658885947	919.3268547905816	-1.7450147840712589	3.045076596627262	845161.8659391431	927.3057696063702	822.9581060821715	1.516041	22.822674	0.2610924113434457	0.1935907596561026	0.0856442585	0.0556880523	-0.0229973656	-0.0050610541	-0.0899930249	0.0702047392	0.0438919882	0.0723325097	-0.021443344	-0.0166940569	0.0262852941	-0.1236339429	0.076817405	-0.0286383223	-0.0911464675	0.0024303222	0.0514813347	0.0203323652	0.0050569192	-0.1237313146	0.0602695836	0.0715981989	0.1042959784	-0.0260603247	0.1218802924	0.1565471529	0.1097780311	-0.135364518	0.1526733037	-0.0761691491	-0.1003549138	0.0151757731	-0.219179859	-0.2633755132	0.0204438785	0.062633663	-0.0341598933	-0.089291455	0.0704108533	0.0741070988	0.0671916155	-0.0998833957	-0.0111334322	-0.0373010328	-0.0433803928	-0.0745597101	-0.0460398593	-0.016753606	0.0323228709	0.0762377455	0.0042692001	0.0753737099	0.0170784787	-0.0466339838	-0.3430422705	-0.1486444282	0.2513018276	-0.0073900848	-0.0738345851	-0.0294088441	-0.0104376977	-0.1214169454	-0.1523652586	-0.0519290134	0.0086822673	0.2069816598	0.0548951272	-0.0872937598	0.0013708671	0.1011734849	0.0362162494	0.1658011455	0.0671205685	-0.0041367989	0.080004946	-0.0227607579	0.3039352973	0.0165618803	0.0678280671	-0.0183092072	0.098381861	0.0762696714	-0.0591664649	-0.1935670305	-0.0118128082	-0.1269376627	0.0350428114	0.0118142911087772	-9.42088042280003e-05	0.0001395774744029	8.875298794069688e-09	-0.0929192657577147	-0.1773012545610299	0.0314357348689151	0.0086339899489528	-0.0726090695798831	-0.0334129661130618	0.0052720769852563	0.0011164263044726	-0.0002300083329556	0.0010050038750784	1.0100327889226e-06	5.290383322901414e-08	0.0002909927450882	2.940113680001497e-08	8.644268451331946e-16	8.467677769396616e-08	5.903342855553202e-05	-6.46361087319828e-07	4.177826552012704e-13	3.484945687021103e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.5166860111595	-1.02066531913988	1.0417576936949131	951632.8046861952	1033.3913721792014	-2.408302414585478	5.799920520098243	1067897.7280944127	917.198982679579	-2.1278721110026027	4.527839720782673	841253.9738284546	925.7871975473256	812.3999853745303	1.487503	22.393055	0.2050238415777324	0.1414632020567576	-0.0772074114	-0.0227736812	0.1450296465	0.0222793005	0.0747405324	-0.0310951279	0.123489741	-0.0232331918	-0.0315871201	0.0024554498	0.0672284988	-0.1453344103	-0.1771729205	0.1179828192	-0.2024133209	0.0064786477	0.0304098379	0.1274837256	-0.139906061	-0.0705667561	0.0644603791	-0.0739340916	0.1921338747	0.0505574618	-0.0712540764	-0.1394172567	0.1012542991	0.1189820713	-0.0256594213	0.102818405	-0.064109835	0.0374929418	-0.016667759	0.0106370534	0.1023142583	0.0267792185	-0.0530588454	0.059586285	-0.086284738	0.1695129452	-0.0053344684	-0.2197290492	0.0046713778	0.0981182262	-0.0361618153	-0.1069386513	-0.1601739141	-0.2406782013	0.0359706768	0.1272446769	0.0883310602	0.0625523653	0.05387335	-0.0156495732	0.0322603203	0.0129668347	-0.0947882419	0.0392360199	0.0632961992	-0.0338070699	0.0422697856	0.1365306503	0.0774325272	-0.0135611947	-0.0696749421	0.081666224	0.1267138826	0.1416605288	0.0892309229	-0.0268233974	0.1649723311	-0.1045616493	-0.0056124355	0.0029157521	-0.0197238764	0.040147487	0.0259678266	-0.0783881076	0.0095350973	0.1025263179	0.2146601432	0.0347071296	0.0029743303	-0.1255202447	-0.0151740128	-0.1255324169	0.0446835199	0.0118347885152587	2.049740648149903e-05	0.0001400622192008	4.2014367246779846e-10	0.0367330975010276	0.1296523632587423	0.0168097352985768	0.00134932045202	-0.030606462343016	0.0420026072368671	0.0009367555371544	0.0017642190146945	-0.0006649749156431	-0.0004349665826875	1.8919592805484178e-07	4.4219163843454805e-07	0.0002910572738372	6.452874899996524e-08	4.163959447500516e-15	8.471433665354283e-08	-0.0001729029335208	-0.0002319363620763	5.3794476053203395e-08	2.9895424420098186e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.2489525742828	-0.2677334368767106	0.0716811932218155	951110.5194972358	1034.9904580272978	1.5990858480963652	2.557075549582072	1071205.2482075556	917.9216199408636	0.7226372612846035	0.5222046113969123	842580.1003548593	926.2441599214994	816.6840138954128	1.3781	20.746084	0.2058351182395451	0.1455304914571526	0.0479993067	-0.0496097799	0.083283511	-0.0380657937	-0.1014691974	-0.0815100386	0.1552657971	-0.0232954756	-0.0936762824	0.0510940189	0.1187799806	-0.1172795218	-0.0540964751	0.0094391221	-0.1441249866	0.1561053499	-0.057317817	0.0132565362	0.1046759137	-0.0794616216	-0.1258896925	0.1453397402	-0.1366943963	-0.0007271336	0.0021328993	0.071494205	0.1210571867	-0.0259279471	-0.0163391654	0.0827551911	0.0733741794	0.0307960559	0.05499886	-0.0931717728	0.1171054355	0.0028659252	-0.0810611802	-0.0554238949	-0.0809984364	0.1299974649	0.0694158847	-0.1039800863	-0.160390706	0.1434989841	0.0566901745	-0.0238597378	-0.1763691738	0.0891039792	0.0844283538	-0.0014828889	-0.0457162156	-0.1036151388	-0.1287817296	0.1182439215	-0.1509515436	0.0543333703	-0.0281146267	-0.0630317818	-0.1388225462	0.0235307781	-0.0301948961	-0.1117339536	-0.0971787079	-0.1035054696	-0.050766075	0.1254495933	0.0377273824	-0.0543438032	0.0168884158	0.1297905909	0.0558194641	0.0182534149	-0.0440721975	-0.0526254214	0.240023853	-0.032567715	-0.1315019519	-0.0550245082	0.1095915	0.148901202	-0.0035048371	0.1780229454	-0.2226381584	0.0033894713	-0.0185248178	-0.1237830955	0.0540487397	0.0118833181570892	4.8529641830500486e-05	0.0001412132504226	2.355126136196662e-09	-0.0982923317877464	-0.135025429288774	0.0182318665546177	0.0096613824882724	-0.0725223006014914	-0.0419158382584754	0.005259484084533	0.0017569374969106	-0.0002869836754472	0.0003779912401959	1.4287737766483458e-07	8.235962997318382e-08	0.0004000119656915	0.0001089546918543	1.1871124877065469e-08	1.6000957269637779e-07	-8.294244456169496e-05	8.996048895910504e-05	8.092889573761261e-09	6.879449109869841e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.1215594174088	-0.1273931568740636	0.0162290164183397	950862.055640639	1031.91877402722	-3.0716840000777665	9.43524259633375	1064856.3561898407	917.8908604600696	-0.0307594807940176	0.0009461456587175	842523.6317161269	926.5785432551456	805.4713717530275	1.606107	24.178534	0.1996297172261633	0.1498768424653373	-0.0400147037	0.1376143034	0.0274574403	0.1082024586	0.0761266284	0.1190023784	0.0385476642	0.1057548829	-0.1825432234	0.0171407495	-0.1095301845	-0.1049470875	-0.0505211473	0.0764954226	-0.2879562259	-0.0890280905	-0.0294336071	-0.034572329	-0.1924261131	0.1479980891	0.0107744962	-0.0314151694	-0.1703614666	0.1387884838	0.0443016862	0.0407264339	-0.0269100228	-0.0504556017	0.0073679999	0.0014138106	-0.1188139864	0.0400418419	-0.0622728005	-0.0431190167	-0.0373369716	-0.0914910011	0.0408242479	0.113337081	0.0635044495	0.0661297622	0.0254226264	-0.2930889016	0.00295564	0.0534497972	0.1429258212	0.0579233017	-0.0295237386	-0.0912458719	-0.2036266774	-0.0878298292	0.0674185083	0.0054476771	0.0335714615	0.1621249837	-0.0280078454	0.0711925162	0.1133969349	0.039528385	-0.0757739307	-0.0064283342	-0.0536454153	0.1251364428	-0.034982003	0.2042596034	-0.0152895925	0.1898062073	0.1044069251	-0.0230160183	0.0031477056	-0.0328108883	0.0721940626	-0.1662810671	-0.1344752247	-0.0546410283	0.0513651372	0.0797469166	-0.1782414834	0.0218410565	0.1388177578	0.0856333722	0.1469794257	0.0407153657	0.013772247	-0.0299505393	-0.0218629269	-0.1216944932	0.063080731	0.0119119569947656	2.86388376763997e-05	0.0001418947194451	8.20183023455171e-10	0.0442398914529746	0.142532223240721	0.0203154346619427	0.0019571679957709	-0.0556848020693649	0.0168374985321264	0.0031007971815043	0.0002835013568193	-0.0008400088856979	-0.0005530252102506	3.058368831728309e-07	7.056149280514275e-07	0.0002909747207537	-0.0001090372449378	1.1889120783625793e-08	8.466628811769369e-08	5.962223256259457e-05	0.0001425646771242	2.032468716355292e-08	3.554810615748112e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.2939562917754	2.172396874366654	4.719308179758011	955103.4770044308	1034.219492307851	2.300718280630917	5.293304606829285	1069609.958269509	919.8876526557076	1.9967921956380223	3.987179072560914	846193.2935084278	928.2657139939528	810.0118066898578	1.664276	25.054216	0.1254285911489117	0.1130029033396432	-0.0011786985	-0.0480329795	0.1083167069	0.0733308882	0.0324182296	-0.1122602499	0.2205277667	-0.2449614203	-0.1231421854	0.0096966036	0.059914978	-0.1121295107	-0.0501891648	-0.0105674427	0.1897367479	-0.0543430588	-0.0440439293	-0.0887896805	-0.0970069754	0.1304679163	-0.096021035	0.2505223929	0.0435326926	0.0640920086	-0.1023269858	0.0235270952	-0.0308192447	0.1053960141	-0.0522235279	-0.1372481504	0.0396341558	-0.2481743456	-0.0030446069	-0.060782009	-0.093317855	0.1302132681	0.1966546187	0.0295437938	-0.0798969458	0.1566279191	0.0152471644	0.1270582219	0.1539335801	-0.020986005	-0.0238996388	0.3448706895	-0.1084122644	-0.0373161507	0.1407745878	-0.09075587	-0.0523790782	0.1788777759	-0.0994526004	-0.0655220678	-0.0142028534	0.0302939918	-0.1071778048	-0.0209481169	0.2075740147	-0.1047521208	0.1773802968	-0.0261454779	0.0292001068	-0.1489651263	-0.136992564	0.1148053426	0.1064754719	-0.0656804072	-0.0255772445	0.0288798746	0.0538283853	0.1116664546	-0.1399037953	-0.0380139174	0.046047973	0.1785293682	-0.1477078466	0.0860246926	-0.0333706625	0.0131854088	-0.0199719908	-0.1377807647	0.1980791888	-0.0419225318	-0.0251860523	-0.1192723348	0.0717238087	0.0119098579904601	-2.099004305498864e-06	0.0001418447173529	4.405819074502768e-12	-0.0662446525552837	-0.1104845440082583	0.0122068344647127	0.0043883539921702	-0.0555454744410042	0.0001393276283606	0.0030852997308762	1.9412188024616888e-08	-0.0005440088830024	0.0002960000026954	8.761600159573595e-08	2.9594566478551897e-07	0.000290984020586	9.299832300026149e-09	8.64868808086096e-17	8.467170023639369e-08	5.957912493065006e-05	-4.31076319445077e-08	1.858267931863141e-15	3.5496721275020076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.9734880680146	-2.3204682237608267	5.384572777483727	950573.302435511	1029.9718999011975	-4.247592406653439	18.042041253059956	1060842.1145860823	918.122988688151	-1.764663967556544	3.114038918392403	842949.8223576627	925.8226022808368	804.0642038450511	1.687931	25.410324	0.0856041292644365	0.0546898297760551	0.110557291	-0.0665013661	-0.0961794318	0.0470926366	-0.1205087475	0.0117617617	-0.0248090694	0.1159923364	-0.0277675318	0.0696574399	0.0792005262	-0.0309135099	0.1118834084	-0.0240074812	-0.103539293	0.1115955743	-0.1074610446	-0.0549248026	-0.0709056443	-0.0517789022	0.0508681529	-0.0915045665	0.0316842676	-0.0327574083	0.0646617168	0.0825463391	0.068003125	0.0275216882	0.0240438036	-0.0618577862	-0.0246092289	-0.0093938763	-0.0292240316	0.0122589945	-0.2018781645	0.0254547602	0.1214159092	-0.1386217959	0.0220858834	-0.0077062027	0.0473296538	-0.0584525722	-0.0889657471	0.0196217532	0.1691719669	-0.0456931424	-0.1179945838	-0.0364870889	-0.0860133523	0.1194169893	0.0781424226	-0.0091521316	-5.48159e-05	-0.1121607398	-0.186194273	0.0435329054	-0.1196388926	0.0041464002	0.0537726079	-0.1210623996	-0.0891465027	-0.0467904699	-0.1363679164	-0.0042901602	-0.1199202165	-0.0419053248	-0.0214888957	-0.1945049911	0.0289795033	0.062289863	0.1079024137	-0.1385741899	0.0263719071	-0.1472248757	-0.0274238855	0.0068998455	0.055270051	-0.0757704533	0.1511780365	0.0857119268	-0.1199345346	-0.1136924187	-0.0291944451	-0.0540690787	-0.0284919163	-0.1165232592	0.0799246852	0.0120452426900925	0.0001353846996323	0.0001450878714632	1.8329016894555016e-08	-0.0169922306359779	0.0492524219193057	0.0024258010649173	0.0002887359019862	-0.0749599271870806	-0.0194144527460763	0.0056189906838924	0.0003769209754296	-0.0004530158865973	9.099299640510006e-05	8.279725394778552e-09	2.0522339350953778e-07	0.0005359861686311	0.000245002148045	6.002605254671309e-08	2.87281172963846e-07	5.962137846888933e-05	4.225353823926925e-08	1.785361493737389e-15	3.55470877053054e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
978.1885955087764	3.2151074407618125	10.336915855641973	956852.9283834326	1032.2934776628522	2.32157776165468	5.389723303409555	1065629.8240252654	920.2416245524088	2.118635864257726	4.488617925319082	846844.6475588565	927.852431640625	801.4951523213734	1.232558	18.55508	0.1241346359773197	0.0756151438714982	0.1246663515	0.0240246879	-0.0770210243	-0.0949297514	-0.1055282819	0.1171201504	0.0864841012	0.0688769904	-0.1069166549	0.0838063672	0.082651382	-0.093096455	0.1257486852	-0.0787565699	-0.1174768269	-0.0842984293	0.0200052797	-0.1377046656	0.0149352744	-0.1782954326	-0.111304168	-0.0364588098	0.0409749238	-0.1115890828	-0.0071469578	-0.0081059414	0.0555085954	0.0656035603	-0.0779830828	0.0614788918	0.0461967356	-0.1365110416	-0.08450396	0.105196971	-0.0315392069	-0.1612817053	0.0043559336	-0.1236514768	0.0736211915	0.0320366751	0.11793096	-0.1288720284	0.0443958154	-0.1319608223	0.0387312592	-0.0560526018	-0.0641582742	-0.0194297346	0.1296361472	-0.0674092779	-0.1022155896	0.0901446479	0.055400252	-0.0914578011	0.0337867753	-0.1360631121	-0.1671900814	-0.0463301283	-0.0202146087	0.0404304212	-0.0274850813	0.0894906476	-0.1741523527	0.0585170082	-0.1573046324	0.0168331021	-0.0472411827	-0.0217335665	0.1845461847	-0.0659970215	0.0561304899	0.0355282819	0.0319170584	-0.0996318709	0.0289440273	0.1019304242	-0.1028887831	0.0075142437	-0.0629682661	0.0063494549	-0.0781643614	-0.0861608888	0.1311522423	0.0594429744	-0.0317782535	-0.1134548014	0.0876327994	-0.0075335475645204	-0.0195787902546129	5.675433890689125e-05	0.0003833290278341	0.0479332972103634	0.0649255278463413	0.004215324166126	0.002297600981457	-0.0810360592212902	-0.0060761320342096	0.0065668428941164	3.691938049714816e-05	-0.0009820119948786	-0.0005289961082812	2.798368825767608e-07	9.643475580854474e-07	0.0003939705951052	-0.0001420155735259	2.0168423123890313e-08	1.5521282980754545e-07	5.969341350480883e-05	7.203503591950047e-08	5.189046399923724e-15	3.563303615856093e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
