global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
848.9765436370666	1.9685878180678171	3.8753379974450097	720761.17164594	870.273468307302	2.7579711720912883	757375.9096396206	7.606404986086594	821.9973055390558	0.8567835752087376	675679.5703134679	0.7340780947474665	807.8924111374864	672.2392624493609	1.425235	19.483515	0.0682751643392715	0.0385588245628994	0.1383540329	-0.0061109334	-0.0372301806	0.2195992815	-0.1031895832	-0.1022364877	-0.0001895969	-0.1459134486	-0.1096112711	0.0348884961	0.0008950413	0.0016246012	-0.1934123406	0.0678138675	0.2129447349	-0.1069915778	0.0879667791	0.1575182526	0.0450174409	-0.0135491763	-0.0765488301	0.0528126474	0.1483483347	-0.0526309735	-0.0081297531	0.2147591995	-0.084055777	-0.2147917481	0.0741442688	-0.1366856085	0.1618706201	-0.1501871379	-0.0691876636	-0.008835464	-0.0860522461	0.0605896491	-0.1658005375	0.0260240608	0.1384999194	-0.1056937085	-0.1300076345	0.0204443122	-0.2115222229	0.0719319269	0.048035452	-0.0465759461	-0.0025314095	0.107224311	-0.2521140336	-0.0168076581	-0.0272559467	-0.1987086876	-0.1086416347	0.0398111314	0.0225881792	-0.1200016869	-0.2184616394	0.1306120125	0.0353886332	-0.0572538393	0.1645026179	0.2035620379	-0.0316211658	-0.0487388948	-0.0718832075	-0.0868079701	-0.0886895933	0.0279463177	0.0979866563	-0.0454031392	0.1185321342	0.0221346662	-0.0480959244	-0.0938769558	0.1145561627	-0.0634582113	-0.0238129945	-0.0502965158	0.0027201613	0.0920453281	0.0865607071	0.0694174644	0.1029254344	0.0050684204	-0.1287014744	-0.0151740128	0.0001480990265889	-2.92550024455e-05	2.193332167657971e-08	8.558551680862107e-10	-0.0385705953442823	-0.0183183339496935	0.0014876908252123	0.0003355613586924	-0.085560877093485	-0.0138163379419609	0.0001908911941264	0.0073206636890064	-0.0019650208659681	0.0004880564533789	2.381991016847905e-07	3.861307003690021e-06	6.132013124626745e-05	-0.0001774003879066	3.760158496059466e-09	3.14708976294237e-08	0.0006920606287744	5.676790761789999e-05	4.78947913899618e-07	3.222595335314428e-09	0.0	0.0	0.0	0.0	0.0	0.0
850.1692588903188	1.1927152532522314	1.4225696753405344	722787.768762114	869.6328443696227	-0.6406239376792655	756261.2840064005	0.4103990295276875	822.645564338186	0.6482587991301898	676745.7245252925	0.4202394706497158	808.3586312714998	677.4105397630245	1.462202	19.988861	0.0410463366188083	0.0225828373300405	-0.0342025157	-0.1361581892	0.0834202848	0.2213746289	-0.145926564	0.0513521805	-0.0312028388	-0.1779111375	-0.130093123	0.0262861648	-0.1158268266	0.0742943874	-0.0505877284	0.0361356352	0.1640169771	-0.1406781273	0.01095262	0.0813635233	0.1286780825	-0.0445525458	0.0375261281	0.1254453498	0.1458062755	-0.0111718374	-0.0126080723	0.1625031631	-0.1462691148	0.0357127301	-0.0153063261	0.1160879999	-0.1430370867	0.0815720439	-0.025997869	-0.1670267678	0.0897838716	0.0054468076	0.0756931272	0.144771847	-0.0223433824	-0.070433394	-0.0797561343	0.018742177	-0.1847884653	0.0286034806	-0.0989583183	-0.2181011738	-0.1367497208	-0.0270005022	0.0199941818	-0.1083534618	-0.1639276497	-0.100875019	0.1438080027	0.0883126926	0.0597583372	-0.0529295195	0.0342877039	-0.0442167783	-0.1074269203	-0.0677763729	0.1940225603	0.0098586074	-0.1221868529	0.1436067745	0.0286084374	-0.0141589581	-0.0779605323	0.1415475035	0.0684626775	-0.0468542468	0.1396016687	0.1229311693	0.0512849376	-0.0793742724	0.0537388124	0.1008175805	0.1518104427	0.0102436532	0.0169288263	0.2566257811	0.0581230566	0.1565820977	-0.0042836832	0.0016898595	-0.1290552057	-0.0050684204	6.656680403693827e-05	-8.153222255196174e-05	4.4311393996921414e-09	6.647503314262618e-09	-0.0293070347634767	0.0092635605808056	0.0008589022866276	8.581355463425542e-05	-0.0929492077851392	-0.0073883306916541	5.458743040923929e-05	0.0086395552278849	-0.0020416423095	-7.662144353190025e-05	5.870845608912177e-09	4.168303319940494e-06	0.0004298360152854	0.0003685158840391	1.8475900003643064e-07	1.358039567891434e-07	0.0006509396938695	-4.112093490490009e-05	4.2372248505491833e-07	1.6909312874530307e-09	0.0	0.0	0.0	0.0	0.0	0.0
850.1629534361099	-0.0063054542089275	3.9758752780882606e-05	722777.0473952092	872.53034103973	2.89749667010733	761309.1960349076	8.395486953283065	822.6545423265176	0.0089779883315941	676760.496010452	8.06042744822404e-05	807.9577848073599	690.2382637602218	1.316428	17.99608	0.0460999153585029	0.0280218780875599	-0.0359776137	0.0469511019	0.2046713982	0.1041367333	0.0935247568	0.0792673698	-0.1423489376	-0.2393998564	-0.1165108663	-0.0040278877	0.0533317885	0.0098708587	0.0680236529	0.0565725578	0.1446182389	-0.0905669495	0.0001656322	0.0556244639	-0.1323721964	0.0718499021	0.0183179352	-0.0953993193	0.177235448	-0.1760975854	-0.0364761307	0.0538016324	-0.0776958139	-0.2641538303	0.0293887501	0.0421662304	0.0048929443	0.2091819308	-0.0512224355	0.092617558	0.0168275174	-0.1107034012	0.0134642377	-0.0605774408	-0.093396279	-0.0043945761	-0.0666981139	0.0382861739	-0.1756575662	0.1279604747	0.0529815225	0.0202909698	0.1118651899	0.0884466114	-0.2546972805	0.118500539	-0.2035483518	0.004907124	0.2512708872	-0.0215561153	0.1653077087	-0.0471363675	0.0976688356	0.0620738274	-0.0772606088	-0.0642261957	0.1697331111	0.0028186631	0.1426289434	0.1577697669	0.0061501975	-0.0419845558	-0.0716159653	0.1009925124	0.0144849993	0.0854204909	0.1565793283	0.0385025379	-0.0862231477	-0.2409599596	0.083601432	-0.0213318937	-0.1995577517	-0.0192756048	-0.0561472975	0.2165072492	0.110054823	-0.0437709318	-0.0449640432	-0.0016898595	-0.1290552057	0.0050684204	-4.904220307366813e-05	-0.0001156090071106	2.4051376823189035e-09	1.336544252510024e-08	-0.006822272229769	0.0224847625337077	4.654339837707728e-05	0.0005055645461972	-0.1100206977071138	-0.0170714899219746	0.000291435768156	0.0121045539239601	-0.0021416422878109	-9.99999783109001e-05	9.999995662180489e-09	4.586631688939907e-06	0.0004187846112266	-1.1051404058800022e-05	1.753805506002145e-07	1.2213353167086162e-10	0.000668449389414	1.7509695544500005e-05	4.468245862079494e-07	3.0658943806108333e-10	0.0	0.0	0.0	0.0	0.0	0.0
850.0841723878865	-0.0787810482233908	0.0062064535591762	722643.1001443979	874.4139030553117	1.883562015581674	764599.673856424	3.547805866542099	821.8208717791895	-0.8336705473280972	675389.545291907	0.6950065814823292	808.8009289234608	686.5430547673651	1.282126	17.527157	0.077934038298845	0.0422597916342038	0.1437861479	0.0813423173	0.155385613	0.1191832174	-0.0214156146	-0.191107967	-0.1378441081	-0.1872418711	-0.0658161644	-0.0543165514	0.1263982239	-0.006131143	-0.1361258514	-0.0389388066	0.144145426	0.0013929626	-0.1958411864	-0.1352422734	0.1447575939	0.094352865	-0.0350223292	0.013966865	0.0801993396	0.0877556413	0.0072776798	0.0878410799	0.02628431	-0.1253565882	0.1217149725	0.0502938621	0.0814161621	0.1169269957	0.095856	0.0916307742	0.0425789058	-0.2222051446	0.1043768679	-0.1084965555	0.1228047449	-0.0685993604	-0.0162362172	-0.0391466125	-0.1113340228	0.0399539673	-0.1554968568	0.0785627706	-0.1696294251	0.081632022	0.0483283592	0.0214750485	-0.0615848878	-0.0851745278	0.2055960134	0.1096804806	-0.0453831535	-0.1411903742	-0.1479933764	-0.0340245616	0.001602412	-0.0588969072	0.1261164372	0.1874848562	0.0898058103	0.0590306796	-0.0623356623	-0.044002579	-0.0366681612	0.0237208782	-0.0509678696	0.0661176421	0.1878949279	0.0772668183	0.0471801958	-0.0074728349	-0.152804561	0.0127458805	0.1100256169	-0.0445567711	-0.0730136009	0.1302189921	0.0141769589	-0.0619589857	0.032205899	-0.0050684204	-0.1287014744	0.0151740128	5.186383359045976e-05	0.0001009060366641	2.689857234698902e-09	1.0182028235262325e-08	-0.0380904709630129	-0.0312681987332439	0.0014508839781841	0.0009777002520216	-0.0913404309418268	0.018680266765287	0.0003489523664222	0.0083430743246386	-0.0023840486220891	-0.0002424063342781	5.8760830898194384e-08	5.683687832484937e-06	0.0001537634029293	-0.0002650212082973	2.364318408039826e-08	7.02362408473609e-08	0.0006181835967165	-5.026579269749995e-05	3.8215095924934834e-07	2.526649915508039e-09	0.0	0.0	0.0	0.0	0.0	0.0
850.9462198567247	0.8620474688382274	0.7431258385303946	724109.4690884493	872.136275279371	-2.2776277759406867	760621.6826581749	5.187588285736519	821.8060417044204	-0.0148300747690655	675365.1701818876	0.000219931117656	808.0946231704575	686.9519037936597	1.237685	16.919636	0.0573698231574702	0.0316507449235751	0.1426501008	-0.1380948216	0.1192663288	0.0881645585	-0.1277312655	-0.0095297445	-0.1566747619	-0.121683857	-0.0112161871	-0.076873425	-0.050735666	0.1280134884	-0.0989390023	0.0136497751	0.0581012669	-0.0170213305	-0.1769560442	0.040463359	0.0619273359	0.0404715576	-0.0816599404	-0.091569496	-0.1362296416	-0.0036552697	0.0203051462	0.1767764741	0.1280918333	-0.1107797541	0.0137319873	0.1308249547	0.0547418332	0.0730671245	0.021354031	-0.0124198313	0.1217982793	-0.0670207609	-0.1133972379	0.0913480781	0.0524815094	-0.1196273631	-0.0407049293	0.0057878762	-0.056898433	0.1320167535	0.0208799299	0.0483108379	-0.1432104749	0.0072559317	-0.0318244514	0.0534963159	0.095713355	0.0983236242	0.1249194747	0.0440510267	-0.0842288528	-0.098811887	-0.0941972546	0.0350982062	-0.014886021	-0.0482677823	0.1010334558	0.17389451	-0.1043171326	0.1529220897	-0.0941418331	-0.0813846076	-0.0194343259	-0.0202531988	-0.0642151525	0.1142038132	-0.0349559155	0.0780005519	0.157741852	0.0230766209	0.0247715776	0.0535482144	-0.1077058119	0.1237346556	0.0427344557	-0.0451775814	-0.0993216735	0.0427824515	0.1240345016	-0.0084435077	-0.1279949812	0.0251860523	8.763431968361601e-05	3.577048609315625e-05	7.679773986410209e-09	1.2795276753406846e-09	-0.0147427976011584	0.0233476733618545	0.0002173500811087	0.0005451138514118	-0.1001942360736194	-0.0088538051317925	7.838986531175692e-05	0.0100388849423761	-0.0021821465771653	0.0002019020449237	4.0764435744412083e-08	4.761763684234236e-06	0.000454326288533	0.0003005628856037	2.064123764521708e-07	9.033804820242289e-08	0.0006179970436894	-1.8655302710002698e-07	3.819203460088382e-07	3.48020319201834e-14	0.0	0.0	0.0	0.0	0.0	0.0
851.7899552808124	0.8437354240876402	0.7118894658603502	725546.1279172883	878.5007111754599	6.364435896088821	771763.4995357888	40.50604427542392	822.5738443590931	0.7678026546726642	676627.7294236975	0.5895209165223904	808.8593723022186	691.0245907560308	1.348404	18.433205	0.043764602307478	0.0253081429443735	-0.0702584953	-0.1116957422	0.1968856669	0.0498541224	-0.0379078781	0.1504621167	-0.2047855823	-0.0610479543	0.0618261305	-0.0622071346	-0.0603273347	0.1008950761	0.0422517048	0.0977170716	0.1475807655	-0.1374977097	-0.1117487033	0.0011090742	0.0149239715	0.0490928503	0.1232789846	-0.069213423	-0.0596439951	0.0253698432	0.063895118	-0.0355336029	-0.0533411431	0.0251108363	0.0390053048	0.0131341123	-0.0468591109	-0.171323684	-0.0238113438	-0.0022870439	0.1647812644	-0.0563038137	-0.0954737592	0.0916183469	-0.0876680283	-0.0643781181	-0.1084526728	0.0600103711	-0.1597974753	0.1166455756	-0.0382647959	0.0764861848	-0.0398682739	0.0573429515	0.1184735172	-0.0140021514	0.0256129432	0.1224087635	-0.1136681181	-0.0429478369	-0.1181714584	-0.0838438908	0.0904541082	0.0258019425	-0.0249724099	-0.0565526384	0.1169063812	-0.0195397581	-0.0615632544	0.2012662722	-0.1376574331	-0.06071044	0.0133013526	-0.0422360652	-0.0602423068	-0.088303023	0.0288921038	0.0505165852	0.0863212555	-0.0083082369	0.0370933934	0.0255665449	0.0650830944	-0.0665493606	-0.0034720918	-0.1380944157	-0.1948081462	-0.0788811234	0.0849237352	-0.0118128082	-0.1269376627	0.0350428114	7.151393887738777e-06	-8.048292579587724e-05	5.1142434537587537e-11	6.477501344664682e-09	-0.0169829586526617	-0.0022401610515032	0.000288420884598	5.018321536672366e-06	-0.090654548571976	0.0095396875016433	9.100563762901126e-05	0.0082182471767887	-0.0022370188758623	-5.487229869699994e-05	3.010969164292781e-09	5.004253450964229e-06	7.003131261829054e-05	-0.0003842949759147	4.9043847470407405e-09	1.4768262851328713e-07	0.0004190789017304	-0.0001989181419589	1.7562712587555828e-07	3.9568427200420874e-08	0.0	0.0	0.0	0.0	0.0	0.0
851.3366417008651	-0.4533135799472347	0.205493201764578	724774.0775025073	883.492504264735	4.99179308927512	780559.0050919728	24.917998246134847	822.8606938627578	0.2868495036647118	677099.7215042992	0.0822826377526915	810.1911815265278	693.1757777680742	1.132074	15.47589	0.0257356133745982	0.0134483042767538	-0.0432624485	0.0465766591	0.2044604352	-0.0426607282	0.1436463876	0.0942242541	-0.2317282809	-0.0239185024	0.1260107066	0.017056231	0.0340332268	-0.00269832	0.1091809656	-0.0226620233	0.0805223478	-0.1639100207	0.0097563662	0.0788308594	-0.1324326232	-0.0123572492	0.065691257	0.0218667015	0.0046483112	-0.0599581182	-0.1282947159	0.0416381137	0.0310468125	0.0890085591	0.080884523	0.0534760529	-0.0179452991	0.0802229095	0.1576811246	-0.0205997957	-0.040439559	-0.0147133454	0.1838965633	-0.063838406	-0.0981577446	0.043185558	0.0362975354	0.1053607314	-0.1490960411	0.1008528137	-0.0292828688	-0.0058344201	0.1216460521	-0.0363427404	-0.0424505665	-0.0758196571	0.0283978879	0.0679577776	-0.1817286504	-0.0094525046	0.094255177	0.1329161556	-0.0135586005	-0.1042183319	-0.0012496271	-0.0491481957	0.0841079994	-0.0368365773	0.1104329259	0.1605665439	0.012350823	0.0325645458	-0.0003974722	-0.0402952643	-0.0007831778	-0.0357173085	0.0477819998	0.0529232348	0.0983778173	-0.1300437848	0.0160799963	-0.0556250878	-0.1065198684	-0.0163163488	-0.0217625086	-0.1492596145	-0.0318104613	-0.0818166259	0.016318131	-0.0151740128	-0.1255324169	0.0446835199	4.5924890585524736e-05	3.877349669778596e-05	2.109095575292418e-09	1.5033840461732186e-09	-0.0171414379735352	-0.0001584793208735	0.0002938288958005	2.5115695144526072e-08	-0.0863706186048745	0.0042839299671015	1.8352055963030278e-05	0.0074598837581886	-0.0021110727738539	0.0001259461020084	1.5862420611110308e-08	4.4566282565072e-06	0.0002769602065435	0.0002069288939252	7.670695600861819e-08	4.2819567141110593e-08	0.0005112925175953	9.221361586489994e-05	2.614200385489401e-07	8.503350950879325e-09	0.0	0.0	0.0	0.0	0.0	0.0
851.087249127585	-0.2493925732801472	0.0621966556072935	724349.5056275598	882.0018968219998	-1.490607442735154	777927.3459976056	2.221910548337436	822.780696069252	-0.079997793505754	676968.0738242029	0.0063996469657892	810.1855326987602	685.8418662466902	1.133353	15.493374	0.0445103311591049	0.0225520817754243	0.123343716	0.0730776126	0.1140322113	-0.0392651383	0.0375288051	-0.1132190914	-0.17848869	0.0452697706	0.1324265273	0.0039016057	0.0669132554	-0.0918056595	-0.0526402985	-0.1161303589	0.0421785253	0.0279780188	0.0743345113	-0.0632263924	-0.0238608371	0.0201618001	0.0459470004	0.067600699	0.0766568538	0.142714011	-0.0682607931	0.1127728799	-0.0204488848	0.1562279978	0.0002759904	0.0096598237	0.1240081288	-0.1028229188	0.0206514988	-0.0497667699	-0.048583663	-0.0190099032	-0.0433459281	-0.080335906	0.1053342178	0.0253172019	0.0951122029	0.0102176955	-0.0569184137	-0.0454094986	-0.0649336321	-0.0202853096	0.0795150386	-0.0479501353	0.0911116711	-0.1027570526	-0.0481535769	0.0301161088	-0.1271675737	0.0947282127	-0.0561870035	-0.0171030533	-0.1566214819	-0.0555238809	-0.142539015	-0.0535407025	0.0420887595	0.1145111632	0.1161880466	0.0861255131	0.0767134238	0.0363608142	0.0143664921	-0.0386784241	0.0113296492	-0.0129757255	0.0966727762	-0.022449819	-0.1123305159	0.0166479853	-0.1520225791	0.1944653624	0.024860831	-0.034275821	-0.0992841582	-0.1027165981	0.0263653884	-0.0523026957	-0.0346283002	-0.0185248178	-0.1237830955	0.0540487397	-0.002134204920523	-0.0021801298111085	4.554830642784585e-06	4.752965993284092e-06	-0.0101746946198062	0.006966743353729	0.0001035244106063	4.85355129567272e-05	-0.0923214361827859	-0.0059508175779114	3.5412229845579424e-05	0.0085232475788522	-0.0018500006785199	0.000261072095334	6.81586389620852e-08	3.4225025105240905e-06	-9.273700625200832e-07	-0.000277887576606	8.600152328585032e-13	7.722150523196669e-08	0.0004619993812082	-4.929313638709997e-05	2.134434282367597e-07	2.4298132948772387e-09	0.0	0.0	0.0	0.0	0.0	0.0
850.1466198655572	-0.9406292620277554	0.8847834085828797	722749.2752688322	876.799402550806	-5.202494271193814	768777.1923134504	27.06594664180445	822.9812955561373	0.2005994868852667	677298.2128352582	0.0402401541386323	809.824499130249	682.9634419705005	1.121934	15.337265	0.0434843192436356	0.0230934486500166	0.1334094295	-0.095173079	0.0263983763	0.0024819728	-0.1411262245	-0.0809096335	-0.0957776229	-0.0605683366	0.0852233612	-0.0683209158	-0.0762969192	0.0348487502	-0.1044583339	-0.10169597	0.067137599	0.0036229573	0.008821603	-0.1158442358	0.0021995631	0.0948759215	-0.0576060465	0.0220419144	0.0174560127	-0.1246171687	0.0327217032	0.1143641024	-0.0292873542	0.0544913445	-0.0287010601	-0.1054265252	0.1125766337	0.0545582955	-0.1141360553	-0.0895872062	-0.1182759125	-0.0960655503	-0.0084069869	0.0912850632	0.0881358453	-0.0534418084	0.0770378657	0.0144620836	-0.0422430806	-0.0279552339	-0.0916316426	-0.0128917707	-0.0906709742	-0.0727756263	-0.094726792	0.0528798008	0.0220348767	0.1008248477	0.0176024904	0.1167848294	-0.0044094432	-0.110341835	-0.1426364317	-0.0608825088	0.0002628226	-0.0264854505	0.0292118911	0.1522045181	-0.0778929475	0.0692103881	-0.0134869944	0.0436603533	-0.0418508843	-0.0809462583	-0.0865327531	0.1222717563	0.0261625461	0.0349556004	-0.0343379374	0.0200609059	0.031141771	0.099464087	-0.0326606417	-0.0010114384	-0.0242669282	-0.0319305098	-0.1163047907	-0.0410362363	0.0946898847	-0.0218629269	-0.1216944932	0.063080731	0.0001079481088481	0.0022421530293711	1.1652794203881245e-08	5.027250207118001e-06	-0.0233860534276431	-0.0132113588078369	0.0005469074949205	0.0001745400015494	-0.0864539953982443	0.0058674407845416	3.4426861360102147e-05	0.0074742933203196	-0.0019085750943364	-5.857441581649998e-05	3.430962188244243e-09	3.642658890721198e-06	0.000345096244845	0.0003460236149075	1.1909141820612021e-07	1.1973234207366778e-07	0.0004233300794945	-3.86693017137e-05	1.792083562048197e-07	1.4953148950251615e-09	0.0	0.0	0.0	0.0	0.0	0.0
849.1911158044716	-0.9555040610856622	0.912988010751193	721125.5511612435	872.8704363666003	-3.9289661842057058	761902.7986828192	15.436775276631945	822.9334960622886	-0.0477994938487427	677219.5389413007	0.0022847916121959	809.4450036641714	679.0569148205697	1.331763	18.205711	0.019696979478138	0.0103377934965204	-0.0987072429	-0.0760220776	0.0712531977	0.0170885574	-0.0229346923	0.0879592654	-0.0191149435	-0.0766445525	0.0502199285	0.0156519044	-0.0358574931	0.0690352074	0.0655865667	0.0041055264	0.0726855661	0.0474523179	-0.1246092428	-0.0959284565	0.1463003013	0.0650420808	0.028480646	-0.1106685871	0.0083559851	0.1583399658	0.1477662206	-0.0619056532	0.0865943875	0.1203539781	0.1273274896	-0.0352468996	0.0695512523	0.1139505171	-0.062267633	-0.1314046797	0.1732743663	0.0472694988	-0.0228671705	0.0668727133	-0.071355543	-0.0159101581	0.0103135993	-0.0706040484	-0.0539464187	0.0076955793	-0.0326011777	0.1253634891	-0.044963358	0.0659980575	0.1443147706	0.018132374	0.0079851111	-0.0064674286	0.1149823123	-0.0986305704	-0.2369881389	-0.122716988	-0.0091035498	-0.2423531035	0.0506893743	-0.0316555714	0.0622466782	-0.052601518	-0.055916076	0.0650630972	-0.1515968931	-0.0227983203	0.0041618146	-0.0528373128	-0.0874305181	-0.0245032977	0.028860804	-0.0556188322	-0.0382969127	-0.0597084967	0.0337514433	0.2273710004	0.0783594778	-0.1495163318	0.0081162242	-0.1356166526	-0.0959879314	-0.1073923032	0.1227335846	-0.0251860523	-0.1192723348	0.0717238087	-0.0043712131946733	-0.0044791613035214	1.910750479328596e-05	2.0062885982963524e-05	-0.0271245100438903	-0.0037384566162472	0.0007357390451211	1.3976057871562466e-05	-0.0863953410714799	5.865432676439852e-05	3.4403300481848364e-09	0.0074641549588573	-0.0019086211396279	-4.6045291500007926e-08	2.120168869320702e-15	3.642834654634504e-06	0.0003899215473919	4.482530254689999e-05	1.520388131204937e-07	2.0093077484211182e-09	0.0006068728762882	0.0001835427967937	3.6829468797431297e-07	3.368795825485347e-08	0.0	0.0	0.0	0.0	0.0	0.0
848.5322642871273	-0.6588515173442602	0.4340853219068339	720007.0035362393	876.1630748314194	3.292638464819106	767661.7336980475	10.84146806000632	821.7646193356858	-1.1688767266027753	675297.0895919246	1.3662728019936192	808.919571696101	679.5198716427418	1.171103	16.009434	0.0423716425712304	0.0208170075009482	-0.0312743528	0.1167410201	0.0341639621	-0.0713918417	0.1399993887	-0.0108173948	-0.0053844382	-0.042170484	0.0262788402	0.0101560639	0.1330228892	0.0283880883	0.0838872621	-0.0284124097	-0.0170794335	-8.62791e-05	-0.0451818064	-0.00164179	-0.079204279	-0.0367402679	0.1918120848	-0.1219265097	0.0997797541	-0.010418922	0.116541879	-0.0942800136	-0.0306535565	0.0182184067	-0.0998272168	-0.1337882237	0.0441408198	0.0811954712	-0.0435915666	-0.1506558897	-0.0889051306	-0.0065741409	-0.0009472838	-0.1269429377	-0.0778676237	-0.0072225916	0.0258192317	0.0043147919	0.0373050439	0.0740226828	-0.0950304184	-0.0245599977	-0.0118893127	-0.0957794711	-0.1340440434	-0.0929900011	-0.066196421	0.0853614354	-0.0088776741	-0.0030390348	-0.1367615817	0.0003606835	0.0872445616	-0.0924093739	0.0868424817	-0.028801019	0.0393996522	-0.0303552324	0.1059730307	0.0218683945	-0.06305899	-0.0040958733	-0.0249073674	-0.0347307609	-0.0032084334	-0.125534918	0.0230986842	0.0330511835	-0.0075545137	-0.1112765369	0.1234039192	0.1451233129	-0.1711907512	0.0593478041	0.1629499775	-0.098730605	-0.018983189	0.0842182344	0.0546220717	-0.0284919163	-0.1165232592	0.0799246852	9.898733844693196e-05	0.0044702005331202	9.798493172807454e-09	1.9982692806308405e-05	-0.038465902345095	-0.0113413923012046	0.0014796256432223	0.0001286271793298	-0.0795568150578844	0.0068385260135955	4.676543803862252e-05	0.0063292868221544	-0.0019085455970984	7.554252950004586e-08	5.7066737632653006e-15	3.642546296203688e-06	0.0001168052199007	-0.0002731163274911	1.3643459396050884e-08	7.459252834228038e-08	0.0007281114807337	0.0001212386044454	5.301463283762212e-07	1.4698799207892392e-08	0.0	0.0	0.0	0.0	0.0	0.0
849.1170919827122	0.5848276955848632	0.3420234335231015	720999.8358971777	874.8459058351154	-1.3171689963039626	765355.3589564636	1.734934164824388	822.1879098374409	0.4232905017551047	675992.9590828598	0.1791748488760883	809.0442401611053	673.646177849871	1.177564	16.097748	0.0205332592213	0.0176404454639287	0.1035395193	0.0521223512	-0.0423175144	-0.0043155884	-0.0178667104	-0.0958470613	0.0239983285	-0.0429651212	0.0574340288	0.0385632759	0.0496661884	-0.0191933253	-0.1239620675	-0.0775278282	-0.0210844255	0.0102494265	0.0603180981	-0.0527037051	-0.0403124773	-0.1239115337	0.088208992	0.0088122041	-0.0124334792	0.0230636694	-0.082717068	-0.038293381	0.1715567845	-0.0211700467	0.0605311744	0.0732300983	-0.0687792353	0.1226102078	0.0658741026	0.1546466459	0.0681848845	0.0275013205	-0.0039919128	-0.0432557408	0.12474942	-0.0553706065	0.037547598	-0.0226428217	0.0115052873	-0.0803168507	-0.055009361	-0.0219106453	0.1448888731	0.0638204934	0.0330416317	-0.0903863884	0.0502229892	-0.0138687547	0.042884368	-0.0774797209	0.1167246336	0.06479229	0.0078383954	-0.0313496912	-0.0204684269	-0.0311864772	0.0161472331	0.0991881963	0.0729452945	0.0057523097	0.1350219759	0.0796205911	-0.0355936566	0.0669481549	0.0775486777	-0.0722683483	0.0830586078	0.0378266989	-0.071094603	0.0154172096	-0.1928581838	0.0030328229	-0.0217909014	-0.2044314405	0.1152291126	-0.1482798449	-0.1423801276	-0.0075191444	-0.0338089274	-0.0317782535	-0.1134548014	0.0876327994	3.471821621303661e-05	-6.426912223389535e-05	1.205354537015158e-09	4.130520072715381e-09	-0.0360538989364442	0.0024120034086507	0.0012998836285193	5.817760443343062e-06	-0.0804162900538898	-0.0008594749960054	7.38697268758486e-07	0.0064667797060313	-0.0019086677670706	-1.2216997219991269e-07	1.492550210732744e-14	3.64301264505427e-06	0.0004598053860862	0.0003430001661855	2.1142099307387946e-07	1.176491140032806e-07	0.0007289393784642	8.278977305000833e-07	5.313526174757742e-07	6.854146521671886e-13	0.0	0.0	0.0	0.0	0.0	0.0
